類別,電腦編號,村里別,地址,緯經度,避難樓層,可容納人數,轄管分局,備註
公有,CMA01191,大學里,臺南市東區大學里11鄰勝利路116號,"22.995798,120.218352",B01B02B03,3474.0,第一分局,
供公眾使用,CMA01192,大福里,臺南市東區大福里4鄰大同路二段381號,"22.972649,120.214911",B01B02,210.0,第一分局,
公有,CMA01193,文聖里,臺南市東區文聖里19鄰裕文路301號,"22.98252,120.245637",B01,216.0,第一分局,
一般住宅,CMA01194,成大里,臺南市東區成大里4鄰東寧路西段96號,"22.993576,120.214214",B01,294.0,第一分局,
一般住宅,CMA01195,和平里,臺南市東區和平里12鄰文化路27號,"22.977014,120.231239",B01,738.0,第一分局,
公有,CMA01196,文聖里,臺南市東區文聖里19鄰裕文路301號,"22.98252,120.245637",B01,562.0,第一分局,
供公眾使用,CMA01198,南聖里,臺南市東區南聖里10鄰裕和路197號,"22.988022,120.242279",B01,718.0,第一分局,
一般住宅,CMA01199,泉南里,臺南市東區泉南里24鄰長榮路一段1號,"22.982583,120.21575",B03,2659.0,第一分局,
一般住宅,CMA01200,泉南里,臺南市東區泉南里16鄰長榮路一段85號,"22.982852,120.21662",B03,3158.0,第一分局,
供公眾使用,CMA01201,和平里,臺南市東區和平里2鄰文化路99號,"22.977245,120.232299",B01,597.0,第一分局,
一般住宅,CMA01202,和平里,臺南市東區和平里1鄰仁和路31號,"22.978363,120.230169",B02,1250.0,第一分局,
公有,CMA01203,成大里,臺南市東區成大里3鄰民族路一段1號,"22.994173,120.215633",B01,1461.0,第一分局,
供公眾使用,CMA01204,自強里,臺南市東區自強里10鄰東門路三段11巷2之1號,"22.981414,120.230537",B01,423.0,第一分局,
公有,CMA01205,大學里,臺南市東區大學里11鄰大學路1號,"22.996331,120.219539",B01B02,3387.0,第一分局,
一般住宅,CMA01206,和平里,臺南市東區和平里2鄰東門路三段180號,"22.977944,120.23347",B01,1280.0,第一分局,
一般住宅,CMA01207,大智里,臺南市東區大智里28鄰德東街299號,"22.961849,120.235088",B01,421.0,第一分局,
一般住宅,CMA01208,龍山里,臺南市東區龍山里8鄰林森路一段346號,"22.983574,120.220724",B01B02B03,4254.0,第一分局,
公有,CMA01209,大學里,臺南市東區大學里11鄰大學路1號,"22.998512, 120.220676",B01,5120.0,第一分局,
供公眾使用,CMA01210,龍山里,臺南市東區龍山里4鄰德光街15巷18號,"22.983111,120.225329",B01,322.0,第一分局,
一般住宅,CMA01211,崇成里,臺南市東區崇成里11鄰崇德十五街63號,"22.970267,120.229285",B01,795.0,第一分局,
公有,CMA01212,大學里,臺南市東區大學里11鄰大學路1號,"22.996331,120.219539",B01,583.0,第一分局,
一般住宅,CMA01213,文聖里,臺南市東區文聖里5鄰裕文一街88號,"22.984013,120.246517",B01B02,836.0,第一分局,
一般住宅,CMA01214,德高里,臺南市東區德高里11鄰自由路一段66號,"22.966925,120.234073",B04,329.0,第一分局,
一般住宅,CMA01215,東智里,臺南市東區東智里12鄰崇賢三路46號,"22.963401,120.217682",B02,5398.0,第一分局,
一般住宅,CMA01216,和平里,臺南市東區和平里5鄰東門路三段266巷23號,"22.975158,120.236204",B02,2206.0,第一分局,
一般住宅,CMA01217,裕聖里,臺南市東區裕聖里10鄰裕孝三街20號,"22.978131,120.243986",B01,377.0,第一分局,
一般住宅,CMA01218,和平里,臺南市東區和平里12鄰文化二街58號,"22.977702,120.231494",B01,528.0,第一分局,
一般住宅,CMA01219,德高里,臺南市東區德高里1鄰德昌路183號,"22.968229,120.237532",B01,290.0,第一分局,
供公眾使用,CMA01220,中西里,臺南市東區中西里10鄰林森路二段79號,"22.988385,120.223076",B01,1106.0,第一分局,
一般住宅,CMA01221,德高里,臺南市東區德高里10鄰德昌路98號,"22.966456,120.237716",B01,308.0,第一分局,
一般住宅,CMA01222,德高里,臺南市東區德高里10鄰德昌路121號,"22.966818,120.237471",B01B02,759.0,第一分局,
一般住宅,CMA01223,和平里,臺南市東區和平里4鄰東門路三段270號,"22.975987,120.236377",B02,1828.0,第一分局,
一般住宅,CMA01224,虎尾里,臺南市東區虎尾里15鄰富農街一段188巷26弄12號,"22.981216,120.235529",B01B02,584.0,第一分局,
一般住宅,CMA01225,東智里,臺南市東區東智里12鄰崇賢三路2號,"22.963431,120.219607",B02,4161.0,第一分局,
公有,CMA01226,大學里,臺南市東區大學里11鄰大學路1號,"23.000208,120.219004",B02,2103.0,第一分局,
一般住宅,CMA01227,德高里,臺南市東區德高里10鄰德昌路68號,"22.965793,120.237665",B01B02,2150.0,第一分局,
一般住宅,CMA01228,德高里,臺南市東區德高里10鄰德昌路77號,"22.965734,120.23732",B01,367.0,第一分局,
一般住宅,CMA01229,崇成里,臺南市東區崇成里17鄰崇明二十二街36號,"22.967656,120.226647",B01,330.0,第一分局,
供公眾使用,CMA01230,東門里,臺南市東區東門里5鄰青年路360之24號,"22.989906,120.214191",B01,448.0,第一分局,
一般住宅,CMA01231,虎尾里,臺南市東區虎尾里3鄰自由路三段79號,"22.978701,120.237342",B01,342.0,第一分局,
一般住宅,CMA01232,德高里,臺南市東區德高里10鄰德昌路69號,"22.965371,120.237253",B01,303.0,第一分局,
一般住宅,CMA01233,德高里,臺南市東區德高里1鄰德昌路162號,"22.967706,120.238041",B01B02,1138.0,第一分局,
供公眾使用,CMA01234,東光里,臺南市東區東光里1鄰中華東路一段358號,"22.99203,120.233577",B03,5794.0,第一分局,
一般住宅,CMA01235,大同里,臺南市東區大同里14鄰大同路一段227號,"22.983393,120.211318",B03,465.0,第一分局,
一般住宅,CMA01236,崇文里,臺南市東區崇文里25鄰崇德二十二街25號,"22.966854,120.228392",B01,136.0,第一分局,
一般住宅,CMA01237,崇文里,臺南市東區崇文里25鄰崇德二十二街27號,"22.96683,120.228467",B01,95.0,第一分局,
一般住宅,CMA01238,崇文里,臺南市東區崇文里25鄰崇德二十二街29號,"22.96686,120.228526",B01,95.0,第一分局,
供公眾使用,CMA01239,大學里,臺南市東區大學里13鄰大學路18巷3號,"22.99562,120.22096",B01,314.0,第一分局,
公有,CMA01240,大學里,臺南市東區大學里11鄰大學路1號,"22.99725, 120.222491",B01,1144.0,第一分局,
一般住宅,CMA01241,崇成里,臺南市東區崇成里2鄰崇明二十四街58號,"22.966578,120.226758",B01,929.0,第一分局,
一般住宅,CMA01242,東智里,臺南市東區東智里12鄰崇元一街10號,"22.96245,120.22722",B01,3509.0,第一分局,
一般住宅,CMA01243,德高里,臺南市東區德高里10鄰德昌路87號,"22.965996,120.237394",B03,839.0,第一分局,
一般住宅,CMA01244,和平里,臺南市東區和平里13鄰文化三街28號,"22.97612,120.23194",B03,1011.0,第一分局,
一般住宅,CMA01245,自強里,臺南市東區自強里4鄰富農街一段131巷25弄68號,"22.98116,120.23367",B01,409.0,第一分局,
一般住宅,CMA01246,德高里,臺南市東區德高里15鄰德東街388號,"22.9621005,120.237079",B01,1144.0,第一分局,
一般住宅,CMA01247,後甲里,臺南市東區後甲里8鄰平實路76號,"22.993287,120.238054",B01,2312.0,第一分局,
一般住宅,CMA01248,崇善里,臺南市東區崇善里4鄰崇善二街82巷6號,"22.977888,120.229531",B01,405.0,第一分局,
一般住宅,CMA01249,和平里,臺南市東區和平里2鄰文化二街91號,"22.977985,120.232683",B01,926.0,第一分局,
一般住宅,CMA01250,東智里,臺南市東區東智里崇賢三路89號,"22.963138,120.218306",B1,5335.0,第一分局,
一般住宅,CMA01251,德高里,臺南市東區德高里德昌路102號,"22.967166, 120.237317",B1,1401.0,第一分局,
