電腦編號,里別,防空疏散避難設施地址,地下層數,可容納人數,轄管分局,備駐
QMA00570,瑞光里,屏東縣屏東市瑞光里12鄰民生東路51號,1,8045.0,屏東分局,共有7處、總計可容納人數23015人
QMA00571,瑞光里,屏東縣屏東市瑞光里12鄰民生東路51號,1,97.0,屏東分局,共有7處、總計可容納人數23015人
QMA00572,瑞光里,屏東縣屏東市瑞光里12鄰民生東路51號,1,3533.0,屏東分局,共有7處、總計可容納人數23015人
QMA00573,瑞光里,屏東縣屏東市瑞光里12鄰民生東路51號,1,5996.0,屏東分局,共有7處、總計可容納人數23015人
QMA00556,瑞光里,屏東縣屏東市瑞光里11鄰民生東路56巷2弄1號,1,22.0,屏東分局,
QMA00557,瑞光里,屏東縣屏東市瑞光里11鄰民生東路56巷2弄2號,1,22.0,屏東分局,
QMA00567,瑞光里,屏東縣屏東市瑞光里11鄰民生東路56巷2弄3號,1,22.0,屏東分局,
QMA00559,瑞光里,屏東縣屏東市瑞光里11鄰民生東路56巷2弄4號,1,22.0,屏東分局,
QMA00560,瑞光里,屏東縣屏東市瑞光里11鄰民生東路56巷2弄5號,1,22.0,屏東分局,
QMA00561,瑞光里,屏東縣屏東市瑞光里11鄰民生東路56巷2弄6號,1,22.0,屏東分局,
QMA00566,瑞光里,屏東縣屏東市瑞光里11鄰民生東路56巷2弄21號,1,22.0,屏東分局,
QMA00565,瑞光里,屏東縣屏東市瑞光里11鄰民生東路56巷2弄22號,1,22.0,屏東分局,
QMA00564,瑞光里,屏東縣屏東市瑞光里11鄰民生東路56巷2弄23號,1,22.0,屏東分局,
QMA00563,瑞光里,屏東縣屏東市瑞光里11鄰民生東路56巷2弄24號,1,22.0,屏東分局,
QMA00562,瑞光里,屏東縣屏東市瑞光里11鄰民生東路56巷2弄25號,1,22.0,屏東分局,
QMA00555,瑞光里,屏東縣屏東市瑞光里11鄰民生東路56巷24弄7號,1,66.0,屏東分局,
QMA00546,瑞光里,屏東縣屏東市瑞光里11鄰民生東路56巷24弄9號,1,66.0,屏東分局,共有2處、總計可容納人數132人
QMA00558,瑞光里,屏東縣屏東市瑞光里11鄰民生東路56巷24弄9號,1,66.0,屏東分局,共有2處、總計可容納人數132人
QMA02113,瑞光里,屏東縣屏東市瑞光里10鄰民生東路66巷1號,1,2426.0,屏東分局,
QMA00572,瑞光里,屏東縣屏東市瑞光里10鄰民生東路70號,1,76.0,屏東分局,
QMA00571,瑞光里,屏東縣屏東市瑞光里10鄰民生東路76號,1,93.0,屏東分局,
QMA00570,瑞光里,屏東縣屏東市瑞光里10鄰民生東路78號,1,82.0,屏東分局,
QMA00471,瑞光里,屏東縣屏東市瑞光里14鄰民興路29號,1,73.0,屏東分局,
QMA00472,瑞光里,屏東縣屏東市瑞光里14鄰民興路42號,1,806.0,屏東分局,
QMA00474,瑞光里,屏東縣屏東市瑞光里04鄰歸仁路103之1號,1,69.0,屏東分局,
QMA00486,瑞光里,屏東縣屏東市瑞光里04鄰歸仁路107號,1,26.0,屏東分局,
QMA00485,瑞光里,屏東縣屏東市瑞光里04鄰歸仁路107之1號,1,26.0,屏東分局,
QMA00489,瑞光里,屏東縣屏東市瑞光里28鄰歸仁路158號,1,40.0,屏東分局,
QMA00568,瑞光里,屏東縣屏東市瑞光里04鄰瑞民路8號,1,7560.0,屏東分局,
QMA00473,瑞光里,屏東縣屏東市瑞光里04鄰和生路300號,1,52.0,屏東分局,
QMA00552,瑞光里,屏東縣屏東市瑞光里19鄰和生路一段6號,1,33.0,屏東分局,共有2處、總計可容納人數58人
QMA00553,瑞光里,屏東縣屏東市瑞光里19鄰和生路一段6號,1,25.0,屏東分局,共有2處、總計可容納人數58人
QMA00551,瑞光里,屏東縣屏東市瑞光里19鄰和生路一段8～18號,1,410.0,屏東分局,
QMA02103,瑞光里,屏東縣屏東市瑞光里18鄰和生路一段90號,1,818.0,屏東分局,
QMA00504,瑞光里,屏東縣屏東市瑞光里18鄰和生路一段92號,1,13.0,屏東分局,
QMA00505,瑞光里,屏東縣屏東市瑞光里18鄰和生路一段94號,1,13.0,屏東分局,
QMA00506,瑞光里,屏東縣屏東市瑞光里18鄰和生路一段96號,1,13.0,屏東分局,
QMA00507,瑞光里,屏東縣屏東市瑞光里18鄰和生路一段98號,1,13.0,屏東分局,
QMA00508,瑞光里,屏東縣屏東市瑞光里18鄰和生路一段100號,1,13.0,屏東分局,
QMA00509,瑞光里,屏東縣屏東市瑞光里18鄰和生路一段102號,1,13.0,屏東分局,
QMA00510,瑞光里,屏東縣屏東市瑞光里18鄰和生路一段104號,1,13.0,屏東分局,共有2處、總計可容納人數155人
QMA00490,瑞光里,屏東縣屏東市瑞光里18鄰和生路一段104號,1,142.0,屏東分局,共有2處、總計可容納人數155人
QMA00491,瑞光里,屏東縣屏東市瑞光里18鄰和生路一段106號,1,197.0,屏東分局,共有2處、總計可容納人數210人
QMA00511,瑞光里,屏東縣屏東市瑞光里18鄰和生路一段106號,1,13.0,屏東分局,共有2處、總計可容納人數210人
QMA00512,瑞光里,屏東縣屏東市瑞光里18鄰和生路一段108號,1,13.0,屏東分局,
QMA00513,瑞光里,屏東縣屏東市瑞光里18鄰和生路一段110號,1,13.0,屏東分局,
QMA00514,瑞光里,屏東縣屏東市瑞光里18鄰和生路一段112號,1,13.0,屏東分局,
QMA00515,瑞光里,屏東縣屏東市瑞光里18鄰和生路一段114號,1,13.0,屏東分局,
QMA00516,瑞光里,屏東縣屏東市瑞光里18鄰和生路一段116號,1,13.0,屏東分局,
QMA00517,瑞光里,屏東縣屏東市瑞光里18鄰和生路一段118號,1,13.0,屏東分局,
QMA00518,瑞光里,屏東縣屏東市瑞光里18鄰和生路一段120號,1,13.0,屏東分局,
QMA00519,瑞光里,屏東縣屏東市瑞光里18鄰和生路一段122號,1,13.0,屏東分局,
QMA00520,瑞光里,屏東縣屏東市瑞光里18鄰和生路一段124號,1,13.0,屏東分局,
QMA00521,瑞光里,屏東縣屏東市瑞光里18鄰和生路一段126號,1,13.0,屏東分局,
QMA00522,瑞光里,屏東縣屏東市瑞光里18鄰和生路一段128號,1,13.0,屏東分局,
QMA00523,瑞光里,屏東縣屏東市瑞光里18鄰和生路一段130號,1,13.0,屏東分局,
QMA00525,瑞光里,屏東縣屏東市瑞光里18鄰和生路一段132號,1,13.0,屏東分局,
QMA00524,瑞光里,屏東縣屏東市瑞光里18鄰和生路一段134號,1,13.0,屏東分局,
QMA00527,瑞光里,屏東縣屏東市瑞光里32鄰林森路1巷36弄12號,1,13.0,屏東分局,
QMA00528,瑞光里,屏東縣屏東市瑞光里32鄰林森路1巷36弄43號,1,81.0,屏東分局,
QMA00537,瑞光里,屏東縣屏東市瑞光里53鄰林森路1巷67號,1,54.0,屏東分局,
QMA00535,瑞光里,屏東縣屏東市瑞光里53鄰林森路1巷69號,1,54.0,屏東分局,
QMA00536,瑞光里,屏東縣屏東市瑞光里53鄰林森路1巷71號,1,54.0,屏東分局,
QMA00534,瑞光里,屏東縣屏東市瑞光里53鄰林森路1巷73號,1,29.0,屏東分局,
QMA02137,瑞光里,屏東縣屏東市瑞光里林森路1巷100弄26號,1,860.0,屏東分局,
QMA00475,瑞光里,屏東縣屏東市瑞光里03鄰菸廠西巷49號,1,40.0,屏東分局,
QMA02011,瑞光里,屏東縣屏東市瑞光里45鄰安心四橫巷90號,1,448.0,屏東分局,
QMA02110,瑞光里,屏東縣屏東市瑞光里12鄰安心四橫巷136弄38號,1,1392.0,屏東分局,
QMA00467,瑞光里,屏東縣屏東市瑞光里43鄰安心四橫巷139-1號,1,1913.0,屏東分局,
QMA00455,瑞光里,屏東縣屏東市瑞光里05鄰香揚巷1號,1,684.0,屏東分局,共有3處、總計可容納人數5718人
QMA02049,瑞光里,屏東縣屏東市瑞光里05鄰香揚巷1號,1,606.0,屏東分局,共有3處、總計可容納人數5718人
QMA02050,瑞光里,屏東縣屏東市瑞光里05鄰香揚巷1號,1,4428.0,屏東分局,共有3處、總計可容納人數5718人
QMA00547,瑞光里,屏東縣屏東市瑞光里07鄰香楊巷1號之1,1,145.0,屏東分局,
QMA00462,瑞光里,屏東縣屏東市瑞光里07鄰香楊巷1號之36,1,13.0,屏東分局,
QMA00460,瑞光里,屏東縣屏東市瑞光里07鄰香楊巷1號之40,1,13.0,屏東分局,
QMA00456,瑞光里,屏東縣屏東市瑞光里07鄰香楊巷1號之41,1,13.0,屏東分局,
QMA00458,瑞光里,屏東縣屏東市瑞光里07鄰香楊巷1號之42,1,13.0,屏東分局,
QMA00459,瑞光里,屏東縣屏東市瑞光里07鄰香楊巷1號之43,1,13.0,屏東分局,
QMA00457,瑞光里,屏東縣屏東市瑞光里07鄰香楊巷1號之45,1,13.0,屏東分局,
QMA00533,瑞光里,屏東縣屏東市瑞光里29鄰香楊巷3號之25,1,21.0,屏東分局,
QMA00463,瑞光里,屏東縣屏東市瑞光里49鄰香楊巷4號之2,1,13.0,屏東分局,
QMA00532,瑞光里,屏東縣屏東市瑞光里29鄰香楊巷5號之2,1,62.0,屏東分局,
QMA00568,瑞光里,屏東縣屏東市瑞光里20鄰田中巷2之12號,1,22.0,屏東分局,
QMA00569,瑞光里,屏東縣屏東市瑞光里20鄰田中巷2之13號,1,16.0,屏東分局,
QMA00549,瑞光里,屏東縣屏東市瑞光里24鄰田中巷26號,1,818.0,屏東分局,
海室0609,和興里,屏東縣屏東市和興里10鄰忠孝路250號,1,260.0,屏東分局,
海室0612,和興里,屏東縣屏東市和興里10鄰忠孝路226號,1,2014.0,屏東分局,
海室0611,和興里,屏東縣屏東市和興里10鄰忠孝路329號,1.2,22938.0,屏東分局,
海室0608,仁義里,屏東縣屏東市仁義里08鄰海豐街82-5號,1,26.0,屏東分局,
QMA02036,仁義里,屏東縣屏東市仁義里09鄰仁義16-6號,1,2038.0,屏東分局,
海室0606,北興里,屏東縣屏東市北興里39鄰廣東路724巷21-29號,1,1126.0,屏東分局,
海室0603,北興里,屏東縣屏東市北興里35鄰廣東路744巷100號,1,1126.0,屏東分局,
海室0601,北興里,屏東縣屏東市北興里02鄰中正路421號,1,26.0,屏東分局,
海室0610,北興里,屏東縣屏東市北興里13鄰中正路467號,1,26.0,屏東分局,
海室0602,北興里,屏東縣屏東市北興里40鄰公民街13號,1,1330.0,屏東分局,
海室0604,北興里,屏東縣屏東市北興里21鄰公裕街216號,1,1333.0,屏東分局,
海室0605,北興里,屏東縣屏東市北興里21鄰公裕街300號,1,788.0,屏東分局,共有3處、總計可容納人數3258人
QMA01828,北興里,屏東縣屏東市北興里21鄰公裕街300號,1,137.0,屏東分局,共有3處、總計可容納人數3258人
QMA01829,北興里,屏東縣屏東市北興里21鄰公裕街300號,1,137.0,屏東分局,共有3處、總計可容納人數3258人
QMA01830,北興里,屏東縣屏東市北興里39鄰北興街55號,1,2333.0,屏東分局,
QMA00455,龍華里,屏東縣屏東市龍華里02鄰大湖路58巷22號,1,6212.0,屏東分局,
QMA02135,龍華里,屏東縣屏東市龍華里8鄰公華街182號,1,200.0,屏東分局,
QMA00456,公館里,屏東縣屏東市公館里03鄰公興路11號,1,1549.0,屏東分局,
QMA00454,新興里,屏東縣屏東市新興里07鄰復興南路ㄧ段540號,1,66.0,屏東分局,
QMA00453,大湖里,屏東縣屏東市大湖里10鄰大春路219號,1,1833.0,屏東分局,
QMA00457,大湖里,屏東縣屏東市大湖里05鄰廣官路122號,1,90.0,屏東分局,
QMA0080,麟趾村,屏東縣麟洛鄉麟趾村07鄰中華路68號,1,530.0,屏東分局,
QMA0077,麟蹄村,屏東縣麟洛鄉麟蹄村21鄰中山路156-1號,1,600.0,屏東分局,
QMA0079,麟蹄村,屏東縣麟洛鄉麟蹄村21鄰中山路158號,1,666.0,屏東分局,
QMA0082,麟蹄村,屏東縣麟洛鄉麟蹄村21鄰中山路160-1號,1,100.0,屏東分局,
QMA0074,麟蹄村,屏東縣麟洛鄉麟蹄村05鄰中山路316號,1,1550.0,屏東分局,共有8處、總計可容納人數8921人
QMA0075,麟蹄村,屏東縣麟洛鄉麟蹄村05鄰中山路316號,1,1949.0,屏東分局,共有8處、總計可容納人數8921人
QMA0076,麟蹄村,屏東縣麟洛鄉麟蹄村05鄰中山路316號,1,818.0,屏東分局,共有8處、總計可容納人數8921人
QMA02030,麟蹄村,屏東縣麟洛鄉麟蹄村05鄰中山路316號,1,746.0,屏東分局,共有8處、總計可容納人數8921人
QMA02031,麟蹄村,屏東縣麟洛鄉麟蹄村05鄰中山路316號,1,1021.0,屏東分局,共有8處、總計可容納人數8921人
QMA02032,麟蹄村,屏東縣麟洛鄉麟蹄村05鄰中山路316號,1,1536.0,屏東分局,共有8處、總計可容納人數8921人
QMA02033,麟蹄村,屏東縣麟洛鄉麟蹄村05鄰中山路316號,1,608.0,屏東分局,共有8處、總計可容納人數8921人
QMA02034,麟蹄村,屏東縣麟洛鄉麟蹄村05鄰中山路316號,1,693.0,屏東分局,共有8處、總計可容納人數8921人
QMA0081,田心村,屏東縣麟洛鄉田心村05鄰中正路394號,1,888.0,屏東分局,
QMA0078,新田村,屏東縣麟洛鄉新田村02鄰民族路238號,1,660.0,屏東分局,
QMA00091,新潭村,屏東縣長治鄉新潭村01鄰潭頭路70號,1,440.0,屏東分局,
QMA00092,香楊村,屏東縣長治鄉香楊村02鄰合興路208巷29號,1,48.0,屏東分局,
QMA00100,香楊村,屏東縣長治鄉香楊村02鄰香潭路101號,1,373.0,屏東分局,
QMA00101,香楊村,屏東縣長治鄉香楊村14鄰瑞源路240號,1,866.0,屏東分局,
QMA00088,香楊村,屏東縣長治鄉香楊村14鄰香楊路33號,1,308.0,屏東分局,
QMA00089,長興村,屏東縣長治鄉長興村07鄰中興路6號,1,533.0,屏東分局,
QMA00090,長興村,屏東縣長治鄉長興村17鄰長興路533號,1,533.0,屏東分局,
QMA00095,進興村,屏東縣長治鄉進興村01鄰復興路1號,1,666.0,屏東分局,
QMA00094,進興村,屏東縣長治鄉進興村11鄰復興路11號,1,160.0,屏東分局,
QMA02057,復興村,屏東縣長治鄉復興村11鄰新興路36號,1,966.0,屏東分局,共有2處、總計可容納人數1967人
QMA02058,復興村,屏東縣長治鄉復興村11鄰新興路36號,1,1001.0,屏東分局,共有2處、總計可容納人數1967人
QMA02108,復興村,屏東縣長治鄉復興村12鄰復興路400-1號,1,189.0,屏東分局,
QPA00087,崙上村,屏東縣長治鄉崙上村12鄰自強巷94號,1,133.0,屏東分局,
QMA02015,德和村,屏東縣長治鄉德和村06鄰農科路23號,1,3537.0,屏東分局,
QPA00088,德和村,屏東縣長治鄉德和村06鄰神農路1號,1,4792.0,屏東分局,
QPA00090,德和村,屏東縣長治鄉德和村06鄰園西一路2號,1,6082.0,屏東分局,
QPA00089,德和村,屏東縣長治鄉德和村06鄰園西二路20號,1,12949.0,屏東分局,
QPA00099,繁昌村,屏東縣長治鄉繁昌村16鄰中山路122號,1,256.0,屏東分局,
QPA00098,繁昌村,屏東縣長治鄉繁昌村16鄰中山路145號,1,225.0,屏東分局,
QPA00097,繁昌村,屏東縣長治鄉繁昌村16鄰中山路152號,1,1148.0,屏東分局,
QMA02014,繁昌村,屏東縣長治鄉繁昌村08鄰水源路171號,1,322.0,屏東分局,
QPA00096,萬後村,屏東縣萬丹鄉萬後村02鄰和平西路155號,1,1090.0,屏東分局,
QMA02136,萬後村,屏東縣萬丹鄉萬後村02鄰和平西路157號,1,642.0,屏東分局,
QMA01997,萬生村,屏東縣萬丹鄉萬生村13鄰萬壽路一段67號,1,400.0,屏東分局,
QMA02003,萬全村,屏東縣萬丹鄉萬全村07鄰萬丹路一段256號,1,330.0,屏東分局,
QMA02002,萬全村,屏東縣萬丹鄉萬全村29鄰萬丹路一段345巷12號,1,893.0,屏東分局,
QMA02001,萬全村,屏東縣萬丹鄉萬全村16鄰萬丹路一段402號,1,121.0,屏東分局,
QMA02000,萬全村,屏東縣萬丹鄉萬全村公園東街19號,1,9612.0,屏東分局,
QMA01992,萬惠村,屏東縣萬丹鄉萬惠村06鄰中興路二段661號,1,534.0,屏東分局,
QMA01994,寶厝村,屏東縣萬丹鄉寶厝村06鄰中興路二段370號,1,260.0,屏東分局,
QMA02024,寶厝村,屏東縣萬丹鄉寶厝村08鄰萬新路1497號,1,822.0,屏東分局,
QMA02010,四維村,屏東縣萬丹鄉四維村14鄰丹榮路912號,1,177.0,屏東分局,
QMA02025,四維村,屏東縣萬丹鄉四維村15鄰萬丹路二段5號,1,1646.0,屏東分局,
QMA01996,四維村,屏東縣萬丹鄉四維村16鄰四維東路567號,1,1132.0,屏東分局,
QMA02011,竹林村,屏東縣萬丹鄉竹林村01鄰大學路103號,1,200.0,屏東分局,
QMA02004,廣安村,屏東縣萬丹鄉廣安村11鄰大昌路136號,1,101.0,屏東分局,
QMA02009,廣安村,屏東縣萬丹鄉廣安村10鄰萬丹路二段269號,1,108.0,屏東分局,
QMA01983,社上村,屏東縣萬丹鄉社上村14鄰萬丹路三段295號,1,80.0,屏東分局,
QMA01982,社上村,屏東縣萬丹鄉社上村14鄰萬丹路三段321號,1,150.0,屏東分局,
QNA01984,社上村,屏東縣萬丹鄉社上村14鄰萬丹路三段331號,1,436.0,屏東分局,
QMA01985,社上村,屏東縣萬丹鄉社上村14鄰萬丹路三段361號,1,316.0,屏東分局,
QMA02643,社上村,屏東縣萬丹鄉社上村14鄰萬丹路三段408號,1,590.0,屏東分局,
QMA01986,社上村,屏東縣萬丹鄉社上村14鄰社皮路三段820號,1,160.0,屏東分局,共有2處、總計可容納人數293人
QMA01987,社上村,屏東縣萬丹鄉社上村14鄰社皮路三段820號,1,133.0,屏東分局,共有2處、總計可容納人數293人
QMA01988,社口村,屏東縣萬丹鄉社口村02鄰社皮路二段550號,1,984.0,屏東分局,
QPA00101,水泉村,屏東縣萬丹鄉水泉村01鄰泉順街172巷33號,1,112.0,屏東分局,
QPA00102,甘棠村,屏東縣萬丹鄉甘棠村01鄰萬新路40號,1,84.0,屏東分局,
