類別,電腦編號,編號,村里別,地址,緯經度,地下樓層數,可容納人數,備註
大樓,WXA01095,13155.0,新聚里,臺北市松山區南京東路五段250巷2弄21號,"25.050789,121.567353",1,"1360 ",
大樓,WXA01120,13156.0,新聚里,臺北市松山區南京東路五段286巷2號,"25.050477,121.567145",1,"2745 ",
公寓,WXA01624,13157.0,新聚里,臺北市松山區寶清街22號,"25.050854,121.568423",1,"49 ",
大樓,WXA00218,13158.0,新聚里,臺北市松山區八德路四段246號,"25.048856,121.565803",1,"184 ",
大樓,WXA00219,13159.0,新聚里,臺北市松山區八德路四段248號,"25.048888,121.565872",1,"1530 ",
大樓,WXA00220,13160.0,新聚里,臺北市松山區八德路四段257號,"25.049047,121.565147",1,"216 ",
大樓,WXA00221,13161.0,新聚里,臺北市松山區八德路四段261號,"25.04906,121.565262",1,"197 ",
公寓,WXA00222,13162.0,新聚里,臺北市松山區八德路四段279號,"25.049119,121.565787",1,"70 ",
#REF!,WXA00223,13163.0,新聚里,臺北市松山區八德路四段285號,"25.049139,121.565978",1,"284 ",
#REF!,WXA00224,13164.0,新聚里,臺北市松山區八德路四段289號,"25.049215,121.566163",1,"284 ",
#REF!,WXA00293,13165.0,新聚里,臺北市松山區八德路四段245巷27號,"25.050339,121.564462",1,"1441 ",
公寓,WXA00296,13166.0,新聚里,臺北市松山區八德路四段245巷13弄10號,"25.049299,121.565108",1,"44 ",
公寓,WXA00297,13167.0,新聚里,台北市松山區八德路四段245巷13弄13號,"25.049422,121.565209",1,"190 ",
公寓,WXA00298,13168.0,新聚里,臺北市松山區八德路四段245巷13弄2號,"25.049281,121.564929",1,"65 ",
公寓,WXA00320,13169.0,新聚里,臺北市松山區八德路四段295巷18弄16號,"25.049519,121.565811",1,"304 ",
大樓,WXA00322,13170.0,新聚里,臺北市松山區八德路四段295巷18弄8號,"25.049527,121.566024",1,"421 ",
大樓,WXA01084,13171.0,新聚里,臺北市松山區東興路12號,"25.049769,121.565254",4,"2400 ",
大樓,WXA01794,13172.0,新聚里,臺北市松山區八德路四段312號,"25.049015,121.567429",1,"250 ",
大樓,WXA01038,13173.0,新聚里,臺北市松山區南京東路五段200號,"25.0512,121.564273",2,"1089 ",
大樓,WXA01039,13174.0,新聚里,臺北市松山區南京東路五段202號,"25.05119,121.56468",1,"1114 ",
大樓,WXA01041,13175.0,新聚里,臺北市松山區南京東路五段206號,"25.051189,121.564916",1,"388 ",
大樓,WXA01042,13176.0,新聚里,臺北市松山區南京東路五段212號,"25.051182,121.565147",1,"386 ",
公寓,WXA01045,13177.0,新聚里,臺北市松山區南京東路五段222號,"25.051058,121.565279",1,"352 ",
大樓,WXA01046,13178.0,新聚里,臺北市松山區南京東路五段230號,"25.051176,121.565682",1,"1905 ",
大樓,WXA01081,13179.0,新聚里,臺北市松山區東興路8號,"25.050298,121.565188",5,"3904 ",
大樓,WXA01083,13180.0,新聚里,臺北市松山區東興路19號,"25.049852,121.56558",1,"353 ",
公寓,WXA01085,13181.0,新聚里,臺北市松山區東興路23號,"25.049652,121.565584",1,"104 ",
公寓,WXA01087,13182.0,新聚里,臺北市松山區東興路2號,"25.05063,121.565544",1,"182 ",
大樓,WXA01088,13183.0,新聚里,臺北市松山區東興路15巷1號,"25.050179,121.565552",1,"216 ",
大樓,WXA01089,13184.0,新聚里,臺北市松山區東興路15巷2號,"25.050035,121.565569",1,"161 ",
大樓,WXA00225,13185.0,新聚里,臺北市松山區八德路四段293號,"25.049173,121.566306",1,"693 ",
大樓,WXA00226,13186.0,新聚里,臺北市松山區八德路四段361號,"25.049416,121.568466",1,"1181 ",
大樓,WXA01093,13187.0,新聚里,臺北市松山區南京東路五段250巷18弄22號,"25.050108,121.56701",1,"4330 ",
大樓,WXA01096,13188.0,新聚里,臺北市松山區南京東路五段250巷36弄25號,"25.049807,121.567432",1,"1124 ",
大樓,WXA01097,13189.0,新聚里,臺北市松山區南京東路五段250巷36弄34號,"25.049617,121.567362",1,"3160 ",
公寓,WXA00014,14051.0,福成里,松山區福成里八德路2段412號,"25.048083,121.546897",1,"154 ",
大樓,WXA00016,14052.0,福成里,松山區福成里八德路2段424號,"25.048052,121.547276",1,"6392 ",
大樓,WXA00057,14053.0,福成里,松山區福成里八德路2段410巷5弄2號,"25.047065,121.546837",1,"157 ",
大樓,WXA00058,14054.0,福成里,松山區福成里八德路2段410巷5弄6號,"25.047118,121.547056",1,"490 ",
公寓,WXA00261,14055.0,福成里,松山區敦化里敦化南路1段100巷55號,"25.045134,121.549274",1,"140 ",
公寓,WXA00371,14056.0,福成里,松山區福成里敦化南路1段100巷17號,"25.046119,121.547906",1,"132 ",
大樓,WXA00372,14057.0,福成里,松山區福成里敦化南路1段2號,"25.047891,121.548475",3,"9376 ",
公寓,WXA00373,14058.0,福成里,松山區福成里敦化南路1段80巷16.26號,"25.046578,121.546825",1,"852 ",
公寓,WXA00375,14059.0,福成里,松山區福成里敦化南路1段100巷19-23號,"25.046317,121.54776",1,"200 ",
公寓,WXA01233,14060.0,福成里,松山區福成里敦化南路1段100巷39.41號,"25.046112,121.54682",1,"313 ",
公寓,WXA01803,14061.0,福成里,松山區福成里01鄰八德路2段426號,"25.047488,121.547495",1,"3033 ",
大樓,WXA01826,14062.0,福成里,松山區福成里01鄰敦化南路1段66號,"25.047339,121.548458",5,"5782 ",
公寓,WXA00357,14063.0,福成里,松山區福成里敦化南路1段100巷7弄32號,"25.04586,121.547165",1,"50 ",
公寓,WXA00359,14064.0,福成里,松山區福成里敦化南路1段102號,"25.046106,121.548535",1,"373 ",
公寓,WXA00360,14065.0,福成里,松山區福成里敦化南路1段100巷7弄18.20號,"25.045667,121.547693",1,"229 ",
公寓,WXA00368,14066.0,福成里,松山區福成里敦化南路1段100巷5弄29號,"25.045273,121.547966",1,"200 ",
大樓,WXA01734,14067.0,福成里,松山區福成里10鄰敦化南路1段108號,"25.045582,121.548483",5,"4052 ",
公寓,WXA01880,14068.0,福成里,松山區福成里06鄰敦化南路1段100巷7弄10號,"25.045867,121.547843",1,"180 ",
大樓,WXA00096,14611.0,精忠里,臺北市松山區民生東路四段52號,"25.057683,121.550349",1,"932 ",
大樓,WXA00447,14612.0,精忠里,臺北市松山區民生東路四段54號,"25.057734,121.550915",3,"794 ",
大樓,WXA00444,14613.0,精忠里,臺北市松山區民生東路四段45號,"25.057938,121.550126",1,"702 ",
大樓,WXA00448,14614.0,精忠里,臺北市松山區民生東路四段54號,"25.057734,121.550915",2,"794 ",
大樓,WXA00450,14615.0,精忠里,臺北市松山區民生東路四段71號,"25.058038,121.551199",1,"1382 ",
公寓,WXA00525,14616.0,精忠里,臺北市松山區民生東路四段97巷6弄8號,"25.059213,121.552584",1,"186 ",
大樓,WXA00507,14617.0,精忠里,臺北市松山區民生東路四段55巷30號,"25.058672,121.550428",1,"313 ",
大樓,WXA00508,14618.0,精忠里,臺北市松山區民生東路四段55巷6號,"25.058254,121.550362",1,"2370 ",
公寓,WXA00509,14619.0,精忠里,臺北市松山區民生東路四段55巷3弄7號,"25.05846,121.551074",1,"308 ",
大樓,WXA00510,14620.0,精忠里,臺北市松山區民生東路四段75巷2號,"25.058174,121.551381",1,"2381 ",
大樓,WXA01207,14621.0,精忠里,臺北市松山區敦化北路301號,"25.058325,121.549595",1,"586 ",
大樓,WXA01255,14622.0,精忠里,臺北市松山區富錦街10號之2,"25.060137,121.551042",1,"1545 ",
大樓,WXA01381,14623.0,精忠里,臺北市松山區敦化北路201號之1,"25.056122,121.549578",1,"12178 ",
公寓,WXA01382,14624.0,精忠里,臺北市松山區敦化北路205號,"25.057509,121.549507",1,"2225 ",
公寓,WXA01383,14625.0,精忠里,臺北市松山區敦化北路209號,"25.058085,121.549514",1,"333 ",
大樓,WXA01397,14626.0,精忠里,臺北市松山區敦化北路307號,"25.058577,121.549724",3,"884 ",
大樓,WXA01398,14627.0,精忠里,臺北市松山區敦化北路311號,"25.058885,121.549916",2,"304 ",
大樓,WXA01916,14628.0,精忠里,臺北市松山區敦化北路313巷2號,"25.058859,121.550201",1,"1002 ",
大樓,WXA01399,14629.0,精忠里,臺北市松山區敦化北路341號,"25.059944,121.550488",1,"1474 ",
大樓,WXA00511,14630.0,精忠里,臺北市松山區民生東路四段75巷4號,"25.058495,121.551334",1,"193 ",
大樓,WXA00516,14631.0,精忠里,臺北市松山區民生東路97巷3號,"25.058754,121.551928",1,"718 ",
大樓,WXA00639,14632.0,精忠里,臺北市松山區民生東路四段97巷7弄1號,"25.058851,121.551754",1,"704 ",
公寓,WXA00636,14633.0,精忠里,臺北市松山區民生東路四段97巷4弄1號,"25.058941,121.55215",1,"228 ",
大樓,WXA01071,14634.0,精忠里,臺北市松山區民生東路四段97巷1號,"25.058177,121.552",1,"1270 ",
大樓,WXA01556,14635.0,精忠里,臺北市松山區富錦街107巷1弄1號,"25.060222,121.55282",1,"386 ",
大樓,WXA01831,14636.0,精忠里,臺北市松山區民生東路四段75巷5弄5號,"25.05881,121.550886",1,"194 ",
大樓,WXA00518,14637.0,精忠里,臺北市松山區民生東路四段97巷2弄16號之1,"25.058467,121.55311",1,"40 ",
大樓,WXA00519,14638.0,精忠里,臺北市松山區民生東路四段97巷2弄30號,"25.058394,121.552272",1,"74 ",
公寓,WXA01553,14639.0,精忠里,臺北市松山區民生東路四段97巷4弄10號,"25.058817,121.552483",1,"108 ",
大樓,WXA01434,14640.0,精忠里,臺北市松山區敦化北路199巷9號,"25.056749,121.552094",1,"221 ",
大樓,WXA01554,14641.0,精忠里,臺北市松山區民生東路四段97巷4弄2號,"25.058792,121.552186",1,"38 ",
公寓,WXA00520,14642.0,精忠里,臺北市松山區民生東路四段97巷4弄12號,"25.058826,121.552588",1,"84 ",
大樓,WXA00521,14643.0,精忠里,臺北市松山區民生東路四段97巷4弄12號之2,"25.058841,121.552781",1,"68 ",
公寓,WXA00522,14644.0,精忠里,臺北市松山區民生東路四段97巷4弄17號之1,"25.059037,121.553004",1,"28 ",
公寓,WXA00523,14645.0,精忠里,臺北市松山區民生東路四段97巷4弄2號之1,"25.058788,121.552139",1,"70 ",
大樓,WXA01918,14646.0,精忠里,臺北市松山區敦化北路315號,"25.059355,121.550272",1,"4033 ",
臺北航空站,WXA01830,14725.0,精忠里,臺北市松山區敦化北路340之9號,"25.063374,121.549815",1,"300 ",
民族國小,WXA00513,14726.0,精忠里,臺北市松山區民生東路四段97巷11號,"25.058875,121.55191",1,"1225 ",
民族國小,WXA00514,14727.0,精忠里,臺北市松山區民生東路四段97巷11號,"25.058875,121.55191",1,"134 ",
民族國小,WXA00515,14728.0,精忠里,臺北市松山區民生東路四段97巷11號,"25.058875,121.55191",1,"842 ",
中華航空股份有限公司,WXA00740,14729.0,精忠里,臺北市松山區民權東路四段81號,"25.062222,121.556416",1,"2209 ",
交通部民用航空局,WXA00070,14730.0,精忠里,臺北市松山區敦化北路340號,"25.063649,121.551905",1,"548 ",
臺北市市場管理處,WXA01431,14731.0,精忠里,臺北市松山區敦化北路199巷5號,"25.056992,121.55153",1,"1892 ",
臺北市自來水事業處,WXA01815,14732.0,精忠里,臺北市松山區民生東路四段133號,"25.058495,121.554435",1,"13874 ",
大樓,WXA01751,14647.0,龍田里,臺北市松山區健康路15巷46-62號,"25.055482,121.553099",1,"3554 ",
大樓,WXA01755,14648.0,龍田里,臺北市松山區健康路15巷26號,"25.054683,121.553124",1,"2941 ",
大樓,WXA01762,14649.0,龍田里,臺北市松山區健康路35巷26號,"25.055523,121.553839",1,"3156 ",
大樓,WXA01766,14650.0,龍田里,臺北市松山區光復北路210巷15號,"25.055396,121.554492",1,"8074 ",
大樓,WXA01763,14651.0,龍田里,臺北市松山區光復北路210巷2號,"25.055247,121.55549",1,"11222 ",
大樓,WXA01764,14652.0,龍田里,臺北市松山區光復北路214號,"25.055637,121.555419",1,"4498 ",
公寓,WXA00384,14653.0,龍田里,臺北市松山區光復北路178號,"25.053843,121.556095",1,"5436 ",
大樓,WXA00385,14654.0,龍田里,臺北市松山區光復北路190巷2號,"25.054459,121.555787",1,"3422 ",
大樓,WXA00386,14655.0,龍田里,臺北市松山區健康路15巷15號,"25.054641,121.55282",1,"2734 ",
大樓,WXA00387,14656.0,龍田里,臺北市松山區健康路15巷7號,"25.053625,121.553196",1,"2922 ",
大樓,WXA00389,14657.0,龍田里,臺北市松山區健康路25巷110號,"25.055474,121.55408",2,"5209 ",
公寓,WXA00308,14658.0,龍田里,臺北市松山區延壽街424巷2弄4-12號,"25.056604,121.564863",1,"188 ",
大樓,WXA00388,14659.0,龍田里,臺北市松山區健康路35巷2號,"25.053661,121.554248",1,"5429 ",
公寓,WXA00393,14660.0,龍田里,臺北市松山區延壽街424巷2弄5號,"25.056604,121.564863",1,"404 ",
公寓,WXA00394,14661.0,龍田里,臺北市松山區延壽街402巷2弄4-18號,"25.056018,121.557044",1,"217 ",
公寓,WXA00429,14662.0,龍田里,臺北市松山區延壽街424巷4弄4-16號,"25.056802,121.567567",1,"214 ",
公寓,WXA00914,14663.0,龍田里,臺北市松山區延壽街404號,"25.05628,121.557087",1,"862 ",
公寓,WXA00915,14664.0,龍田里,臺北市松山區延壽街426號,"25.056204,121.556303",1,"744 ",
公寓,WXA00922,14665.0,龍田里,臺北市松山區延壽街402巷2弄1號,"25.055859,121.557126",1,"862 ",
公寓,WXA00923,14666.0,龍田里,臺北市松山區延壽街424巷2弄1號,"25.056604,121.564863",1,"705 ",
公寓,WXA00908,14667.0,龍田里,臺北市松山區延壽街358號,"25.056424,121.558832",1,"436 ",
大樓,WXA00909,14668.0,龍田里,臺北市松山區延壽街376號,"25.056325,121.558119",1,"1742 ",
大樓,WXA00910,14669.0,龍田里,臺北市松山區延壽街386號,"25.056342,121.557817",1,"629 ",
公寓,WXA00919,14670.0,龍田里,臺北市松山區延壽街356巷2弄1號,"25.056059,121.558856",1,"416 ",
大樓,WXA00920,14671.0,龍田里,臺北市松山區延壽街356巷4弄12號,"25.055871,121.558438",1,"1517 ",
公寓,WXA00921,14672.0,龍田里,臺北市松山區延壽街402巷1弄2號,"25.055886,121.557356",1,"624 ",
大樓,WXA01072,14673.0,龍田里,臺北市松山區延壽街402巷3弄9號,"25.055669,121.557689",1,"1382 ",
大樓,WXA00918,14674.0,龍田里,臺北市松山區健康路131號,"25.05394,121.557705",1,"1390 ",
公寓,WXA01229,14675.0,龍田里,臺北市松山區健康路137號,"25.054117,121.559449",1,"198 ",
公寓,WXA01230,14676.0,龍田里,臺北市松山區健康路147號,"25.054145,121.559809",1,"60 ",
大樓,WXA01232,14677.0,龍田里,臺北市松山區健康路133號,"25.054093,121.55922",1,"225 ",
公寓,WXA01234,14678.0,龍田里,臺北市松山區健康路149號,"25.054154,121.559944",1,"185 ",
大樓,WXA01840,14679.0,龍田里,臺北市松山區延壽街332號,"25.056446,121.559878",1,"1008 ",
大樓,WXA01841,14680.0,龍田里,臺北市松山區延壽街330巷18號,"25.055204,121.560145",1,"5586 ",
大樓,WXA01842,14681.0,龍田里,臺北市松山區延壽街330巷12號,"25.055615,121.560104",1,"7012 ",
臺北市市場管理處,WXA01805,14733.0,龍田里,臺北市松山區光復北路190巷39號,"25.054682,121.554216",3,"1380 ",
公寓,WXA01264,13112.0,鵬程里,臺北市松山區健康路325巷14號,"25.055712,121.567341",1,"129 ",
大樓,WXA01266,13113.0,鵬程里,臺北市松山區健康路325巷21號,"25.056179,121.567047",1,"1798 ",
大樓,WXA01267,13114.0,鵬程里,臺北市松山區健康路325巷22號,"25.056246,121.567305",1,"1690 ",
大樓,WXA01744,13115.0,鵬程里,臺北市松山區健康路325巷5弄1號之2,"25.054793,121.566908",1,"1785 ",
大樓,WXA01906,13116.0,鵬程里,臺北市松山區健康路309號,"25.054431,121.565845",1,"3457 ",
大樓,WXA01265,13117.0,鵬程里,臺北市松山區健康路325巷2號,"25.054669,121.56741",1,"1190 ",
大樓,WXA01268,13118.0,鵬程里,臺北市松山區健康路325巷8號,"25.05519,121.567381",1,"3821 ",
大樓,WXA01737,13119.0,鵬程里,臺北市松山區健康路327號,"25.054523,121.567391",2,"2758 ",
大樓,WXA00651,13120.0,鵬程里,臺北市松山區塔悠路188巷2號,"25.056702,121.569143",1,"1560 ",
大樓,WXA01262,13121.0,鵬程里,臺北市松山區健康路399號,"25.054601,121.568859",2,"1162 ",
大樓,WXA01733,13122.0,鵬程里,臺北市松山區塔悠路198號,"25.057144,121.569145",2,"2187 ",
大樓,WXA00379,13123.0,鵬程里,臺北市松山區健康路325巷24弄2-12號,"25.056415,121.567325",1,"965 ",
大樓,WXA00380,13124.0,鵬程里,臺北市松山區健康路325巷25弄2-34號,"25.056398,121.566997",1,"694 ",
大樓,WXA00382,13125.0,鵬程里,臺北市松山區健康路14巷24弄34-36號,"25.052547,121.552707",1,"580 ",
大樓,WXA00383,13126.0,鵬程里,臺北市松山區延壽街18巷1-17號,"25.057172,121.56853",1,"528 ",
大樓,WXA00691,13127.0,鵬程里,臺北市松山區延壽街42號,"25.057102,121.567584",1,"722 ",
大樓,WXA00692,13128.0,鵬程里,臺北市松山區延壽街40巷6號,"25.056802,121.567567",1,"1000 ",
大樓,WXA00812,13129.0,鵬程里,臺北市松山區延壽街26號,"25.057117,121.568248",1,"4145 ",
大樓,WXA01892,13130.0,鵬程里,臺北市松山區健康路325巷24弄2號,"25.056415,121.567325",2,"965 ",
大樓,WXA01910,13131.0,鵬程里,臺北市松山區延壽街18巷19號,"25.056512,121.568552",1,"430 ",
大樓,WXA00062,13132.0,鵬程里,臺北市松山區延壽街66號,"25.056954,121.565971",1,"3262 ",
大樓,WXA01142,13133.0,鵬程里,臺北市松山區健康路325巷25弄1-23號,"25.056688,121.56701",1,"372 ",
大樓,WXA01922,13134.0,鵬程里,臺北市松山區健康路325巷25弄2號,"25.056398,121.566997",3,"3263 ",
西松高中,WXA00390,14690.0,鵬程里,臺北市松山區健康路325巷7號,"25.055571,121.567099",1,"3624 ",
西松高中地下停車場,WXA01594,14691.0,鵬程里,臺北市松山區健康路325巷19弄1號,"25.05585,121.56695",3,"4021 ",
