編號,村里別,地址,可容納人數,地下樓層數,類別,備註,placemark_address
688.0,民生里,彰化縣員林市民生里四維街1.3號,"40 ","1 ",大樓,,彰化縣員林市民生里四維街1.3號
689.0,民生里,彰化縣員林市民生里永吉街94號,"105 ","1 ",大樓,,彰化縣員林市民生里永吉街94號
690.0,民生里,彰化縣員林市民生里中正路100號,"108 ","1 ",大樓,,彰化縣員林市民生里中正路100號
691.0,民生里,彰化縣員林市民生里永康街47號,"28 ","1 ",大樓,,彰化縣員林市民生里永康街47號
692.0,民生里,彰化縣員林市民生里中正路98號,"49 ","1 ",大樓,,彰化縣員林市民生里中正路98號
693.0,民生里,彰化縣員林市民生里永康街45號,"28 ","1 ",大樓,,彰化縣員林市民生里永康街45號
694.0,民生里,彰化縣員林市民生里永康街43號,"27 ","1 ",大樓,,彰化縣員林市民生里永康街43號
695.0,民生里,彰化縣員林市民生里中正路96號,"51 ","1 ",大樓,,彰化縣員林市民生里中正路96號
696.0,民生里,彰化縣員林市民生里中正路94號,"48 ","1 ",大樓,,彰化縣員林市民生里中正路94號
697.0,民生里,彰化縣員林市民生里永昌街12號,"28 ","1 ",大樓,,彰化縣員林市民生里永昌街12號
698.0,民生里,彰化縣員林市民生里民生路47號,"1,332 ","1 ",大樓,,彰化縣員林市民生里民生路47號
699.0,民生里,彰化縣員林市民生里永昌街88巷25號,"6,380 ","1 ",大樓,,彰化縣員林市民生里永昌街88巷25號
700.0,民生里,彰化縣員林市民生里永昌街68號,"340 ","1 ",大樓,,彰化縣員林市民生里永昌街68號
701.0,光明里,彰化縣員林市光明里光明街262號,"59 ","1 ",大樓,,彰化縣員林市光明里光明街262號
702.0,光明里,彰化縣員林市光明里光明街256號,"52 ","1 ",大樓,,彰化縣員林市光明里光明街256號
703.0,光明里,彰化縣員林市光明里光明街302號,"165 ","1 ",大樓,,彰化縣員林市光明里光明街302號
704.0,光明里,彰化縣員林市光明里育英路1巷15號,"23 ","1 ",大樓,,彰化縣員林市光明里育英路1巷15號
705.0,光明里,彰化縣員林市光明里三民街42號號,"33 ","1 ",大樓,,彰化縣員林市光明里三民街42號號
706.0,光明里,彰化縣員林市光明里中正路429號,"44 ","1 ",大樓,,彰化縣員林市光明里中正路429號
707.0,光明里,彰化縣員林市光明里三民街49號,"36 ","1 ",大樓,,彰化縣員林市光明里三民街49號
708.0,光明里,彰化縣員林市光明里中正路2段39巷4之1號,"179 ","1 ",大樓,,彰化縣員林市光明里中正路2段39巷4之1號
709.0,光明里,彰化縣員林市光明里中正路372.374.376號,"516 ","1 ",大樓,,彰化縣員林市光明里中正路372.374.376號
710.0,光明里,彰化縣員林市光明里三民街51、53號,"77 ","1 ",大樓,,彰化縣員林市光明里三民街51、53號
711.0,光明里,彰化縣員林市光明里民生路50號,"397 ","1 ",大樓,,彰化縣員林市光明里民生路50號
712.0,光明里,彰化縣員林市光明里育英路1巷35號,"864 ","1 ",大樓,,彰化縣員林市光明里育英路1巷35號
713.0,東和里,彰化縣員林市東和里員東路2段535號,"69 ","1 ",大樓,,彰化縣員林市東和里員東路2段535號
714.0,東和里,彰化縣員林市東和里員水路2段504之2號,"19 ","1 ",大樓,,彰化縣員林市東和里員水路2段504之2號
715.0,東和里,彰化縣員林市東和里員水路2段314巷4號,"39 ","1 ",大樓,,彰化縣員林市東和里員水路2段314巷4號
716.0,東和里,彰化縣員林市東和里員水路2段546巷6號,"37 ","1 ",大樓,,彰化縣員林市東和里員水路2段546巷6號
717.0,東和里,彰化縣員林市東和里員水路2段546巷2號,"29 ","1 ",大樓,,彰化縣員林市東和里員水路2段546巷2號
718.0,東和里,彰化縣員林市東和里萬年巷71之12號,"48 ","1 ",大樓,,彰化縣員林市東和里萬年巷71之12號
719.0,東和里,彰化縣員林市東和里萬年巷71之11號,"56 ","1 ",大樓,,彰化縣員林市東和里萬年巷71之11號
720.0,東和里,彰化縣員林市東和里萬年巷73之9號,"61 ","1 ",大樓,,彰化縣員林市東和里萬年巷73之9號
721.0,東和里,彰化縣員林市東和里萬年巷73之1號,"69 ","1 ",大樓,,彰化縣員林市東和里萬年巷73之1號
722.0,東和里,彰化縣員林市東和里萬年巷73之7號,"77 ","1 ",大樓,,彰化縣員林市東和里萬年巷73之7號
723.0,東和里,彰化縣員林市東和里萬年巷73之8號,"67 ","1 ",大樓,,彰化縣員林市東和里萬年巷73之8號
724.0,東和里,彰化縣員林市東和里萬年巷73之5號,"64 ","1 ",大樓,,彰化縣員林市東和里萬年巷73之5號
725.0,東和里,彰化縣員林市東和里萬年巷73之6號,"64 ","1 ",大樓,,彰化縣員林市東和里萬年巷73之6號
726.0,東和里,彰化縣員林市東和里萬年巷73之3號,"67 ","1 ",大樓,,彰化縣員林市東和里萬年巷73之3號
727.0,東和里,彰化縣員林市東和里萬年巷73之2號,"65 ","1 ",大樓,,彰化縣員林市東和里萬年巷73之2號
728.0,東和里,彰化縣員林市東和里萬年巷73之1號,"75 ","1 ",大樓,,彰化縣員林市東和里萬年巷73之1號
729.0,東和里,彰化縣員林市東和里萬年巷73之1號,"72 ","1 ",大樓,,彰化縣員林市東和里萬年巷73之1號
730.0,東和里,彰化縣員林市東和里員水路2段482號,"311 ","1 ",大樓,,彰化縣員林市東和里員水路2段482號
731.0,東和里,彰化縣員林市東和里萬年巷75弄17號,"132 ","1 ",大樓,,彰化縣員林市東和里萬年巷75弄17號
732.0,東和里,彰化縣員林市東和里萬年巷75弄13號,"289 ","1 ",大樓,,彰化縣員林市東和里萬年巷75弄13號
733.0,東和里,彰化縣員林市東和里員水路2段566巷28-38號,"292 ","1 ",住宅,,彰化縣員林市東和里員水路2段566巷28-38號
734.0,東和里,彰化縣員林市東和里員水路2段566巷24號,"57 ","1 ",住宅,,彰化縣員林市東和里員水路2段566巷24號
735.0,東和里,彰化縣員林市東和里員水路2段566巷22號,"59 ","1 ",住宅,,彰化縣員林市東和里員水路2段566巷22號
736.0,東和里,彰化縣員林市東和里萬年巷52之1至5號,"59 ","1 ",大樓,,彰化縣員林市東和里萬年巷52之1至5號
737.0,東和里,彰化縣員林市東和里員水路2段465巷33號,"83 ","1 ",大樓,,彰化縣員林市東和里員水路2段465巷33號
738.0,東和里,彰化縣員林市東和里萬年巷52.33號,"153 ","1 ",大樓,,彰化縣員林市東和里萬年巷52.33號
739.0,東和里,彰化縣員林市東和里育英路2號,"1,054 ","1 ",大樓,,彰化縣員林市東和里育英路2號
740.0,仁愛里,彰化縣員林市仁愛里員東路2段仁愛巷8弄5號,"31 ","1 ",大樓,,彰化縣員林市仁愛里員東路2段仁愛巷8弄5號
741.0,仁愛里,彰化縣員林市仁愛里員東路2段仁愛巷16弄14號,"35 ","1 ",大樓,,彰化縣員林市仁愛里員東路2段仁愛巷16弄14號
742.0,仁愛里,彰化縣員林市仁愛里員東路2段仁愛巷12弄3號,"80 ","1 ",大樓,,彰化縣員林市仁愛里員東路2段仁愛巷12弄3號
743.0,仁愛里,彰化縣員林市仁愛里員東路2段仁愛巷16弄11號,"40 ","1 ",大樓,,彰化縣員林市仁愛里員東路2段仁愛巷16弄11號
744.0,仁愛里,彰化縣員林市仁愛里員東路2段仁愛巷10弄7之1至8之4號,"297 ","1 ",大樓,,彰化縣員林市仁愛里員東路2段仁愛巷10弄7之1至8之4號
745.0,仁愛里,彰化縣員林市仁愛里員東路2段362巷22號,"80 ","1 ",大樓,,彰化縣員林市仁愛里員東路2段362巷22號
746.0,仁愛里,彰化縣員林市仁愛里員東路2段362巷38號,"28 ","1 ",大樓,,彰化縣員林市仁愛里員東路2段362巷38號
747.0,仁愛里,彰化縣員林市仁愛里員東路2段362巷37.39號,"400 ","1 ",大樓,,彰化縣員林市仁愛里員東路2段362巷37.39號
748.0,仁愛里,彰化縣員林市仁愛里員東路2段362巷47號,"27 ","1 ",大樓,,彰化縣員林市仁愛里員東路2段362巷47號
749.0,仁愛里,彰化縣員林市仁愛里員東路2段334巷7弄12號,"56 ","1 ",大樓,,彰化縣員林市仁愛里員東路2段334巷7弄12號
750.0,仁愛里,彰化縣員林市仁愛里員東路2段334巷7弄9號,"28 ","1 ",大樓,,彰化縣員林市仁愛里員東路2段334巷7弄9號
751.0,仁愛里,彰化縣員林市仁愛里員東路2段334巷15號,"121 ","1 ",大樓,,彰化縣員林市仁愛里員東路2段334巷15號
752.0,仁愛里,彰化縣員林市仁愛里員東路2段334巷23弄26號,"116 ","1 ",大樓,,彰化縣員林市仁愛里員東路2段334巷23弄26號
753.0,仁愛里,彰化縣員林市仁愛里大同路1段190巷18號,"39 ","1 ",大樓,,彰化縣員林市仁愛里大同路1段190巷18號
754.0,仁愛里,彰化縣員林市仁愛里大同路1段190巷20號,"39 ","1 ",大樓,,彰化縣員林市仁愛里大同路1段190巷20號
755.0,仁愛里,彰化縣員林市仁愛里大同路1段190巷34號,"40 ","1 ",大樓,,彰化縣員林市仁愛里大同路1段190巷34號
756.0,仁愛里,彰化縣員林市仁愛里大同路1段190巷37號,"43 ","1 ",大樓,,彰化縣員林市仁愛里大同路1段190巷37號
757.0,忠孝里,彰化縣員林市忠孝里員東路2段423巷9號,"37 ","1 ",大樓,,彰化縣員林市忠孝里員東路2段423巷9號
758.0,三義里,彰化縣員林市三義里三義路115號,"289 ","1 ",員林商旅,,彰化縣員林市三義里三義路115號
759.0,三義里,彰化縣員林市三義里中山路1段153號,"2,393 ","1 ",大樓,,彰化縣員林市三義里中山路1段153號
760.0,三義里,彰化縣員林市三義里中山路1段381巷22號,"255 ","1 ",大樓,,彰化縣員林市三義里中山路1段381巷22號
761.0,三義里,彰化縣員林市三義里中山路1段381巷29至35號,"229 ","1 ",大樓,,彰化縣員林市三義里中山路1段381巷29至35號
762.0,三義里,彰化縣員林市三義里中山路1段389號,"119 ","1 ",大樓,,彰化縣員林市三義里中山路1段389號
763.0,三義里,彰化縣員林市三義里中山路1段411號,"201 ","1 ",大樓,,彰化縣員林市三義里中山路1段411號
764.0,三義里,彰化縣員林市三義里中山路1段420巷10號,"95 ","1 ",大樓,,彰化縣員林市三義里中山路1段420巷10號
765.0,三義里,彰化縣員林市三義里中山路1段489號,"176 ","1 ",大樓,,彰化縣員林市三義里中山路1段489號
766.0,三義里,彰化縣員林市三義里中山路1段507號,"45 ","1 ",大樓,,彰化縣員林市三義里中山路1段507號
767.0,三義里,彰化縣員林市三義里中山路1段577號,"56 ","1 ",大樓,,彰化縣員林市三義里中山路1段577號
768.0,三義里,彰化縣員林市三義里中山路1段579號,"55 ","1 ",大樓,,彰化縣員林市三義里中山路1段579號
769.0,三義里,彰化縣員林市三義里中山路1段581號,"53 ","1 ",大樓,,彰化縣員林市三義里中山路1段581號
770.0,三義里,彰化縣員林市三義里中山路1段601巷30弄3號,"26 ","1 ",大樓,,彰化縣員林市三義里中山路1段601巷30弄3號
771.0,三義里,彰化縣員林市三義里中山路1段601巷30弄3號,"26 ","1 ",大樓,,彰化縣員林市三義里中山路1段601巷30弄3號
772.0,三義里,彰化縣員林市三義里中山路1段601巷35弄19號,"51 ","1 ",大樓,,彰化縣員林市三義里中山路1段601巷35弄19號
773.0,三義里,彰化縣員林市三義里中山路1段601巷35弄21號,"49 ","1 ",大樓,,彰化縣員林市三義里中山路1段601巷35弄21號
774.0,三義里,彰化縣員林市三義里中山路1段601巷35弄49,"216 ","1 ",大樓,,彰化縣員林市三義里中山路1段601巷35弄49
775.0,三義里,彰化縣員林市三義里中山路1段60巷35弄49.51號,"216 ","1 ",大樓,,彰化縣員林市三義里中山路1段60巷35弄49.51號
776.0,三義里,彰化縣員林市三義里員鹿路103巷37號,"39 ","1 ",大樓,,彰化縣員林市三義里員鹿路103巷37號
777.0,三義里,彰化縣員林市三義里員鹿路103巷37號,"39 ","1 ",大樓,,彰化縣員林市三義里員鹿路103巷37號
778.0,三義里,彰化縣員林市三義里員鹿路103巷56弄65號,"35 ","1 ",大樓,,彰化縣員林市三義里員鹿路103巷56弄65號
779.0,三義里,彰化縣員林市三義里員鹿路245巷23號,"188 ","1 ",大樓,,彰化縣員林市三義里員鹿路245巷23號
780.0,三義里,彰化縣員林市三義里員鹿路245巷2號,"153 ","1 ",大樓,,彰化縣員林市三義里員鹿路245巷2號
781.0,三義里,彰化縣員林市三義里員鹿路78巷11號,"21 ","1 ",大樓,,彰化縣員林市三義里員鹿路78巷11號
782.0,三義里,彰化縣員林市三義里員鹿路95.97.99號,"133 ","1 ",大樓,,彰化縣員林市三義里員鹿路95.97.99號
783.0,三義里,彰化縣員林市三義里莒光路10號,"945 ","1 ",大樓,,彰化縣員林市三義里莒光路10號
784.0,三義里,彰化縣員林市三義里莒光路180號,"372 ","1 ",瑪吉斯貿易股份有限公司,,彰化縣員林市三義里莒光路180號
785.0,三義里,彰化縣員林市三義里莒光路191號,"65 ","1 ",大樓,,彰化縣員林市三義里莒光路191號
786.0,三義里,彰化縣員林市三義里莒光路90號,"96 ","1 ",安全輪胎公司,111.03.17,彰化縣員林市三義里莒光路90號
787.0,三義里,彰化縣員林市三義里莒光路98號,"153 ","1 ",大樓,,彰化縣員林市三義里莒光路98號
788.0,三義里,彰化縣員林市三義里莒光路9號,"23 ","1 ",大樓,,彰化縣員林市三義里莒光路9號
789.0,三義里,彰化縣員林市三義里惠安街20號,"761 ","1 ",統帥大樓,111.03.17,彰化縣員林市三義里惠安街20號
790.0,三義里,彰化縣員林市三義里惠安街91號,"1,318 ","1 ",皇家龍邸,,彰化縣員林市三義里惠安街91號
791.0,三義里,彰化縣員林市三義里惠明街319號,"900 ","1 ",員林地方稅務局,,彰化縣員林市三義里惠明街319號
792.0,大埔里,彰化縣員林市大埔里三潭巷7號,"76 ","1 ",大樓,,彰化縣員林市大埔里三潭巷7號
793.0,大埔里,彰化縣員林市大埔里員大路2段167巷190號,"24 ","1 ",大樓,,彰化縣員林市大埔里員大路2段167巷190號
794.0,中央里,彰化縣員林市中央里中山路1段146號,"1,400 ","1 ",建大工業股份有限公司,,彰化縣員林市中央里中山路1段146號
795.0,中央里,彰化縣員林市中央里中山路1段60號,"133 ","1 ",漢田生技股份有限公司,,彰化縣員林市中央里中山路1段60號
796.0,中央里,彰化縣員林市中央里中山路1段6巷11號,"330 ","1 ",利勤實業股份有限公司,,彰化縣員林市中央里中山路1段6巷11號
797.0,中央里,彰化縣員林市中央里中央路20之3號,"37 ","1 ",大樓,,彰化縣員林市中央里中央路20之3號
798.0,中央里,彰化縣員林市中央里中央路23之1號,"32 ","1 ",大樓,,彰化縣員林市中央里中央路23之1號
799.0,中央里,彰化縣員林市中央里中央路26之26號,"171 ","1 ",智崧有限公司,,彰化縣員林市中央里中央路26之26號
800.0,中央里,彰化縣員林市中央里中央路29號,"69 ","1 ",大樓,,彰化縣員林市中央里中央路29號
801.0,中央里,彰化縣員林市中央里中央路36之47號,"33 ","1 ",大樓,,彰化縣員林市中央里中央路36之47號
802.0,中央里,彰化縣員林市中央里中央路36之57號,"68 ","1 ",大樓,,彰化縣員林市中央里中央路36之57號
803.0,中央里,彰化縣員林市中央里中央路36之66號,"3,820 ","1 ",大樓,,彰化縣員林市中央里中央路36之66號
804.0,中央里,彰化縣員林市中央里中央路36號,"124 ","1 ",大樓,,彰化縣員林市中央里中央路36號
805.0,中央里,彰化縣員林市中央里員集路2段131號,"255 ","1 ",饒明國小,,彰化縣員林市中央里員集路2段131號
806.0,中央里,彰化縣員林市中央里員集路2段177巷52-64號,"1,157 ","1 ",歐鄉別墅二期,,彰化縣員林市中央里員集路2段177巷52-64號
807.0,中央里,彰化縣員林市中央里中央路20之36號,"20 ","1 ",大樓,,彰化縣員林市中央里中央路20之36號
808.0,中央里,彰化縣員林市中央里中央路23之2號,"111 ","1 ",大樓,,彰化縣員林市中央里中央路23之2號
809.0,中央里,彰化縣員林市中央里中央路36之1號,"560 ","1 ",富強輪胎工廠股份有限公司,,彰化縣員林市中央里中央路36之1號
810.0,南平里,彰化縣員林市南平里南平3街150號,"21 ","1 ",大樓,,彰化縣員林市南平里南平3街150號
811.0,南平里,彰化縣員林市南平里南平3街9號,"1,207 ","1 ",大樓,,彰化縣員林市南平里南平3街9號
812.0,南平里,彰化縣員林市南平里南平5街2號,"84 ","1 ",大樓,,彰化縣員林市南平里南平5街2號
813.0,南平里,彰化縣員林市南平里南平5街4號,"84 ","1 ",大樓,,彰化縣員林市南平里南平5街4號
814.0,南平里,彰化縣員林市南平里南平西街151號,"36 ","1 ",大樓,,彰化縣員林市南平里南平西街151號
815.0,南平里,彰化縣員林市南平里南平西街153號,"36 ","1 ",大樓,,彰化縣員林市南平里南平西街153號
816.0,南平里,員林市南平里南平街176號,"1,667 ","1 ",大樓,,員林市南平里南平街176號
817.0,南平里,彰化縣員林市南平里南平西街187號,"564 ","1 ",圓林嘉年華,,彰化縣員林市南平里南平西街187號
818.0,南平里,彰化縣員林市南平里南平東街15-25號,"837 ","1 ",星鑽廣場,,彰化縣員林市南平里南平東街15-25號
819.0,南平里,彰化縣員林市南平里南平東街37號,"792 ","1 ",大樓,,彰化縣員林市南平里南平東街37號
820.0,南平里,彰化縣員林市南平里南平街113號,"2,835 ","1 ",大樓,,彰化縣員林市南平里南平街113號
821.0,南平里,彰化縣員林市南平里南平三街11號,"1,135 ","1 ",大樓,,彰化縣員林市南平里南平三街11號
822.0,南平里,彰化縣員林市南平里南潭路1巷26號,"68 ","1 ",大樓,,彰化縣員林市南平里南潭路1巷26號
823.0,南平里,彰化縣員林市南平里莒光路518號,"121 ","1 ",大樓,,彰化縣員林市南平里莒光路518號
824.0,南平里,彰化縣員林市南平里莒光路533號,"37 ","1 ",大樓,,彰化縣員林市南平里莒光路533號
825.0,南平里,彰化縣員林市南平里莒光路534號,"37 ","1 ",大樓,,彰化縣員林市南平里莒光路534號
826.0,南平里,彰化縣員林市南平里莒光路535號,"37 ","1 ",大樓,,彰化縣員林市南平里莒光路535號
827.0,南平里,彰化縣員林市南平里莒光路635巷10弄135號,"131 ","1 ",大樓,,彰化縣員林市南平里莒光路635巷10弄135號
828.0,南平里,彰化縣員林市南平里莒光路635巷15弄15號,"192 ","1 ",大樓,,彰化縣員林市南平里莒光路635巷15弄15號
829.0,南平里,彰化縣員林市南平里莒光路646號,"25 ","1 ",大樓,,彰化縣員林市南平里莒光路646號
830.0,南平里,彰化縣員林市南平里莒光路648號,"125 ","1 ",大樓,,彰化縣員林市南平里莒光路648號
831.0,南平里,彰化縣員林市莒光路649號,"88 ","1 ",大樓,,彰化縣員林市莒光路649號
832.0,南平里,彰化縣員林市南平里莒光路665號,"107 ","1 ",大樓,,彰化縣員林市南平里莒光路665號
833.0,南平里,彰化縣員林市南平里復興路59巷23號,"55 ","1 ",大樓,,彰化縣員林市南平里復興路59巷23號
834.0,南平里,彰化縣員林市南平里復興路59巷23號,"55 ","1 ",大樓,,彰化縣員林市南平里復興路59巷23號
835.0,南平里,彰化縣員林市南平里惠農路25號,"253 ","1 ",大樓,,彰化縣員林市南平里惠農路25號
836.0,南平里,彰化縣員林市南平里新生路190之9號,"24 ","1 ",大樓,,彰化縣員林市南平里新生路190之9號
837.0,南平里,彰化縣員林市南平里新生路390巷28號,"279 ","1 ",大樓,,彰化縣員林市南平里新生路390巷28號
838.0,南平里,彰化縣員林市南平里新生路398號,"53 ","1 ",大樓,,彰化縣員林市南平里新生路398號
839.0,南平里,彰化縣員林市南平里新生路441號,"27 ","1 ",大樓,,彰化縣員林市南平里新生路441號
840.0,南平里,彰化縣員林市南平里新生路489巷2之1號,"29 ","1 ",大樓,,彰化縣員林市南平里新生路489巷2之1號
841.0,南平里,彰化縣員林市南平里新生路490號,"99 ","1 ",大樓,,彰化縣員林市南平里新生路490號
842.0,南平里,彰化縣員林市南平里新生路492號,"23 ","1 ",大樓,,彰化縣員林市南平里新生路492號
843.0,南平里,彰化縣員林市南平里新生路494號,"57 ","1 ",大樓,,彰化縣員林市南平里新生路494號
844.0,南平里,彰化縣員林市南平里新生路496號,"57 ","1 ",大樓,,彰化縣員林市南平里新生路496號
845.0,南平里,彰化縣員林市南平里新生路504巷6號,"168 ","1 ",大樓,,彰化縣員林市南平里新生路504巷6號
846.0,南平里,彰化縣員林市南平里新生路506號,"28 ","1 ",大樓,,彰化縣員林市南平里新生路506號
847.0,南平里,彰化縣員林市南平里新生路512號,"75 ","1 ",大樓,,彰化縣員林市南平里新生路512號
848.0,南平里,彰化縣員林市南平里新生路514號,"81 ","1 ",大樓,,彰化縣員林市南平里新生路514號
849.0,南平里,彰化縣員林市南平里南平里新生路520號,"55 ","1 ",大樓,,彰化縣員林市南平里南平里新生路520號
850.0,南平里,彰化縣員林市南平里南平里新生路520號,"55 ","1 ",大樓,,彰化縣員林市南平里南平里新生路520號
851.0,南平里,彰化縣員林市南平里新生路522號,"53 ","1 ",大樓,,彰化縣員林市南平里新生路522號
852.0,南平里,彰化縣員林市南平里新生路528巷18號,"2,235 ","1 ",合家歡華廈,,彰化縣員林市南平里新生路528巷18號
853.0,南平里,彰化縣員林市南平里新生路538號,"68 ","1 ",大樓,,彰化縣員林市南平里新生路538號
854.0,南平里,彰化縣員林市南平里新生路558號,"1,499 ","1 ",親家極上,,彰化縣員林市南平里新生路558號
855.0,南平里,彰化縣員林市南平里靜修路74之13號,"20 ","1 ",大樓,,彰化縣員林市南平里靜修路74之13號
856.0,南平里,彰化縣員林市南平里靜修路74之14號,"40 ","1 ",大樓,,彰化縣員林市南平里靜修路74之14號
857.0,南平里,彰化縣員林市南平里靜修路74之15號,"23 ","1 ",大樓,,彰化縣員林市南平里靜修路74之15號
858.0,南平里,彰化縣員林市南平里靜修路74之22號,"48 ","1 ",大樓,,彰化縣員林市南平里靜修路74之22號
859.0,南平里,彰化縣員林市南平里靜修路74號,"272 ","1 ",靜修國小,,彰化縣員林市南平里靜修路74號
860.0,南平里,彰化縣員林市南平里靜修路74號,"177 ","1 ",靜修國小,,彰化縣員林市南平里靜修路74號
861.0,南平里,彰化縣員林市南平里靜修路74號,"285 ","1 ",靜修國小,,彰化縣員林市南平里靜修路74號
862.0,南平里,彰化縣員林市南平里靜修路74號,"1,380 ","1 ",靜修國小,,彰化縣員林市南平里靜修路74號
863.0,南平里,彰化縣員林市南平里靜修路74號,"2,399 ","1 ",靜修國小,,彰化縣員林市南平里靜修路74號
864.0,南平里,彰化縣員林市南平里靜修路74號(教室),"1,024 ","1 ",靜修國小,,彰化縣員林市南平里靜修路74號(教室)
865.0,南平里,彰化縣員林市南平里靜修路74號大門東邊,"16 ","1 ",靜修國小,,彰化縣員林市南平里靜修路74號大門東邊
866.0,南平里,彰化縣員林市南平里靜修路78號辦公室西邊,"16 ","1 ",大樓,,彰化縣員林市南平里靜修路78號辦公室西邊
867.0,南平里,彰化縣員林市南平里靜修路81之32號,"56 ","1 ",大樓,,彰化縣員林市南平里靜修路81之32號
868.0,南平里,彰化縣員林市南平里靜修路83號20至40號,"1,212 ","1 ",大樓,,彰化縣員林市南平里靜修路83號20至40號
869.0,南平里,彰化縣員林市南平里靜修路84之20至48號,"1,333 ","1 ",大樓,,彰化縣員林市南平里靜修路84之20至48號
870.0,南興里,彰化縣員林市南興里員大路1段281號,"67 ","1 ",大樓,,彰化縣員林市南興里員大路1段281號
871.0,南興里,彰化縣員林市南興里南潭路2號,"270 ","1 ",員林國中,,彰化縣員林市南興里南潭路2號
872.0,惠來里,彰化縣員林市惠來里中山南路10號,"56 ","1 ",大樓,,彰化縣員林市惠來里中山南路10號
873.0,惠來里,彰化縣員林市惠來里中山南路11號,"337 ","1 ",大樓,,彰化縣員林市惠來里中山南路11號
874.0,惠來里,彰化縣員林市惠來里中山南路12號,"56 ","1 ",大樓,,彰化縣員林市惠來里中山南路12號
875.0,惠來里,彰化縣員林市惠來里中山南路14號,"57 ","1 ",大樓,,彰化縣員林市惠來里中山南路14號
876.0,惠來里,彰化縣員林市惠來里中山南路15號,"73 ","1 ",大樓,,彰化縣員林市惠來里中山南路15號
877.0,惠來里,彰化縣員林市惠來里中山南路169號,"48 ","1 ",大樓,,彰化縣員林市惠來里中山南路169號
878.0,惠來里,彰化縣員林市惠來里中山南路169號,"48 ","1 ",大樓,,彰化縣員林市惠來里中山南路169號
879.0,惠來里,彰化縣員林市惠來里中山南路16號,"56 ","1 ",大樓,,彰化縣員林市惠來里中山南路16號
880.0,惠來里,彰化縣員林市惠來里中山南路17號,"76 ","1 ",大樓,,彰化縣員林市惠來里中山南路17號
881.0,惠來里,彰化縣員林市惠來里中山南路186號,"87 ","1 ",大樓,,彰化縣員林市惠來里中山南路186號
882.0,惠來里,彰化縣員林市惠來里中山南路18號,"56 ","1 ",大樓,,彰化縣員林市惠來里中山南路18號
883.0,惠來里,彰化縣員林市惠來里中山南路19號,"89 ","1 ",大樓,,彰化縣員林市惠來里中山南路19號
884.0,惠來里,彰化縣員林市惠來里中山南路1號,"71 ","1 ",大樓,,彰化縣員林市惠來里中山南路1號
885.0,惠來里,彰化縣員林市惠來里中山南路2.4.6.8號,"339 ","1 ",大樓,,彰化縣員林市惠來里中山南路2.4.6.8號
886.0,惠來里,彰化縣員林市惠來里中山南路21號,"91 ","1 ",大樓,,彰化縣員林市惠來里中山南路21號
887.0,惠來里,彰化縣員林市惠來里中山南路27號,"556 ","1 ",大樓,,彰化縣員林市惠來里中山南路27號
888.0,惠來里,彰化縣員林市惠來里中山南路36號,"147 ","1 ",大樓,,彰化縣員林市惠來里中山南路36號
889.0,惠來里,彰化縣員林市惠來里中山南路3號,"68 ","1 ",大樓,,彰化縣員林市惠來里中山南路3號
890.0,惠來里,彰化縣員林市惠來里中山南路56號,"877 ","1 ",大樓,,彰化縣員林市惠來里中山南路56號
891.0,惠來里,彰化縣員林市惠來里中山南路57號,"715 ","1 ",大樓,,彰化縣員林市惠來里中山南路57號
892.0,惠來里,彰化縣員林市惠來里中山南路62巷7弄1至23號,"212 ","1 ",大樓,,彰化縣員林市惠來里中山南路62巷7弄1至23號
893.0,惠來里,彰化縣員林市惠來里中山南路82號,"25 ","1 ",大樓,,彰化縣員林市惠來里中山南路82號
894.0,惠來里,彰化縣員林市惠來里中山南路82號,"27 ","1 ",大樓,,彰化縣員林市惠來里中山南路82號
895.0,惠來里,彰化縣員林市惠來里中山南路84號,"27 ","1 ",大樓,,彰化縣員林市惠來里中山南路84號
896.0,惠來里,彰化縣員林市惠來里中山南路85號,"79 ","1 ",大樓,,彰化縣員林市惠來里中山南路85號
897.0,惠來里,彰化縣員林市惠來里中山南路86號,"27 ","1 ",大樓,,彰化縣員林市惠來里中山南路86號
898.0,惠來里,彰化縣員林市惠來里中山南路87號,"64 ","1 ",大樓,,彰化縣員林市惠來里中山南路87號
899.0,惠來里,彰化縣員林市惠來里中山南路88號,"27 ","1 ",大樓,,彰化縣員林市惠來里中山南路88號
900.0,惠來里,彰化縣員林市惠來里中山南路89號,"72 ","1 ",大樓,,彰化縣員林市惠來里中山南路89號
901.0,惠來里,彰化縣員林市惠來里中山南路90號,"25 ","1 ",大樓,,彰化縣員林市惠來里中山南路90號
902.0,惠來里,彰化縣員林市惠來里中山南路91號,"56 ","1 ",大樓,,彰化縣員林市惠來里中山南路91號
903.0,惠來里,彰化縣員林市惠來里中山南路92號,"460 ","1 ",大樓,,彰化縣員林市惠來里中山南路92號
904.0,惠來里,彰化縣員林市惠來里中山路1段194至200號,"1,828 ","1 ",大樓,,彰化縣員林市惠來里中山路1段194至200號
905.0,惠來里,彰化縣員林市惠來里中山路1段384號,"179 ","1 ",大樓,,彰化縣員林市惠來里中山路1段384號
906.0,惠來里,彰化縣員林市惠來里中山路1段480巷40號,"45 ","1 ",大樓,,彰化縣員林市惠來里中山路1段480巷40號
907.0,惠來里,彰化縣員林市惠來里中山路1段480巷6號,"45 ","1 ",大樓,,彰化縣員林市惠來里中山路1段480巷6號
