電腦編號,建築物名稱,鄉鎮市區,村里別,地址,地下樓層,可容納人數,轄管分局
LV4239,鳳凰灣,苓雅區,田西里,高雄市苓雅區青年二路123號,"  4 ",1928,苓雅分局
LV4240,玉鎮建設,苓雅區,林靖里,高雄市苓雅區福德三路159號,"  3 ",1785,苓雅分局
LV4241,頂誠建設,苓雅區,福祥里,高雄市苓雅區明德街路129號,"  3 ",2625,苓雅分局
LV4242,仰德森管理委員會,苓雅區,安祥里,高雄市苓雅區中正二路36號,"  3 ",875,苓雅分局
LV4243,名陞開發,苓雅區,福東里,高雄市苓雅區三多一路68號,"  3 ",620,苓雅分局
LY4244,漢神棧(國聯土地開發股份有限公司),苓雅區,田西里,高雄市苓雅區成功一路226號,"  2 ",256,苓雅分局
LY4245,百達名人集大樓,苓雅區,林安里,高雄市苓雅區廈門街66號,"  3 ",3474,苓雅分局
LY4246,如邑開發建設股份有限公司,苓雅區,正言里,高雄市苓雅區中正一路260號,"  4 ",2168,苓雅分局
LY4247,鑫龍騰開發股份有限公司,苓雅區,正言里,高雄市苓雅區中正一路358號,"  5 ",3644,苓雅分局
LY4248,鳳凰綻,苓雅區,福南里,高雄市苓雅區中正一路251巷2弄2號,"  3 ",1401,苓雅分局
LY4249,玉山銀行高雄旗艦大樓,苓雅區,人和里,高雄市苓雅區四維四路22之2號,"  1 ",540,苓雅分局
LY4250,水晶湛大樓,苓雅區,林安里,高雄市苓雅區光華一路331號,"  6 ",4058,苓雅分局
LY4251,棋琴23大樓,苓雅區,文昌里,高雄市苓雅區建國一路93號,"  4 ",4628,苓雅分局
LY3644,啟悦辦公大樓,苓雅區,普照里,高雄市苓雅區民權一路59號,"  1 ","  593.15 ",苓雅分局
TL0001," 世紀星鑽"," 三民區"," 建東里",高雄市三民區河北二路100號," 2、3",2980,三民第一分局
SF2323," 薀莎貴族"," 三民區"," 安和里",高雄市三民區同盟一路315號,"  1 ",135,三民第一分局
SF2324," 大樓"," 三民區"," 建東里",高雄市三民區河北二路109號,"  1 ",71,三民第一分局
SF2326," 大樓"," 三民區"," 精華里",高雄市三民區九如二路583號," 1、2",209,三民第一分局
SF2327," 公寓"," 三民區"," 安生里",高雄市三民區察哈爾一街13號,"  1 ",280,三民第一分局
SF2328," 西悠巢旅"," 三民區"," 立業里",高雄市三民區安寧街454號地下室," 1、2",315,三民第一分局
SF2329," 公寓"," 三民區"," 安泰里",高雄市三民區天津街223號,"  1 ",148,三民第一分局
SF2330," 艾森豪投資大樓"," 三民區"," 精華里",高雄市三民區九如二路599號," 1、2",772,三民第一分局
SF2332," 透天"," 三民區"," 長明里",高雄市三民區長明街303號,"  1 ",164,三民第一分局
SF2333," 凱歌華廈"," 三民區"," 博惠里",高雄市三民區凱歌路162號,"  1 ",427,三民第一分局
SF2335," 公寓"," 三民區"," 德智里",高雄市三民區九如二路255號B," 1、2、3",678,三民第一分局
SF2336," 公寓"," 三民區"," 達德里",高雄市三民區瀋陽街112號,"  1 ",315,三民第一分局
SF2337," 站前希爾頓"," 三民區"," 博愛里",高雄市三民區建國二路192號," 1、2",212,三民第一分局
SF2338," 公寓"," 三民區"," 同德里",高雄市三民區山東街215號,"  1 ",136,三民第一分局
SF2339," 公寓"," 三民區"," 民享里",高雄市三民區熱河二街188號,"  1 ",331,三民第一分局
SF2340," 透天"," 三民區"," 達仁里",高雄市三民區大港街44號,"  1 ",29,三民第一分局
SF2341," 富甲中華大樓"," 三民區"," 精華里",高雄市三民區九如二路672號,"  1 ",62,三民第一分局
SF2342," 典藏家大樓"," 三民區"," 興德里",高雄市三民區建國三路439號,"  1 ",289,三民第一分局
SF2343," 公寓"," 三民區"," 安泰里",高雄市三民區天津街189號,"  1 ",100,三民第一分局
SF2344," 三民大廈"," 三民區"," 興德里",高雄市三民區建國三路437號," 1、2",527,三民第一分局
SF2345," 公寓"," 三民區"," 精華里",高雄市三民區九如二路68號,"  1 ",137,三民第一分局
SF2346," 公寓"," 三民區"," 精華里",高雄市三民區哈爾濱街112號,"  1 ",90,三民第一分局
SF2347," 佑親大第"," 三民區"," 博惠里",高雄市三民區憲政路255號," 1、2",754,三民第一分局
SF2349," 現代新象"," 三民區"," 興德里",高雄市三民區建國三路407號," 1、2",283,三民第一分局
SF2350," 公寓"," 三民區"," 力行里",高雄市三民區台安街26號,"  1 ",127,三民第一分局
SF2351," 公寓"," 三民區"," 同德里",高雄市三民區山東街166號,"  1 ",110,三民第一分局
SF2352," 公寓"," 三民區"," 安泰里",高雄市三民區天津街226號,"  1 ",591,三民第一分局
SF2353," 透天"," 三民區"," 德西里",高雄市三民區中華二路190號,"  1 ",89,三民第一分局
SF2354," 長谷榮冠"," 三民區"," 德智里",高雄市三民區九如二路331號,"  1 ",276,三民第一分局
SF2355," 博愛新境"," 三民區"," 安和里",高雄市三民區北安街83號,"  1 ",293,三民第一分局
SF2356," 大樓"," 三民區"," 安泰里",高雄市三民區開原街42號,"  1 ",85,三民第一分局
SF2358," 公寓"," 三民區"," 安泰里",高雄市三民區察哈爾二街14號之1,"  2 ",472,三民第一分局
SF2359," 公寓"," 三民區"," 港東里",高雄市三民區河北一路173號,"  1 ",99,三民第一分局
SF2360," 巴黎皇苑"," 三民區"," 德智里",高雄市三民區朝陽街31號,"  1 ",398,三民第一分局
SF2361," 公寓"," 三民區"," 安泰里",高雄市三民區北平二街75號,"  1 ",120,三民第一分局
SF2362," 上京正居"," 三民區"," 安宜里",高雄市三民區自立一路542之1號,"  1 ",235,三民第一分局
SF2363," 驛站華爾街"," 三民區"," 精華里",高雄市三民區九如二路446號,"  1 ",102,三民第一分局
SF2364," 公寓"," 三民區"," 安生里",高雄市三民區自忠街24號,"  1 ",124,三民第一分局
SF2365," 維富大廈"," 三民區"," 安生里",高雄市三民區察哈爾一街15號,"  1 ",102,三民第一分局
SF2366," 重慶新世家"," 三民區"," 民享里",高雄市三民區重慶街39號," 1、2",326,三民第一分局
SF2367," 金融機構"," 三民區"," 博惠里",高雄市三民區建國一路458號," 1、2",1222,三民第一分局
SF2369," 公寓"," 三民區"," 興德里",高雄市三民區三民街78號B," 1、2",703,三民第一分局
SF2370," 公寓"," 三民區"," 達勇里",高雄市三民區松江街187之1號,"  1 ",147,三民第一分局
SF2371," 透天"," 三民區"," 立德里",高雄市三民區中庸街20號,"  1 ",59,三民第一分局
SF2372," 公寓"," 三民區"," 安泰里",高雄市三民區察哈爾二街132號,"  1 ",426,三民第一分局
SF2373," 堅順吉鄰大樓"," 三民區"," 達勇里",高雄市三民區安寧街340號," 1、2",330,三民第一分局
SF2375," 泛美公園"," 三民區"," 安東里",高雄市三民區自由一路57號,"  1 ",433,三民第一分局
SF2376," 北吉林華廈"," 三民區"," 達德里",高雄市三民區吉林街319號,"  1 ",365,三民第一分局
SF2377," 公寓"," 三民區"," 安宜里",高雄市三民區興安街20號,"  1 ",74,三民第一分局
SF2378," 隆成建國"," 三民區"," 博愛里",高雄市三民區建國二路100號,"  1 ",228,三民第一分局
SF2379," 公寓"," 三民區"," 安泰里",高雄市三民區遼寧二街214號,"  1 ",158,三民第一分局
SF2380," 威尼斯大廈"," 三民區"," 裕民里",高雄市三民區同盟三路278號," 1、2",1739,三民第一分局
SF2382," 公寓"," 三民區"," 達仁里",高雄市三民區大連街282號,"  1 ",890,三民第一分局
SF2385," 公寓"," 三民區"," 達明里",高雄市三民區十全一路452號,"  1 ",120,三民第一分局
SF2386," 金石緣"," 三民區"," 德智里",高雄市三民區九如二路138號,"  1 ",211,三民第一分局
SF2387," 羅孚第"," 三民區"," 德西里",高雄市三民區中華二路355號," 1、2",979,三民第一分局
SF2388," 英雄世家"," 三民區"," 興德里",高雄市三民區建國三路297號," 1、2",233,三民第一分局
SF2389," 王家之戀"," 三民區"," 德智里",高雄市三民區九如二路38號,"  1 ",158,三民第一分局
SF2390," 十全錄"," 三民區"," 民享里",高雄市三民區十全二路2號,"  1 ",211,三民第一分局
SF2391," 公寓"," 三民區"," 興德里",高雄市三民區三民街50號,"  1 ",140,三民第一分局
SF2392," 翡翠園"," 三民區"," 民享里",高雄市三民區重慶街349巷8號," 1、2",603,三民第一分局
SF2394," 公寓"," 三民區"," 安泰里",高雄市三民區天津街12之4號,"  1 ",206,三民第一分局
SF2395," 宿善大廈"," 三民區"," 安宜里",高雄市三民區漢口街342號,"  1 ",86,三民第一分局
SF2396," 東帝士站前大樓"," 三民區"," 港東里",高雄市三民區南華路228號," 1、2",471,三民第一分局
SF2397," 公寓"," 三民區"," 達德里",高雄市三民區瀋陽街23號,"  1 ",55,三民第一分局
SF2398," 都會風采"," 三民區"," 港東里",高雄市三民區建國二路22號," 1、2",279,三民第一分局
SF2399," 公寓"," 三民區"," 博愛里",高雄市三民區長明街11號,"  1 ",131,三民第一分局
SF2401," 站前銀座"," 三民區"," 長明里",高雄市三民區長明街178之2號," 1、2",443,三民第一分局
SF2402," 公寓"," 三民區"," 安東里",高雄市三民區北平一街120號,"  1 ",111,三民第一分局
SF2403," 河北曉堤"," 三民區"," 港東里",高雄市三民區河北一路170號,"  1 ",126,三民第一分局
SF2406," 松江麗園"," 三民區"," 安東里",高雄市三民區萬全街121號,"  1 ",282,三民第一分局
SF2407," 美奇萊廣場"," 三民區"," 德智里",高雄市三民區十全一路161號," 1、2",1374,三民第一分局
SF2409," 大樓"," 三民區"," 力行里",高雄市三民區九如三路271號,"  1 ",76,三民第一分局
SF2410," 大樓"," 三民區"," 興德里",高雄市三民區建國三路6號B," 1、2、3",1383,三民第一分局
SF2411," 大樓"," 三民區"," 立德里",高雄市三民區市中一路385號之1," 1、2",1234,三民第一分局
SF2413," 公寓"," 三民區"," 安泰里",高雄市三民區天津街30號,"  1 ",105,三民第一分局
SF2414," 公寓"," 三民區"," 十美里",高雄市三民區自立一路315號,"  1 ",341,三民第一分局
SF2415," 公寓"," 三民區"," 安宜里",高雄市三民區漢口街215號,"  1 ",186,三民第一分局
SF2417," 公寓"," 三民區"," 鳳北里",高雄市三民區三德西街51號之1,"  1 ",195,三民第一分局
SF2418," 綠綠花花大樓"," 三民區"," 安和里",高雄市三民區同盟一路397號," 1、2",429,三民第一分局
SF2419," 奇異果商旅"," 三民區"," 達仁里",高雄市三民區大連街88號,"  1 ",196,三民第一分局
SF2421," 公寓"," 三民區"," 安東里",高雄市三民區十全一路215號,"  1 ",116,三民第一分局
SF2422," 龍誠后邑"," 三民區"," 民享里",高雄市三民區十全二路135號,"  1 ",279,三民第一分局
SF2423," 翰林十全"," 三民區"," 民享里",高雄市三民區十全二路341號,"  1 ",463,三民第一分局
SF2424," 公寓"," 三民區"," 德西里",高雄市三民區中華二路102巷8號,"  1 ",487,三民第一分局
SF2425," 高醫大學醫院"," 三民區"," 德智里",高雄市三民區十全一路100號,"  1 ",1193,三民第一分局
SF2426," 雅園大樓"," 三民區"," 港西里",高雄市三民區中山一路325巷2號,"  1 ",182,三民第一分局
SF2427," 公寓"," 三民區"," 民享里",高雄市三民區十全二路306號,"  1 ",82,三民第一分局
SF2428," 十全十美大樓"," 三民區"," 德智里",高雄市三民區十全一路191號,"  1 ",122,三民第一分局
SF2429," 大樓"," 三民區"," 興德里",高雄市三民區建國三路487號," 1、2",220,三民第一分局
SF2430," 自立龍邸"," 三民區"," 興德里",高雄市三民區自立一路305號,"  1 ",252,三民第一分局
SF2431," 大樓"," 三民區"," 民享里",高雄市三民區重慶街372號,"  1 ",129,三民第一分局
SF2432," 巴黎爵位"," 三民區"," 民享里",高雄市三民區重慶街1之5號,"  1 ",155,三民第一分局
SF2433," 大樓"," 三民區"," 精華里",高雄市三民區哈爾濱街290號," 1、2",646,三民第一分局
SF2436," 大樓"," 三民區"," 安宜里",高雄市三民區興安街85號," 1、2",1117,三民第一分局
SF2437," 聖田住家"," 三民區"," 德北里",高雄市三民區更新街120號," 1、2",323,三民第一分局
SF2438," 公寓"," 三民區"," 德北里",高雄市三民區更新街119號," 1、2",481,三民第一分局
SF2440," 健保局舊大樓"," 三民區"," 德智里",高雄市三民區九如二路157號," 1、2",981,三民第一分局
SF2441," 旅行家商旅"," 三民區"," 建東里",高雄市三民區河北二路50之7號,"  1 ",128,三民第一分局
SF2442," 公寓"," 三民區"," 精華里",高雄市三民區哈爾濱街358之3號,"  1 ",102,三民第一分局
SF2444," 公寓"," 三民區"," 精華里",高雄市三民區九如二路532號,"  1 ",141,三民第一分局
SF2445," 大樓"," 三民區"," 安泰里",高雄市三民區同盟二路21之2號,"  1 ",695,三民第一分局
SF2447," 新樓中樓"," 三民區"," 建東里",高雄市三民區南台路195巷15之1號," 1、2、3",959,三民第一分局
SF2448," 山集團"," 三民區"," 興德里",高雄市三民區自立一路71號," 1、2",2563,三民第一分局
SF2449," 梵塞荷大樓"," 三民區"," 興德里",高雄市三民區三民街1號," 1、2",2917,三民第一分局
SF2452," 大樓"," 三民區"," 民享里",高雄市三民區十全二路128號," 1、2、3",446,三民第一分局
SF2453," 三民華廈"," 三民區"," 安泰里",高雄市三民區同盟二路61號,"  1 ",1963,三民第一分局
SF2456," 大樓"," 三民區"," 港西里",高雄市三民區建國三路2之2號," 1、2、3",1134,三民第一分局
SF2460," 高雄醫學大學"," 三民區"," 安東里",高雄市三民區自由一路100號," 1、2",1007,三民第一分局
SF2461," 公寓"," 三民區"," 德北里",高雄市三民區通化街117號,"  1 ",192,三民第一分局
SF2462," 晶悅河畔"," 三民區"," 裕民里",高雄市三民區同盟三路246巷31號," 1、2",1186,三民第一分局
SF2464," 南和興產業大樓"," 三民區"," 安和里",高雄市三民區同盟一路365號," 1、2",1158,三民第一分局
SF2465," 大樓"," 三民區"," 千北里",高雄市三民區中和街185號,"  1 ",1723,三民第一分局
SF2466," 寬庭大廈"," 三民區"," 博惠里",高雄市三民區凱歌路85之2號,"  1 ",621,三民第一分局
SF2467," 大樓"," 三民區"," 德智里",高雄市三民區九如二路18號,"  1 ",118,三民第一分局
SF2469," 大樓"," 三民區"," 安東里",高雄市三民區合江街109號,"  2 ",768,三民第一分局
SF2470," 大樓"," 三民區"," 安東里",高雄市三民區合江街107號,"  2 ",768,三民第一分局
SF2471," 愛河之心大樓"," 三民區"," 達仁里",高雄市三民區大連街362號,"  1 ",278,三民第一分局
SF2472," 天鴻居公寓"," 三民區"," 德智里",高雄市三民區晉元街23號,"  1 ",147,三民第一分局
SF2474," 三民第一分局"," 三民區"," 安和里",高雄市三民區同盟一路367號," 1、2、3",608,三民第一分局
SF2475," 京緻大樓"," 三民區"," 德智里",高雄市三民區青島街26號," 1、2",1129,三民第一分局
SF2476," 富春大樓"," 三民區"," 德智里",高雄市三民區青島街16號," 1、2",743,三民第一分局
SF2477," 基督長老教會"," 三民區"," 同德里",高雄市三民區山東街142號," 1、2",864,三民第一分局
SF2480," 幸福川大樓"," 三民區"," 建東里",高雄市三民區建東里繼光街1號," 1、2",720,三民第一分局
SF2482," 德勒斯登"," 三民區"," 達明里",高雄市三民區博愛一路396號," 3、4、5",1000,三民第一分局
SF2483," 御盟建國"," 三民區"," 港西里",高雄市三民區港西里建國三路113號," 1、2、3",724,三民第一分局
SF2485," 大樓"," 三民區"," 千北里",高雄市三民區建國三路252之1號," 1、2、3",322,三民第一分局
SF2487," 百達儷景"," 三民區"," 十全里",高雄市三民區中華二路212號," 1、2、3",732,三民第一分局
SF2488," 帝景苑"," 三民區"," 興德里",高雄市三民區建國三路335號," 3、4、5",5800,三民第一分局
SF2494," 太普君臨"," 三民區"," 港西里",高雄市三民區六合路20號," 1、2、3",1194,三民第一分局
SF2496," 四季旅建築"," 三民區"," 安邦里",高雄市三民區中華二路358號," 1、2",388,三民第一分局
SF2497," 城真大樓"," 三民區"," 十全里",高雄市三民區中華二路292號," 1、2、3",244,三民第一分局
SF2498," 維格大樓"," 三民區"," 安邦里",高雄市三民區同協路199號,"  1 ",747,三民第一分局
SF2500," 文化尚品"," 三民區"," 博惠里",高雄市三民區民族一路2巷90號," 1、2",684,三民第一分局
SF2502," 棋琴18重奏"," 三民區"," 安邦里",高雄市三民區十全二路318之2號," 1、2、3",2326,三民第一分局
SF2506," 公寓"," 三民區"," 達勇里",高雄市三民區安寧街437號,"  1 ",196,三民第一分局
SF2508," 恆上沐悅"," 三民區"," 建東里",高雄市三民區河北二路228號," 1、2、3",1626,三民第一分局
SF2511," 大樓"," 三民區"," 安東里",高雄市三民區萬全街1號," 1、2",904,三民第一分局
SF2513," 透天"," 三民區"," 安邦里",高雄市三民區博愛一路267號,"  1 ",118,三民第一分局
SF2514," 公寓"," 三民區"," 千歲里",高雄市三民區自強一路207巷28號,"  1 ",159,三民第一分局
SF2515," 大樓"," 三民區"," 興德里",高雄市三民區建國三路241號," 1、2、3",3009,三民第一分局
SF2516," 大樓"," 三民區"," 安邦里",高雄市三民區康平街268號,"  1 ",956,三民第一分局
SF2517," 韻綠"," 三民區"," 德西里",高雄市三民區熱河三街52號," 1、2、3",556,三民第一分局
SF2518," 新站37"," 三民區"," 興德里",高雄市三民區三民街66號," 1、2、3",741,三民第一分局
SF2519," 大樓"," 三民區"," 德西里",高雄市三民區遼北街209號," 2、3",1501,三民第一分局
SF2520," 公寓"," 三民區"," 安邦里",高雄市三民區重慶街199號,"  1 ",571,三民第一分局
SF2521," 華友聯IN"," 三民區"," 安東里",高雄市三民區北平一街56號," 1、2、3",3075,三民第一分局
SF2522," 公寓"," 三民區"," 達明里",高雄市三民區十全一路259號," 1、2、3",504,三民第一分局
SF2523," 星帝標"," 三民區"," 鳳南里",高雄市三民區建國三路383號," 2、3、4、5",2905,三民第一分局
SF2524," 上銘蒔尚"," 三民區"," 德西里",高雄市三民區遼寧三街39號," 1、2、3",1922,三民第一分局
SF2525," 大樓"," 三民區"," 德西里",高雄市三民區德旺街103號," 1、2、3",2544,三民第一分局
SF2526," 大樓"," 三民區"," 安東里",高雄市三民區合江街57號,"  1 ",238,三民第一分局
SF2527," 大樓"," 三民區"," 安和里",高雄市三民區大連街369號,"  1 ",423,三民第一分局
SF2528," 甲六園淳白"," 三民區"," 安東里",高雄市三民區大連街385號," 1、2、3",2221,三民第一分局
SF2529," 美樹大悅"," 三民區"," 德西里",高雄市三民區十全三路2號," 1、2、3",3785,三民第一分局
SF2530," 上美術"," 三民區"," 德西里",高雄市三民區十全三路58號," 1、2",5816,三民第一分局
SF2531," 太普明日站"," 三民區"," 德北里",高雄市三民區通化街3號," 1、2、3、4",3015,三民第一分局
SF2532," 太普明日"," 三民區"," 德北里",高雄市三民區康平街3號," 2、3、4、5",4797,三民第一分局
SF2533," 三民區公所"," 三民區"," 安邦里",高雄市三民區哈爾濱街215號,"  1 ",1023,三民第一分局
SF2534," 十全國小"," 三民區"," 安邦里",高雄市三民區十全二路162號,"  1 ",1148,三民第一分局
SF2535," 高雄中學體育館"," 三民區"," 建東里",高雄市三民區建國三路50號,"  1 ",2408,三民第一分局
SF2536," 高雄中學"," 三民區"," 建東里",高雄市三民區建國三路50號,"  1 ",1223,三民第一分局
SF2537," 三民國中"," 三民區"," 安東里",高雄市三民區十全一路200號,"  1 ",2984,三民第一分局
SF2538," 大樓"," 三民區"," 安東里",高雄市三民區大連街336號," 1、2",1492,三民第一分局
SF2539," 棋琴文化苑"," 三民區"," 安和里",高雄市三民區北安街96號," 1、2、3",2725,三民第一分局
SF2540,大樓," 三民區"," 千歲里",高雄市三民區建國三路441號,1,289,三民第一分局
