建築物名稱,縣(市),鄉鎮市區,村里別,地址,"避難 樓層","防空避難 設備面積(平方公尺)",是否兼作停車空間,"容量 （自動計算）",轄管分局,緯經度,備註
勵諾公司,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉民治路14號,1.0,"245 ",,272.0,苗栗分局,"24.47868609040518, 120.79423008055853",
民宅公寓,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉民有路8號,1.0,"74 ",,82.0,苗栗分局,"24.477682140337343, 120.7932470670663",
實耐格公司,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉民治路16號,1.0,"208 ",,231.0,苗栗分局,"24.477348634597554, 120.79376810939458",
群升企業公司,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉民治路9號,1.0,"32 ",,35.0,苗栗分局,"24.474014315752058, 120.79090669590225",
原宜企業公司,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉民治路27號,1.0,"126 ",,140.0,苗栗分局,"24.476020883864727, 120.79263948055856",
尚億鋁業公司,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉自強路21號,1.0,"86 ",,95.0,苗栗分局,"24.480309665401773, 120.79246103823073",
龍台公司,苗栗縣,銅鑼鄉,中平村,苗栗縣銅鑼鄉孝興街2號,1.0,"155 ",,172.0,苗栗分局,"24.48897294304203, 120.80018155172316",
東田洋公司,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉東田洋11之10號,1.0,"46 ",,51.0,苗栗分局,"24.477742269387647, 120.78912053823038",
民宅公寓,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉民有路8號,1.0,"90 ",,100.0,苗栗分局,"24.477701669450653, 120.79323633823037",
明鋒鐵工廠,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉民有路5號,1.0,"60 ",,66.0,苗栗分局,"24.478138856693494, 120.79304198606698",
台灣佳泥公司,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉民有路13號,1.0,"163 ",,181.0,苗栗分局,"24.478821459950723, 120.79385491029191",
艾鉅科技公司,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉民生路19號,1.0,"121 ",,134.0,苗栗分局,"24.480454389089626, 120.79476671640478",
定泰木業公司,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉民生路10號,1.0,"45 ",,50.0,苗栗分局,"24.479623310067762, 120.79378440557497",
鐘通工業公司,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉民生路7號,1.0,"216 ",,240.0,苗栗分局,"24.479658131087223, 120.79359213994945",
達力工業公司,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉民族路7號,1.0,"75 ",,83.0,苗栗分局,"24.47965249861677, 120.79359279333129",
東霖工業公司,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉民權路2號,1.0,"121 ",,134.0,苗栗分局,"24.480377547065448, 120.79333068348737",
易佳窯業公司,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉民權路12號,1.0,"105 ",,116.0,苗栗分局,"24.48182372669167, 120.79457624846674",
明峰塗料公司,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉民權路6號,1.0,"70 ",,77.0,苗栗分局,"24.48036732277534, 120.79323370939464",
光男企業公司,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉民生路14號,1.0,"523 ",,581.0,苗栗分局,"24.48010733010067, 120.79440119590231",
納姆內公司,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉民生路11號,1.0,"66 ",,73.0,苗栗分局,"24.48018478968428, 120.79440255964816",
強安鋼架工程,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉民享路22號,1.0,"104 ",,115.0,苗栗分局,"24.474552846070228, 120.79366090784609",
永新醫療器材,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉民享路42號,1.0,"33 ",,36.0,苗栗分局,"24.476764398454556, 120.79561562285785",
坤璜企業公司,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉民享路12號,1.0,"31 ",,34.0,苗栗分局,"24.47311543628312, 120.79216493823036",
快速保力龍公司,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉民享路2號,1.0,"52 ",,57.0,苗栗分局,"24.472796536877063, 120.79063726891765",
家佳產品公司,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉民享路5號,1.0,"140 ",,155.0,苗栗分局,"24.474533517051515, 120.79285896891778",
民宅公寓,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉中正路152號,1.0,"184 ",,204.0,苗栗分局,"24.487954517306957, 120.78728008055896",
浩檀股份公司,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉民享路30號,1.0,"55 ",,61.0,苗栗分局,"24.476329171581224, 120.79431899405078",
景泰環保科技,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉自強路10號,1.0,"120 ",,133.0,苗栗分局,"24.47921656709879, 120.79308408241005",
金豐矽砂公司,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉民治路1號,1.0,"86 ",,95.0,苗栗分局,"24.47307047663942, 120.79023676706623",
吉鍛工業公司,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉民治路15號,1.0,"30 ",,33.0,苗栗分局,"24.47448967443669, 120.79125353637889",
雙峰工程公司,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉民治路7號,1.0,"14 ",,15.0,苗栗分局,"24.473866110536246, 120.79060075172265",
強駿企業公司,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉民有路15號,1.0,"110 ",,122.0,苗栗分局,"24.479079031776948, 120.79426695172266",
大宇紗筒公司,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉民享路35號,1.0,"170 ",,188.0,苗栗分局,"24.472874806835705, 120.7907741228866",
迅展公司,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉民享路24號,1.0,"81 ",,90.0,苗栗分局,"24.475092032601765, 120.79404203823034",
淨德石材公司,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉民治路4號,1.0,"40 ",,44.0,苗栗分局,"24.475247151879223, 120.79280927090188",
皓盛電子公司,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉民治路37號,1.0,"82 ",,91.0,苗栗分局,"24.47668908694096, 120.79332545896429",
皓盛電子公司,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉民治路37號,1.0,"181 ",,201.0,苗栗分局,"24.47668908694096, 120.79332545896429",
民宅公寓,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉民有路8號,1.0,"37 ",,41.0,苗栗分局,"24.477555606927915, 120.79325405197298",
富勝意企業,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉民有路9號,1.0,"19 ",,21.0,苗栗分局,"24.47835231205814, 120.79354201337554",
丹靈實業公司,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉民有路7號,1.0,"43 ",,47.0,苗栗分局,"24.478656790462068, 120.79322496521497",
台罐紡織公司,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉民生路12號,1.0,"34 ",,37.0,苗栗分局,"24.479867823705792, 120.79404255172281",
鐘通工業公司,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉民生路7號,1.0,"52 ",,57.0,苗栗分局,"24.47983733054088, 120.79360202473814",
大獅工業公司,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉民生路3號,1.0,"69 ",,76.0,苗栗分局,"24.479884001661336, 120.79357278241021",
萬年印刷電路,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉自強路22號,1.0,"68 ",,75.0,苗栗分局,"24.47999521426561, 120.79259414263478",
達力陶瓷工業,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉民族路3號,1.0,"56 ",,62.0,苗栗分局,"24.48156850414385, 120.7924322674664",
民宅公寓,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉新興路4號,1.0,"32 ",,35.0,苗栗分局,"24.48647584750141, 120.78803699590262",
見龍化學公司,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉新興路68之2號,1.0,"30 ",,33.0,苗栗分局,"24.48454713438446, 120.79396837437928",
" 棋文機械公司",苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉民權路1號,1.0,"120 ",,133.0,苗栗分局,"24.48046634092611, 120.79257884794451",
坤璜企業公司,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉民權路9號,1.0,"168 ",,186.0,苗栗分局,"24.482203976146266, 120.7941823973787",
協新實業公司,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉民權路7號,1.0,"30 ",,33.0,苗栗分局,"24.48155174553781, 120.7939446764815",
台記食品廠,苗栗縣,銅鑼鄉,中平村,苗栗縣銅鑼鄉民有路23號,1.0,"30 ",,33.0,苗栗分局,"24.47988511131563, 120.79594975867758",
中華電信銅鑼服務處,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉郵電街31號,1.0,"180 ",,200.0,苗栗分局,"24.488280798030033, 120.7865809093949",
銅鑼市場,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉永樂路36號,1.0,"210 ",,233.0,苗栗分局,"24.484079731397355, 120.78777843579317",
偉盛鋼製品,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉中興路87號,1.0,"145 ",,161.0,苗栗分局,"24.488499597758242, 120.802372808803",
科隆工業公司,苗栗縣,銅鑼鄉,樟樹村,苗栗縣銅鑼鄉中隆二路2號,1.0,"537 ",,596.0,苗栗分局,"24.496331291835077, 120.79880737249871",
太平洋醫療器材,苗栗縣,銅鑼鄉,中平村,苗栗縣銅鑼鄉自強路19號,1.0,"51 ",,56.0,苗栗分局,"24.481027514496812, 120.7923391670665",
山隆通運公司,苗栗縣,銅鑼鄉,中平村,苗栗縣銅鑼鄉中隆一路1號,1.0,"66 ",,73.0,苗栗分局,"24.494898795869133, 120.80073495824882",
萬九平塑膠公司,苗栗縣,銅鑼鄉,銅鑼村,苗栗縣銅鑼鄉民享路34號,1.0,"114 ",,126.0,苗栗分局,"24.47617509480149, 120.79482997368844",
格蘭富公司,苗栗縣,銅鑼鄉,中平村,苗栗縣銅鑼鄉民有路14號,1.0,"150 ",,166.0,苗栗分局,"24.49385316702881, 120.8012673537352",
錸德科技公司,苗栗縣,銅鑼鄉,中平村,苗栗縣銅鑼鄉中興路26號,1.0,"45427 ",,50474.0,苗栗分局,"24.487696363028807, 120.80231055394965",
巨擘先進公司,苗栗縣,銅鑼鄉,中平村,苗栗縣銅鑼鄉瑞興北街6號,1.0,"417 ",,463.0,苗栗分局,"24.496018409549666, 120.79810142473875",
錸德科技公司,苗栗縣,銅鑼鄉,中平村,苗栗縣銅鑼鄉中興路26號,1.0,"177 ",,196.0,苗栗分局,"24.487453403764682, 120.80239717116407",
民宅公寓,苗栗縣,銅鑼鄉,中平村,苗栗縣銅鑼鄉中興路91號,1.0,"306 ",,340.0,苗栗分局,"24.48722613427951, 120.80283960956675",
住宅大樓,苗栗縣,三義鄉,雙湖村,苗栗縣三義鄉雙湖5之6號,1.0,"2154 ",v,1495.0,苗栗分局,"24.414606077221123, 120.77263007686199",
渣打銀行,苗栗縣,三義鄉,廣盛村,苗栗縣三義鄉中正路83號,1.0,"249 ",,276.0,苗栗分局,"24.41480129058891, 120.7727787928266",
三義農會,苗栗縣,三義鄉,廣盛村,苗栗縣三義鄉中正路80號,1.0,"511 ",,567.0,苗栗分局,"24.41478187535279, 120.77228358055659",
電信機房,苗栗縣,三義鄉,廣盛村,苗栗縣三義鄉八股路23之4號,1.0,"515 ",,572.0,苗栗分局,"24.412965086342886, 120.77161221825449",
圖書館幼稚園,苗栗縣,三義鄉,廣盛村,苗栗縣三義鄉新生路9之21號,1.0,"330 ",,366.0,苗栗分局,"24.414322794467612, 120.7730431398529",
台電三義服務處,苗栗縣,三義鄉,廣盛村,苗栗縣三義鄉中正路68號,1.0,"112 ",,124.0,苗栗分局,"24.41499378595064, 120.77247421188086",
三義郵局,苗栗縣,三義鄉,廣盛村,苗栗縣三義鄉中正路101號,1.0,"85 ",,94.0,苗栗分局,"24.414366035026376, 120.77253617683942",
三義鄉公所,苗栗縣,三義鄉,廣盛村,苗栗縣三義鄉中正路147號,1.0,"930 ",,1033.0,苗栗分局,"24.413052493953884, 120.7718894194683",
台電保線所,苗栗縣,三義鄉,雙湖村,苗栗縣三義鄉雙湖86號,1.0,"105 ",,116.0,苗栗分局,"24.420940665891738, 120.7734863620941",
三義零售市場,苗栗縣,三義鄉,廣盛村,苗栗縣三義鄉新生路30號,1.0,"105 ",,116.0,苗栗分局,"24.412914396254024, 120.77219924007994",
三義分駐所,苗栗縣,三義鄉,廣盛村,苗栗縣三義鄉廣盛村90號,1.0,"92 ",,102.0,苗栗分局,"24.41292866987878, 120.76983456706435",
民宅公寓,苗栗縣,三義鄉,勝興村,苗栗縣三義鄉水美317號,1.0,"82 ",,91.0,苗栗分局,"24.402448426908407, 120.7637325247359",
民宅公寓,苗栗縣,三義鄉,廣盛村,苗栗縣三義鄉中正路112號,1.0,"141 ",,156.0,苗栗分局,"24.414021059673193, 120.77191176706428",
民宅公寓,苗栗縣,三義鄉,廣盛村,苗栗縣三義鄉八股路21號,1.0,"150 ",,166.0,苗栗分局,"24.406629549709997, 120.76607985357191",
裕盛玻璃公司,苗栗縣,三義鄉,西湖村14鄰,苗栗縣三義鄉伯公坑40-05號,1.0,"300 ",,333.0,苗栗分局,"24.376074054468738, 120.74466312473497",
共榮工業公司,苗栗縣,三義鄉,西湖村14鄰,苗栗縣三義鄉伯公坑40-12號,1.0,"438 ",,486.0,苗栗分局,"24.374394892366453, 120.74511155171933",
裕隆汽車,苗栗縣,三義鄉,西湖村14鄰,苗栗縣三義鄉伯公坑39之1號,1.0,"179 ",,198.0,苗栗分局,"24.383086616063647, 120.74937251124308",
裕隆汽車,苗栗縣,三義鄉,西湖村14鄰,苗栗縣三義鄉伯公坑39之2號,1.0,"203 ",,225.0,苗栗分局,"24.3831257035913, 120.74926522288382",
螺絲工業股份有限公司,苗栗縣,三義鄉,西湖村14鄰,苗栗縣三義鄉伯公坑40-09號,1.0,"264 ",,293.0,苗栗分局,"24.37360384020873, 120.74407780939124",
友永工業公司,苗栗縣,三義鄉,西湖村14鄰,苗栗縣三義鄉伯公坑40-11號,1.0,"217 ",,241.0,苗栗分局,"24.377422346157243, 120.74495236706314",
中華台亞,苗栗縣,三義鄉,西湖村14鄰,苗栗縣三義鄉伯公坑40-47號,1.0,"61 ",,67.0,苗栗分局,"24.382836215232338, 120.74685620966687",
裕隆汽車,苗栗縣,三義鄉,西湖村14鄰,苗栗縣三義鄉伯公坑40-04號,1.0,"200 ",,222.0,苗栗分局,"24.376083826893804, 120.7446309382272",
裕隆汽車,苗栗縣,三義鄉,西湖村14鄰,苗栗縣三義鄉伯公坑39號,1.0,"30 ",,33.0,苗栗分局,"24.383194106735594, 120.74931886706345",
裕隆汽車,苗栗縣,三義鄉,西湖村14鄰,苗栗縣三義鄉伯公坑40號,1.0,"550 ",,611.0,苗栗分局,"24.372509796137688, 120.74289968055513",
裕隆汽車,苗栗縣,三義鄉,西湖村14鄰,苗栗縣三義鄉伯公坑39之1號,1.0,"80 ",,88.0,苗栗分局,"24.383115931710517, 120.74935105357123",
長安興業有限公司,苗栗縣,三義鄉,西湖村14鄰,苗栗縣三義鄉伯公坑40-07號,1.0,"89 ",,98.0,苗栗分局,"24.377500524703073, 120.74495236706314",
裕隆汽車,苗栗縣,三義鄉,西湖村14鄰,苗栗縣三義鄉伯公坑39之1號,1.0,"302 ",,335.0,苗栗分局,"24.383115931710517, 120.74935105357123",
裕隆汽車,苗栗縣,三義鄉,西湖村14鄰,苗栗縣三義鄉伯公坑39之1號,1.0,"815 ",,905.0,苗栗分局,"24.383115931710517, 120.74935105357123",
裕隆汽車,苗栗縣,三義鄉,西湖村14鄰,苗栗縣三義鄉伯公坑40號,1.0,"365 ",,405.0,苗栗分局,"24.372446711128607, 120.74293104286014",
嘉成機器公司,苗栗縣,三義鄉,西湖村14鄰,苗栗縣三義鄉伯公坑40-09號,1.0,"140 ",,155.0,苗栗分局,"24.37349628184193, 120.74410502589454",
友聯汽車材料公司,苗栗縣,三義鄉,西湖村14鄰,苗栗縣三義鄉伯公坑40-10號,1.0,"393 ",,436.0,苗栗分局,"24.374194284200517, 120.74211214591938",
長安興業有限公司,苗栗縣,三義鄉,西湖村14鄰,苗栗縣三義鄉伯公坑40-07號,1.0,"63 ",,70.0,苗栗分局,"24.375960269043947, 120.74465392304656",
立安東公司,苗栗縣,三義鄉,鯉魚潭村,苗栗縣三義鄉鯉魚口99號,1.0,345,,383.0,苗栗分局,"24.35102436097722, 120.74021270448985",
鯉魚潭農會辦事處,苗栗縣,三義鄉,鯉魚潭村,苗栗縣三義鄉鯉魚潭村鯉魚口57-1號,1.0,183,,203.0,苗栗分局,"24.35044696866283, 120.7422178607704",
