類別,建築物名稱,電腦編號,村里別,地址,"地下 樓層數","可容納 人數",派出所,備註,經度,緯度
大樓,秀朗時尚公寓大廈,D201000195,永元路,新北市永和區永元路99號,1,59.0,秀朗派出所,,121.52244,25.002156
大樓,大樓,D201000196,秀朗里,新北市永和區秀朗里永利路322巷29號,2,770.0,秀朗派出所,,121.525249,25.002761
大樓,大樓,D201000197,秀和里,新北市永和區秀和里永元路97號,3,822.0,秀朗派出所,,121.522423,25.002095
大樓,芬第夏宮,D201000198,福和里,新北市永和區福和里永利路72巷1號,3,864.0,秀朗派出所,,121.520133,25.003944
大樓,芬第夏宮,D201000199,福和里,新北市永和區福和里永貞路45號,3,1683.0,秀朗派出所,,121.519586,25.004428
大樓,長虹華府,D201000200,秀林里,新北市永和區秀林里永元路120號,4,1259.0,秀朗派出所,,121.52276,25.002487
大樓,大樓,D201000201,福和里,新北市永和區福和里永寧街135巷31號,1,58.0,秀朗派出所,,121.518766,25.0048
大樓,大樓,D201000202,福和里,新北市永和區福和里永利路94巷5號,1,92.0,秀朗派出所,,121.520711,25.003461
大樓,大樓,D201000203,秀朗里,新北市永和區秀朗里秀朗路二段181巷2號,1,243.0,秀朗派出所,,121.526297,25.00141
大樓,大樓,D201000204,永元里,新北市永和區永元里得和路243巷21號,1,203.0,秀朗派出所,,121.52057,25.000865
大樓,秀朗晶悅,D201000205,得和里,新北市永和區得和里秀朗路一段220巷9號,1,186.0,秀朗派出所,,121.520008,25.002742
大樓,大樓,D201000206,福和里,新北市永和區福和里永利路72號,1,440.0,秀朗派出所,,121.520288,25.004128
大樓,永利臻園,D201000207,秀和里,新北市永和區秀和里永利路96號,1,311.0,秀朗派出所,,121.520939,25.00359
大樓,漢皇德居,D201000208,秀林里,新北市永和區秀林里秀朗路二段80號,3,311.0,秀朗派出所,,121.52311,25.001598
大樓,永和運動中心,D201000209,秀林里,新北市永和區秀林里永利路250號,3,1847.0,秀朗派出所,,121.524276,25.003231
大樓,大樓,D201000210,永興里,新北市永和區永興里永利路137之1號,1,90.0,秀朗派出所,,,
大樓,廣宇晴朗社區,D201000212,秀林里,新北市永和區秀林里秀朗路二段101號,1,86.0,秀朗派出所,,121.523505,25.001724
大樓,東煒大和,D201000213,秀和里,新北市永和區秀和里林森路126號,1,813.0,秀朗派出所,,121.522149,25.003172
大樓,大樓,D201000215,得和里,新北市永和區得和里秀朗路一段220巷5號,1,131.0,秀朗派出所,,121.520111,25.002836
大樓,吉明秀,D201000216,秀林里,新北市永和區秀林里秀朗路二段133號,1,786.0,秀朗派出所,,121.524544,25.001674
大樓,偉茂大樓,D202000088,店街里,新北市永和區店街里福和路327號,1,155.0,永和派出所,,121.515739,25.007158
大樓,大樓,D202000089,雙和里,新北市永和區雙和里中和路381號,1,145.0,永和派出所,,121.508495,24.999989
大樓,大樓,D202000090,保平里,新北市永和區保平里保平路236巷15弄18號,1,193.0,永和派出所,,121.507779,25.006783
大樓,銀河第凡內大廈,D202000091,雙和里,新北市永和區雙和里中和路433號,1,240.0,永和派出所,,121.509299,25.001142
大樓,大樓,D202000092,和平里,新北市永和區和平里和平街95巷4弄4號,1,102.0,永和派出所,,121.511188,25.00974
大樓,大樓,D202000093,安和里,新北市永和區安和里雙和街64巷12號,1,212.0,永和派出所,,121.509455,25.003292
大樓,中正擎天,D202000094,店街里,新北市永和區店街里中正路417號,1,143.0,永和派出所,,121.517109,25.004941
大樓,大樓,D202000095,大新里,新北市永和區大新里福和路320號,1,148.0,永和派出所,,121.515702,25.007369
大樓,日富双和大廈,D202000096,安和里,新北市永和區安和里雙和街16巷10號,1,565.0,永和派出所,,121.509927,25.002299
大樓,大樓,D202000097,水源里,新北市永和區水源里水源街42巷5之1號,1,150.0,永和派出所,,121.510486,25.004733
大樓,大樓,D202000098,永樂里,新北市永和區永樂里安樂路459號,1,103.0,永和派出所,,121.514213,25.005141
大樓,大樓,D202000099,永安里,新北市永和區永安里秀朗路一段100號,1,247.0,永和派出所,,121.516342,25.004433
大樓,大樓,D202000100,和平里,新北市永和區和平里永平路186號,1,313.0,永和派出所,,121.510471,25.009289
大樓,大樓,D202000101,雙和里,新北市永和區雙和里雙和街17巷24號,1,123.0,永和派出所,,121.508857,25.001395
大樓,大樓,D202000102,店街里,新北市永和區店街里永和路一段120號,2,462.0,永和派出所,,121.514017,25.007728
大樓,大樓,D202000103,永樂里,新北市永和區永樂里安樂路481號,1,321.0,永和派出所,,121.514308,25.00586
大樓,自由家大廈,D202000104,永樂里,新北市永和區永樂里自由街51號,1,151.0,永和派出所,,121.513887,25.00571
大樓,大樓,D202000105,永樂里,新北市永和區永樂里永和路一段62號,1,81.0,永和派出所,,121.513109,25.00594
大樓,大樓,D202000106,安和里,新北市永和區安和里雙和街64巷1號,1,294.0,永和派出所,,121.509129,25.003486
大樓,大樓,D202000107,永安里,新北市永和區永安里秀朗路一段90巷1號,1,196.0,永和派出所,,121.515993,25.004871
大樓,大樓,D202000108,永樂里,新北市永和區永樂里自由街70號,1,302.0,永和派出所,,121.513431,25.005519
大樓,大樓,D202000109,前溪里,新北市永和區前溪里永平路26號,2,304.0,永和派出所,,121.513293,25.008957
公寓,公寓,D202000110,協和里,新北市永和區協和里保福路一段9巷8號,1,97.0,永和派出所,,121.51279,25.008059
大樓,大樓,D202000111,店街里,新北市永和區店街里中正路465巷17弄20號,1,232.0,永和派出所,,121.516363,25.005378
大樓,大樓,D202000112,潭墘里,新北市永和區潭墘里得和路29號,1,187.0,永和派出所,,121.515715,25.000367
大樓,中正麒麟,D202000113,大新里,新北市永和區大新里中正路541號,1,1309.0,永和派出所,,121.516795,25.007968
大樓,大樓,D202000114,永安里,新北市永和區永安里永貞路186號,1,340.0,永和派出所,,121.516177,25.004302
大樓,宏智大廈,D202000115,雙和里,新北市永和區雙和里中和路423號,1,170.0,永和派出所,,121.509272,25.000791
大樓,大樓,D202000116,前溪里,新北市永和區前溪里中山路一段25號,1,325.0,永和派出所,,121.513622,25.01038
大樓,大樓,D202000117,和平里,新北市永和區和平里保福路一段35巷13號,1,147.0,永和派出所,,121.512221,25.008804
大樓,富貴双星,D202000118,和平里,新北市永和區和平里永平路74號,2,847.0,永和派出所,,121.512148,25.00856
大樓,現代經典,D202000119,雙和里,新北市永和區雙和里雙和街1號,1,759.0,永和派出所,,121.509875,25.001578
大樓,大樓,D202000120,保平里,新北市永和區保平里保平路268巷51弄2號,1,1673.0,永和派出所,,121.506991,25.006327
大樓,大樓,D202000121,永安里,新北市永和區永安里永貞路177號,1,347.0,永和派出所,門牌整編原永貞路201號,121.515223,25.003861
大樓,大樓,D202000122,店街里,新北市永和區店街里中正路435號,1,340.0,永和派出所,,121.517097,25.005111
大樓,大樓,D202000123,協和里,新北市永和區協和里永和路一段49巷6號,1,136.0,永和派出所,,121.512381,25.006955
大樓,大樓,D202000124,潭墘里,新北市永和區潭墘里安樂路102號,1,129.0,永和派出所,,121.514264,24.999481
大樓,台北福第,D202000125,大新里,新北市永和區大新里福和路296號,2,1186.0,永和派出所,,121.51682,25.007484
大樓,大樓,D202000126,保平里,新北市永和區保平里保平路290號,1,239.0,永和派出所,,121.508144,25.004645
大樓,大樓,D202000127,店街里,新北市永和區店街里秀朗路一段81巷4號,1,97.0,永和派出所,,121.515413,25.00671
大樓,福星金融大樓,D202000128,協和里,新北市永和區協和里永和路一段67號,3,675.0,永和派出所,,121.513033,25.007064
大樓,大樓,D202000129,雙和里,新北市永和區雙和里中和路421巷16弄12號,1,128.0,永和派出所,,121.508723,25.001249
大樓,大樓,D202000130,安和里,新北市永和區安和里雙和街32號,1,121.0,永和派出所,,121.508985,25.00277
大樓,大樓,D202000131,永安里,新北市永和區永安里永貞路149號,2,190.0,永和派出所,,121.515958,25.004035
大樓,大樓,D202000132,店街里,新北市永和區店街里秀朗路一段81巷1號,1,154.0,永和派出所,,121.515182,25.006637
大樓,大樓,D202000133,大新里,新北市永和區大新里福和路310號,1,138.0,永和派出所,,121.516376,25.007428
大樓,大樓,D202000134,永樂里,新北市永和區永樂里永和路一段2號,3,877.0,永和派出所,,121.512747,25.004415
大樓,大樓,D202000135,店街里,新北市永和區店街里中正路511號,3,595.0,永和派出所,,121.516868,25.007209
大樓,大樓,D202000136,店街里,新北市永和區店街里福和路323號,1,125.0,永和派出所,,121.515882,25.007167
大樓,尚林苑社區,D202000137,永安里,新北市永和區永安里安樂路306號,2,1505.0,永和派出所,,121.514538,25.005462
大樓,富貴良緣社區,D202000138,永安里,新北市永和區永安里永貞路153號,3,1386.0,永和派出所,,121.515674,25.003941
大樓,大樓,D202000139,安和里,新北市永和區安和里雙和街38號,1,159.0,永和派出所,,121.509038,25.002928
大樓,大樓,D202000140,雙和里,新北市永和區雙和里雙和街17巷17號,1,125.0,永和派出所,,121.509088,25.001392
大樓,富綠第社區,D202000141,永樂里,新北市永和區永樂里永和路一段8號,2,693.0,永和派出所,,121.512885,25.004578
大樓,大樓,D202000142,雙和里,新北市永和區雙和里雙和街17巷5號,1,188.0,永和派出所,,121.5092,25.00156
大樓,大樓,D202000143,水源里,新北市永和區水源里永貞路287巷5號,1,165.0,永和派出所,,121.510579,25.004908
大樓,誠家興華廈,D202000144,安和里,新北市永和區安和里中和路595號,2,452.0,永和派出所,,121.512177,25.004176
大樓,大樓,D202000145,雙和里,新北市永和區雙和里中和路421巷20號,1,411.0,永和派出所,,121.508482,25.001226
大樓,大樓,D202000146,雙和里,新北市永和區雙和里中和路389巷2號,1,91.0,永和派出所,,121.508224,25.000707
大樓,雅緻銘園,D202000147,雙和里,新北市永和區雙和里中和路421巷3弄16號,1,553.0,永和派出所,,121.508672,25.000706
大樓,永平新鑽,D202000148,和平里,新北市永和區和平里永平路181號,1,191.0,永和派出所,,121.510306,25.009218
大樓,華金名園,D202000149,雙和里,新北市永和區雙和里中和路385號,2,257.0,永和派出所,,121.508621,25.000098
大樓,大樓,D202000150,和平里,新北市永和區和平里永平路144號,1,135.0,永和派出所,,121.511573,25.008543
大樓,大樓,D202000151,雙和里,新北市永和區雙和里中和路393號,4,1452.0,永和派出所,,121.508737,25.000269
大樓,國豐公園,D202000152,潭墘里,新北市永和區潭墘里安樂路156號,2,454.0,永和派出所,,121.514466,25.000597
大樓,金歡喜,D202000153,安和里,新北市永和區安和里中和路489號,3,985.0,永和派出所,,121.510415,25.00214
大樓,自由大廈,D202000154,永樂里,新北市永和區永樂里自由街64號,2,443.0,永和派出所,,121.513545,25.005653
大樓,大樓,D202000155,店街里,新北市永和區店街里中正路465巷22號,1,84.0,永和派出所,,121.516278,25.005981
大樓,大樓,D202000156,和平里,新北市永和區和平里永平路173巷8號,1,228.0,永和派出所,,121.510316,25.008671
大樓,永和新宿,D202000157,店街里,新北市永和區店街里福和路385號,2,113.0,永和派出所,,121.514295,25.007581
大樓,大樓,D202000158,雙和里,新北市永和區雙和里中和路389巷7號,1,79.0,永和派出所,,121.508084,25.000709
大樓,象山苑,D202000159,水源里,新北市永和區水源里保平路205號,2,727.0,永和派出所,,121.508843,25.004957
大樓,新?社區,D202000160,永安里,新北市永和區永安里秀朗路一段80號,2,4815.0,永和派出所,,121.515752,25.005767
大樓,大樓,D202000161,和平里,新北市永和區和平里保平路236巷14號,1,542.0,永和派出所,,121.508373,25.006626
大樓,大樓,D202000162,保平里,新北市永和區保平里保平路236巷25號1,1,270.0,永和派出所,,121.508164,25.006624
大樓,大樓,D202000163,潭墘里,新北市永和區潭墘里安樂路132號,1,441.0,永和派出所,,121.514189,25.000103
大樓,大樓,D202000164,水源里,新北市永和區水源里水源街12號,1,250.0,永和派出所,,121.512473,25.005032
大樓,大樓,D202000165,大新里,新北市永和區大新里大新街9號,1,103.0,永和派出所,,121.514641,25.008629
大樓,大樓,D202000166,安和里,新北市永和區安和里雙和街16巷6號,1,300.0,永和派出所,,121.509798,25.002223
大樓,大樓,D202000167,前溪里,新北市永和區前溪里中山路一段99巷1號,2,241.0,永和派出所,,121.51132,25.010341
大樓,大樓,D202000168,店街里,新北市永和區店街里中正路405號,3,1338.0,永和派出所,,121.517141,25.004602
大樓,大樓,D202000169,前溪里,新北市永和區前溪里中山路一段29號,1,111.0,永和派出所,,121.51341,25.010423
大樓,大樓,D202000170,安和里,新北市永和區安和里水源街33巷1號,1,137.0,永和派出所,,121.510818,25.004372
大樓,大樓,D202000171,前溪里,新北市永和區前溪里和平街64號,1,108.0,永和派出所,,121.512115,25.009991
大樓,大樓,D202000172,店街里,新北市永和區店街里秀朗路一段139巷1號,1,90.0,永和派出所,,121.51639,25.004925
大樓,大樓,D202000173,永安里,新北市永和區永安里永貞路175號,1,54.0,永和派出所,,121.515352,25.003894
大樓,大樓,D202000174,保平里,新北市永和區保平里永貞路337號,2,188.0,永和派出所,,121.509531,25.007016
大樓,大樓,D202000175,協和里,新北市永和區協和里保平路111巷5號,1,150.0,永和派出所,,121.511573,25.006069
大樓,大樓,D202000176,永安里,新北市永和區永安里安樂路332巷210號,1,498.0,永和派出所,,121.514855,25.006165
大樓,大樓,D202000177,協和里,新北市永和區協和里永平路51號,2,275.0,永和派出所,,121.512742,25.008565
大樓,樂華尚品,D202000178,大新里,新北市永和區大新里永和路一段140號,3,924.0,永和派出所,,121.514075,25.008077
大樓,中正金典,D202000179,店街里,新北市永和區店街里中正路465巷2號,1,261.0,永和派出所,,121.516847,25.006056
大樓,大樓,D202000180,大新里,新北市永和區大新里福和路366號,1,197.0,永和派出所,,121.514513,25.007676
大樓,大樓,D202000181,店街里,新北市永和區店街里自由街12號,2,261.0,永和派出所,,121.514637,25.006881
公寓,歐特儀,D202000182,潭墘里,新北市永和區潭墘里秀朗路一段120號,1,733.0,永和派出所,,121.51699,25.003609
大樓,大樓,D202000183,前溪里,新北市永和區前溪里中山路一段31號,3,552.0,永和派出所,,121.513334,25.010438
大樓,大樓,D202000184,和平里,新北市永和區和平里中山路一段213號,2,354.0,永和派出所,,121.508452,25.00811
大樓,永安讚,D202000185,安和里,新北市永和區安和里中和路531號,2,773.0,永和派出所,,121.511154,25.002984
大樓,永安傑座,D202000186,和平里,新北市永和區和平里永貞路418號,2,510.0,永和派出所,,121.508845,25.008097
