類別,建築物名稱,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,備註
一般建築,,MMA0731,書院里,嘉義市西區書院里仁愛路405號,"23.47724,120.44193",1.0,2.0,
一般建築,,MMA0732,書院里,嘉義市西區書院里仁愛路421號,"23.47757,120.44189",1.0,2.0,
一般建築,,MMA0733,書院里,嘉義市西區書院里仁愛路425號,"23.47763,120.44188",1.0,4.0,
一般建築,,MMA0734,書院里,嘉義市西區書院里仁愛路431號,"23.47775,120.44186",1.0,4.0,
一般建築,,MMA0735,書院里,嘉義市西區書院里仁愛路433號,"23.47781,120.44187",1.0,4.0,
一般建築,,MMA0736,書院里,嘉義市西區書院里仁愛路451號,"23.47813,120.44183",1.0,4.0,
一般建築,,MMA0737,書院里,嘉義市西區書院里仁愛路453號,"23.47816,120.44183",1.0,4.0,
一般建築,,MMA0738,書院里,嘉義市西區書院里中山路592號,"23.47784,120.44067",1.0,5.0,
一般建築,,MMA0739,書院里,嘉義市西區書院里中山路596號,"23.47776,120.44059",1.0,5.0,
一般建築,,MMA0740,書院里,嘉義市西區書院里中山路552號,"23.47825,120.44105",1.0,4.0,
一般建築,,MMA0741,書院里,嘉義市西區書院里中山路616號,"23.47729,120.44002",1.0,2.0,
一般建築,,MMA0742,書院里,嘉義市西區書院里中山路616號,"23.47729,120.44002",1.0,2.0,
一般建築,,MMA0743,書院里,嘉義市西區書院里中山路616號,"23.47729,120.44002",1.0,2.0,
一般建築,,MMA0744,書院里,嘉義市西區書院里中山路616號,"23.47729,120.44002",1.0,2.0,
一般建築,,MMA0745,書院里,嘉義市西區書院里民族路794號,"23.4753,120.44072",1.0,4.0,
一般建築,,MMA0746,書院里,嘉義市西區書院里中山路621號,"23.47806,120.4413",1.0,5.0,
一般建築,,MMA0747,書院里,嘉義市西區書院里仁愛路393號,"23.47654,120.442",1.0,5.0,
一般建築,,MMA0748,書院里,嘉義市西區書院里永和街77號,"23.47548,120.44002",1.0,4.0,
一般建築,,MMA0749,書院里,嘉義市西區書院里中山路616號,"23.47729,120.44002",1.0,2.0,
一般建築,,MMA0750,書院里,嘉義市西區書院里永和街79號,"23.47554,120.44001",1.0,4.0,
一般建築,,MMA0751,書院里,嘉義市西區書院里民族路792號,"23.47534,120.44078",1.0,5.0,
嘉義市美術館,,MMA0752,書院里,嘉義市西區書院里中山路659號,"23.47653,120.44021",1.0,2.0,
一般建築,,MMA0753,書院里,嘉義市西區書院里民族路806號,"23.47531,120.44041",1.0,4.0,
一般建築,,MMA0754,書院里,嘉義市西區書院里中正路713號,"23.47838,120.44164",1.0,5.0,
一般建築,,MMA0755,書院里,嘉義市西區書院里民族路808號,"23.4753,120.44038",1.0,4.0,
一般建築,,MMA0757,書院里,嘉義市西區書院里中山路580號,"23.47795,120.44076",1.0,5.0,
一般建築,,MMA0758,書院里,嘉義市西區書院里中山路582號,"23.4779,120.44072",1.0,5.0,
一般建築,,MMA0759,書院里,嘉義市西區書院里中山路602號,"23.47768,120.44053",1.0,6.0,
一般建築,,MMA0760,書院里,嘉義市西區書院里光彩街704號,"23.47745,120.44118",1.0,5.0,
一般建築,,MMA0761,書院里,嘉義市西區書院里永和街116號,"23.47602,120.44012",1.0,97.0,
一般建築,,MMA0762,書院里,嘉義市西區書院里民族路804號,"23.47529,120.44046",1.0,7.0,
大樓,,MMA0763,書院里,嘉義市西區書院里延平街490號,"23.47598,120.44045",1.0,481.0,
一般建築,,MMA0764,永和里,嘉義市西區永和里永和街63號,"23.47478,120.4401",1.0,21.0,
一般建築,,MMA0765,番社里,嘉義市西區番社里忠義街141號,"23.48042,120.44717",1.0,8.0,
一般建築,,MMA0766,番社里,嘉義市西區番社里忠義街149號,"23.48056,120.44718",1.0,5.0,
一般建築,,MMA0767,番社里,嘉義市西區番社里忠義街163號,"23.48112,120.44711",1.0,5.0,
一般建築,,MMA0768,番社里,嘉義市西區番社里忠義街167號,"23.48119,120.44711",1.0,5.0,
一般建築,,MMA0769,番社里,嘉義市西區番社里北榮街143號,"23.48061,120.44688",1.0,5.0,
一般建築,,MMA0770,番社里,嘉義市西區番社里北榮街145號,"23.48061,120.44684",1.0,4.0,
一般建築,,MMA0771,番社里,嘉義市西區番社里北榮街82號,"23.48075,120.44716",1.0,5.0,
一般建築,,MMA0772,番社里,嘉義市西區番社里北榮街88號,"23.48072,120.447",1.0,4.0,
一般建築,,MMA0773,番社里,嘉義市西區番社里北榮街104號,"23.48068,120.44654",1.0,4.0,
一般建築,,MMA0774,番社里,嘉義市西區番社里北榮街106號,"23.48067,120.44649",1.0,12.0,
一般建築,,MMA0775,番社里,嘉義市西區番社里民生北路258號,"23.48074,120.4462",1.0,5.0,
一般建築,,MMA0776,番社里,嘉義市西區番社里民生北路262號,"23.48083,120.44619",1.0,4.0,
一般建築,,MMA0777,番社里,嘉義市西區番社里忠義街139號,"23.48036,120.44717",1.0,8.0,
一般建築,,MMA0779,番社里,嘉義市西區番社里北榮街92號,"23.48071,120.44686",1.0,4.0,
一般建築,,MMA0780,番社里,嘉義市西區番社里中山路358巷1號,"23.48007,120.44696",1.0,5.0,
一般建築,,MMA0781,番社里,嘉義市西區番社里民生北路246號,"23.48039,120.44622",1.0,5.0,
一般建築,,MMA0782,番社里,嘉義市西區番社里中山路354號,"23.4798,120.44705",1.0,6.0,
一般建築,,MMA0783,番社里,嘉義市西區番社里中山路362號,"23.47978,120.44687",1.0,8.0,
一般建築,,MMA0784,番社里,嘉義市西區番社里民生北路288號,"23.48133,120.44613",1.0,3.0,
一般建築,,MMA0785,番社里,嘉義市西區番社里民生北路294號,"23.48149,120.44611",1.0,4.0,
一般建築,,MMA0786,番社里,嘉義市西區番社里忠義街177巷25號,"23.48158,120.4466",1.0,3.0,
大樓,,MMA0787,番社里,嘉義市西區番社里民權路425號,"23.48185,120.44674",1.0,601.0,
一般建築,,MMA0788,番社里,嘉義市西區番社里忠義街187號,"23.48166,120.44705",1.0,12.0,
一般建築,,MMA0789,番社里,嘉義市西區番社里北榮街84號,"23.48072,120.44708",1.0,4.0,
大樓,,MMA0790,番社里,嘉義市西區番社里民權路417號,"23.48186,120.44703",1.0,666.0,
大樓,,MMA0791,番社里,嘉義市西區番社里民權路439號,"23.48184,120.44644",1.0,136.0,
一般建築,,MMA0792,番社里,嘉義市西區番社里民權路447號,"23.48183,120.4463",1.0,94.0,
大樓,,MMA0793,番社里,嘉義市西區番社里民權路445號,"23.48183,120.44632",1.0,117.0,
大樓,,MMA0794,番社里,嘉義市西區番社里民權路441號,"23.48183,120.4464",1.0,233.0,
大樓,,MMA0795,番社里,嘉義市西區番社里中山路360號,"23.47983,120.44693",1.0,117.0,
一般建築,,MMA0796,番社里,嘉義市西區番社里林森西路566號,"23.47952,120.44222",1.0,6.0,
一般建築,,MMA0797,番社里,嘉義市西區番社里林森西路478號,"23.48072,120.44329",1.0,5.0,
一般建築,,MMA0799,番社里,嘉義市西區番社里林森西路464號,"23.48111,120.44369",1.0,4.0,
鐵路嘉義工務段,,MMA0800,番社里,嘉義市西區番社里林森西路452巷11號,"23.48161,120.44345",1.0,2.0,
一般建築,,MMA0801,番社里,嘉義市西區番社里林森西路428號,"23.48163,120.44416",1.0,5.0,
一般建築,,MMA0802,番社里,嘉義市西區番社里林森西路432號,"23.48158,120.44412",1.0,5.0,
一般建築,,MMA0803,番社里,嘉義市西區番社里林森西路460號,"23.48116,120.44374",1.0,5.0,
一般建築,,MMA0804,番社里,嘉義市西區番社里林森西路576號,"23.47938,120.44209",1.0,5.0,
一般建築,,MMA0805,番社里,嘉義市西區番社里林森西路410號,"23.48191,120.44442",1.0,5.0,
一般建築,,MMA0806,番社里,嘉義市西區番社里林森西路562號,"23.47956,120.44227",1.0,5.0,
一般建築,,MMA0807,番社里,嘉義市西區番社里林森西路414號,"23.48184,120.44435",1.0,5.0,
一般建築,,MMA0808,番社里,嘉義市西區番社里民生北路215巷3號,"23.48002,120.44579",1.0,5.0,
一般建築,,MMA0809,番社里,嘉義市西區番社里中山路392號,"23.47968,120.4458",1.0,4.0,
一般建築,,MMA0810,番社里,嘉義市西區番社里中山路402號,"23.47964,120.44549",1.0,4.0,
一般建築,,MMA0811,番社里,嘉義市西區番社里中山路406號,"23.47965,120.44536",1.0,4.0,
一般建築,,MMA0812,番社里,嘉義市西區番社里中山路408號,"23.47963,120.44529",1.0,4.0,
一般建築,,MMA0813,番社里,嘉義市西區番社里西榮街232號,"23.48005,120.44509",1.0,4.0,
一般建築,,MMA0814,番社里,嘉義市西區番社里西榮街244號,"23.48031,120.44507",1.0,4.0,
一般建築,,MMA0815,番社里,嘉義市西區番社里西榮街246號,"23.48035,120.44508",1.0,4.0,
一般建築,,MMA0816,番社里,嘉義市西區番社里北榮街191號,"23.48043,120.44507",1.0,4.0,
一般建築,,MMA0817,番社里,嘉義市西區番社里北榮街183號,"23.48036,120.44529",1.0,4.0,
一般建築,,MMA0818,番社里,嘉義市西區番社里北榮街189號,"23.48046,120.44514",1.0,4.0,
一般建築,,MMA0819,番社里,嘉義市西區番社里中山路404號,"23.47965,120.44543",1.0,4.0,
一般建築,,MMA0820,番社里,嘉義市西區番社里西榮街266號,"23.48127,120.44541",1.0,5.0,
一般建築,,MMA0822,番社里,嘉義市西區番社里北榮街144號,"23.4806,120.44533",1.0,4.0,
一般建築,,MMA0823,番社里,嘉義市西區番社里北榮街181號,"23.48048,120.44537",1.0,4.0,
一般建築,,MMA0824,番社里,嘉義市西區番社里民生北路263號,"23.48127,120.44592",1.0,5.0,
一般建築,,MMA0825,番社里,嘉義市西區番社里民生北路235號,"23.48066,120.44598",1.0,5.0,
一般建築,,MMA0826,番社里,嘉義市西區番社里民生北路237號,"23.4807,120.44597",1.0,5.0,
一般建築,,MMA0827,番社里,嘉義市西區番社里民權路482號,"23.48187,120.44505",1.0,5.0,
一般建築,,MMA0828,番社里,嘉義市西區番社里西榮街240號,"23.48023,120.44508",1.0,4.0,
一般建築,,MMA0829,番社里,嘉義市西區番社里西榮街242號,"23.48028,120.44507",1.0,4.0,
一般建築,,MMA0830,番社里,嘉義市西區番社里民生北路293號,"23.4824,120.44579",1.0,4.0,
一般建築,,MMA0831,番社里,嘉義市西區番社里民生北路289號,"23.48227,120.44581",1.0,4.0,
一般建築,,MMA0832,番社里,嘉義市西區番社里中山路410號,"23.47964,120.44524",1.0,6.0,
一般建築,,MMA0833,番社里,嘉義市西區番社里民生北路215巷5號,"23.48002,120.44572",1.0,5.0,
大樓,,MMA0834,番社里,嘉義市西區番社里中山路388號,"23.47971,120.44603",1.0,777.0,
一般建築,,MMA0835,番社里,嘉義市西區番社里北榮街179號,"23.48048,120.44555",1.0,4.0,
一般建築,,MMA0838,番社里,嘉義市西區番社里民生北路223號,"23.48028,120.44602",1.0,5.0,
一般建築,,MMA0839,番社里,嘉義市西區番社里林森西路229號,"23.48244,120.44533",1.0,4.0,
一般建築,,MMA0840,番社里,嘉義市西區番社里民權路479號至481號,"23.48174,120.44534",1.0,70.0,
大樓,,MMA0841,番社里,嘉義市西區番社里北榮街173號,"23.48046,120.44562",1.0,926.0,
一般建築,,MMA0842,書院里,嘉義市西區書院里仁愛路365號,"23.47569,120.44209",1.0,7.0,
一般建築,,MMA0843,永和里,嘉義市西區永和里民族路729號,"23.47518,120.44188",1.0,4.0,
一般建築,,MMA0844,永和里,嘉義市西區永和里仁愛路327號,"23.47402,120.44216",1.0,4.0,
一般建築,,MMA0845,書院里,嘉義市西區書院里民族路772號,"23.47535,120.4413",1.0,4.0,
一般建築,,MMA0846,永和里,嘉義市西區永和里民族路737號,"23.47517,120.44171",1.0,2.0,
一般建築,,MMA0847,永和里,嘉義市西區永和里垂楊路772號,"23.47318,120.44015",1.0,4.0,
,,MMA0848,永和里,嘉義市西區永和里垂楊路770號,"23.47318,120.44019",1.0,4.0,
一般建築,,MMA0849,永和里,嘉義市西區永和里廣寧街15號,"23.47388,120.44127",1.0,4.0,
一般建築,,MMA0850,永和里,嘉義市西區永和里康樂街249號,"23.47411,120.44088",1.0,4.0,
一般建築,,MMA0851,永和里,嘉義市西區永和里康樂街251號,"23.47411,120.44083",1.0,3.0,
一般建築,,MMA0852,永和里,嘉義市西區永和里康樂街245號,"23.47412,120.44096",1.0,4.0,
一般建築,,MMA0853,永和里,嘉義市西區永和里新民路906號,"23.47374,120.43958",1.0,4.0,
一般建築,,MMA0854,永和里,嘉義市西區永和里康樂街254號,"23.47461,120.44164",1.0,5.0,
一般建築,,MMA0855,永和里,嘉義市西區永和里永和街5巷7號,"23.47332,120.43998",1.0,28.0,
大樓,,MMA0856,書院里,嘉義市西區書院里延平街441號,"23.47596,120.44148",1.0,177.0,
一般建築,,MMA0858,永和里,嘉義市西區永和里康樂街258號,"23.47427,120.44144",1.0,5.0,
一般建築,,MMA0859,永和里,嘉義市西區永和里垂楊路790號,"23.47315,120.43979",1.0,104.0,
大樓,,MMA0860,永和里,嘉義市西區永和里康樂街219號,"23.47417,120.44165",1.0,504.0,
大樓,,MMA0861,書院里,嘉義市西區書院里仁愛路377號,"23.47599,120.44205",1.0,257.0,
大樓,,MMA0862,永和里,嘉義市西區永和里仁愛路345號,"23.47476,120.44211",1.0,1920.0,
一般建築,,MMA0863,永和里,嘉義市西區永和里仁愛路353號,"23.47503,120.44214",1.0,8.0,
一般建築,,MMA0864,永和里,嘉義市西區永和里仁愛路351號,"23.47499,120.44215",1.0,8.0,
一般建築,,MMA0865,文化里,嘉義市西區文化里忠義街92號,"23.47842,120.44752",1.0,5.0,
一般建築,,MMA0866,文化里,嘉義市西區文化里中正路445號,"23.47869,120.44823",1.0,10.0,
一般建築,,MMA0867,文化里,嘉義市西區文化里中正路451號,"23.47871,120.44811",1.0,5.0,
一般建築,,MMA0868,文化里,嘉義市西區文化里中正路457號,"23.47872,120.44798",1.0,2.0,
一般建築,,MMA0870,文化里,嘉義市西區文化里中正路470號,"23.4788,120.44842",1.0,2.0,
一般建築,,MMA0871,文化里,嘉義市西區文化里中正路480號,"23.4788,120.44823",1.0,5.0,
一般建築,,MMA0872,文化里,嘉義市西區文化里中正路502號,"23.47883,120.44774",1.0,5.0,
一般建築,,MMA0873,文化里,嘉義市西區文化里中正路512號,"23.47884,120.44754",1.0,5.0,
一般建築,,MMA0874,文化里,嘉義市西區文化里中正路514號,"23.47884,120.4475",1.0,5.0,
一般建築,,MMA0875,文化里,嘉義市西區文化里國華街219號,"23.47814,120.44856",1.0,2.0,
一般建築,,MMA0876,文化里,嘉義市西區文化里國華街221號,"23.47819,120.44856",1.0,5.0,
一般建築,,MMA0877,文化里,嘉義市西區文化里國華街229號,"23.47841,120.44854",1.0,3.0,
一般建築,,MMA0878,文化里,嘉義市西區文化里中正路477號,"23.47873,120.4476",1.0,5.0,
一般建築,,MMA0879,文化里,嘉義市西區文化里中正路471號,"23.47873,120.44767",1.0,20.0,
大樓,,MMA0880,文化里,嘉義市西區文化里忠義街86號,"23.47826,120.44756",1.0,1197.0,
一般建築,,MMA0881,文化里,嘉義市西區文化里文化路95號,"23.47824,120.4497",1.0,5.0,
一般建築,,MMA0882,文化里,嘉義市西區文化里文化路107號,"23.47854,120.44967",1.0,20.0,
一般建築,,MMA0883,文化里,嘉義市西區文化里文化路109號,"23.47863,120.44966",1.0,5.0,
一般建築,,MMA0884,文化里,嘉義市西區文化里文化路111號,"23.47867,120.44966",1.0,5.0,
一般建築,,MMA0885,文化里,嘉義市西區文化里文化路113號,"23.47874,120.44965",1.0,5.0,
一般建築,,MMA0886,文化里,嘉義市西區文化里文化路101號,"23.47838,120.44969",1.0,5.0,
一般建築,,MMA0887,文化里,嘉義市西區文化里文化路115號,"23.47898,120.44963",1.0,5.0,
一般建築,,MMA0888,文化里,嘉義市西區文化里文化路117號,"23.47902,120.44963",1.0,5.0,
一般建築,,MMA0889,文化里,嘉義市西區文化里文化路141號,"23.4795,120.44957",1.0,5.0,
一般建築,,MMA0891,文化里,嘉義市西區文化里光彩街466號,"23.47815,120.44896",1.0,2.0,
一般建築,,MMA0892,文化里,嘉義市西區文化里光彩街466號,"23.47815,120.44896",1.0,5.0,
一般建築,,MMA0893,文化里,嘉義市西區文化里光彩街468號,"23.47814,120.44889",1.0,5.0,
一般建築,,MMA0894,文化里,嘉義市西區文化里光彩街470號,"23.47814,120.44885",1.0,5.0,
一般建築,,MMA0895,文化里,嘉義市西區文化里光彩街472號,"23.47814,120.44881",1.0,5.0,
一般建築,,MMA0896,文化里,嘉義市西區文化里中山路311號,"23.47966,120.44951",1.0,2.0,
一般建築,,MMA0897,文化里,嘉義市西區文化里中山路313號,"23.47969,120.44946",1.0,2.0,
一般建築,,MMA0898,文化里,嘉義市西區文化里中山路315號,"23.47972,120.44942",1.0,2.0,
一般建築,,MMA0899,文化里,嘉義市西區文化里中山路317號,"23.47976,120.44938",1.0,2.0,
一般建築,,MMA0900,文化里,嘉義市西區文化里中山路319號,"23.47977,120.44932",1.0,2.0,
一般建築,,MMA0901,文化里,嘉義市西區文化里中山路323號,"23.47976,120.44925",1.0,5.0,
一般建築,,MMA0902,文化里,嘉義市西區文化里中山路325號,"23.47977,120.44919",1.0,5.0,
一般建築,,MMA0903,文化里,嘉義市西區文化里中山路329號,"23.47975,120.44911",1.0,5.0,
一般建築,,MMA0904,文化里,嘉義市西區文化里中山路331號,"23.47972,120.44909",1.0,5.0,
一般建築,,MMA0905,文化里,嘉義市西區文化里中山路349號,"23.47972,120.44873",1.0,5.0,
一般建築,,MMA0906,文化里,嘉義市西區文化里中山路351號,"23.47971,120.44869",1.0,5.0,
一般建築,,MMA0907,文化里,嘉義市西區文化里中山路353號,"23.47971,120.44865",1.0,5.0,
一般建築,,MMA0908,文化里,嘉義市西區文化里中山路355號,"23.47971,120.4486",1.0,5.0,
一般建築,,MMA0909,文化里,嘉義市西區文化里中山路357號,"23.4797,120.44856",1.0,5.0,
一般建築,,MMA0910,文化里,嘉義市西區文化里中正路381號,"23.47878,120.44957",1.0,15.0,
一般建築,,MMA0911,文化里,嘉義市西區文化里中正路383號,"23.47877,120.44953",1.0,15.0,
一般建築,,MMA0912,文化里,嘉義市西區文化里中正路385號,"23.47876,120.44949",1.0,5.0,
一般建築,,MMA0913,文化里,嘉義市西區文化里中正路387號,"23.47876,120.44945",1.0,5.0,
一般建築,,MMA0914,文化里,嘉義市西區文化里中正路391號,"23.47876,120.44938",1.0,15.0,
一般建築,,MMA0915,文化里,嘉義市西區文化里中正路393號,"23.47876,120.44935",1.0,15.0,
一般建築,,MMA0916,文化里,嘉義市西區文化里中正路397號,"23.47875,120.44929",1.0,15.0,
一般建築,,MMA0917,文化里,嘉義市西區文化里中正路399號,"23.47875,120.44926",1.0,25.0,
一般建築,,MMA0919,文化里,嘉義市西區文化里中正路403號,"23.47874,120.44913",1.0,2.0,
一般建築,,MMA0920,文化里,嘉義市西區文化里中正路405號,"23.47873,120.44909",1.0,25.0,
一般建築,,MMA0921,文化里,嘉義市西區文化里中正路407號,"23.47873,120.44905",1.0,15.0,
