編號,地址,可容納人數,經度,緯度,里別,避難所在之地下樓層數,轄管分局
941.0,臺中市豐原區富春里5鄰富春街73巷11號,218.0,"120.717094 ","24.251162 ",富春里,1,豐原分局
942.0,臺中市豐原區富春里5鄰富春街73巷9號,218.0,"120.717175 ","24.251161 ",富春里,1,豐原分局
943.0,臺中市豐原區富春里5鄰富春街73巷7號,218.0,"120.717343 ","24.251149 ",富春里,1,豐原分局
944.0,臺中市豐原區富春里5鄰富春街73巷2號,218.0,"120.717299 ","24.251214 ",富春里,1,豐原分局
945.0,臺中市豐原區富春里4鄰富春街63號,218.0,"120.717490 ","24.250916 ",富春里,1,豐原分局
946.0,臺中市豐原區富春里4鄰富春街57號,218.0,"120.717481 ","24.250857 ",富春里,1,豐原分局
947.0,臺中市豐原區富春里4鄰富春街56號,218.0,"120.717641 ","24.250855 ",富春里,1,豐原分局
948.0,臺中市豐原區富春里4鄰富春街55號,218.0,"120.717468 ","24.250805 ",富春里,1,豐原分局
949.0,臺中市豐原區富春里4鄰富春街54號,218.0,"120.717631 ","24.250824 ",富春里,1,豐原分局
950.0,臺中市豐原區富春里4鄰富春街53號,218.0,"120.717462 ","24.250757 ",富春里,1,豐原分局
951.0,臺中市豐原區富春里4鄰富春街50號,218.0,"120.717600 ","24.250693 ",富春里,1,豐原分局
952.0,臺中市豐原區富春里4鄰富春街66號,218.0,"120.717639 ","24.250931 ",富春里,1,豐原分局
953.0,臺中市豐原區富春里4鄰富春街68號,218.0,"120.717648 ","24.250986 ",富春里,1,豐原分局
954.0,臺中市豐原區富春里1鄰富春街108號,218.0,"120.717800 ","24.251684 ",富春里,1,豐原分局
955.0,臺中市豐原區富春里1鄰富春街106號,218.0,"120.717799 ","24.251664 ",富春里,1,豐原分局
956.0,臺中市豐原區富春里1鄰富春街104號,218.0,"120.717791 ","24.251632 ",富春里,1,豐原分局
957.0,臺中市豐原區富春里1鄰富春街102號,218.0,"120.717783 ","24.251591 ",富春里,1,豐原分局
958.0,臺中市豐原區富春里1鄰富春街98號,218.0,"120.717764 ","24.251510 ",富春里,1,豐原分局
959.0,臺中市豐原區富春里1鄰富春街96號,66.0,"120.717760 ","24.251472 ",富春里,1,豐原分局
960.0,臺中市豐原區豐圳里27鄰圓環南路45號,13.0,"120.712067 ","24.245678 ",豐圳里,1,豐原分局
961.0,臺中市豐原區豐圳里27鄰建成路109號,13.0,"120.706176 ","24.251690 ",豐圳里,1,豐原分局
962.0,臺中市豐原區豐圳里27鄰建成路105號,13.0,"120.706271 ","24.251676 ",豐圳里,1,豐原分局
963.0,臺中市豐原區豐圳里27鄰建成路103巷9號,13.0,"120.706401 ","24.251341 ",豐圳里,1,豐原分局
964.0,臺中市豐原區豐圳里27鄰建成路99號,13.0,"120.706402 ","24.251715 ",豐圳里,1,豐原分局
965.0,臺中市豐原區豐圳里27鄰建成路97號,13.0,"120.706456 ","24.251718 ",豐圳里,1,豐原分局
966.0,臺中市豐原區豐圳里27鄰建成路95號,26.0,"120.706494 ","24.251721 ",豐圳里,1,豐原分局
967.0,臺中市豐原區豐圳里27鄰建成路29號,13.0,"120.708034 ","24.251874 ",豐圳里,1,豐原分局
968.0,臺中市豐原區豐圳里27鄰建成路85號,13.0,"120.706664 ","24.251747 ",豐圳里,1,豐原分局
969.0,臺中市豐原區豐圳里27鄰建成路93號,13.0,"120.706534 ","24.251736 ",豐圳里,1,豐原分局
970.0,臺中市豐原區豐圳里27鄰建成路91號,13.0,"120.706577 ","24.251738 ",豐圳里,1,豐原分局
971.0,臺中市豐原區豐圳里27鄰建成路87號,73.0,"120.706664 ","24.251747 ",豐圳里,1,豐原分局
972.0,臺中市豐原區豐圳里24鄰圓環西路47號,73.0,"120.708730 ","24.251729 ",豐圳里,1,豐原分局
973.0,臺中市豐原區豐圳里24鄰圓環西路49號,73.0,"120.708727 ","24.251767 ",豐圳里,1,豐原分局
974.0,臺中市豐原區豐圳里24鄰圓環西路51號,26.0,"120.708726 ","24.251805 ",豐圳里,1,豐原分局
975.0,臺中市豐原區豐圳里24鄰圓環西路53號,73.0,"120.708715 ","24.251857 ",豐圳里,1,豐原分局
976.0,臺中市豐原區豐圳里24鄰圓環西路55號,26.0,120.708649,24.251955,豐圳里,1,豐原分局
977.0,臺中市豐原區豐圳里24鄰建成路23號,26.0,"120.708155 ","24.251885 ",豐圳里,1,豐原分局
978.0,臺中市豐原區豐圳里24鄰建成路9號,26.0,"120.708431 ","24.251912 ",豐圳里,1,豐原分局
979.0,臺中市豐原區豐圳里24鄰建成路25號,26.0,"120.708112 ","24.251881 ",豐圳里,1,豐原分局
980.0,臺中市豐原區豐圳里24鄰建成路27號,26.0,"120.708068 ","24.251878 ",豐圳里,1,豐原分局
981.0,臺中市豐原區豐圳里24鄰建成路31號,26.0,"120.707995 ","24.251871 ",豐圳里,1,豐原分局
982.0,臺中市豐原區豐圳里24鄰建成路33號,26.0,"120.707941 ","24.251867 ",豐圳里,1,豐原分局
983.0,臺中市豐原區豐圳里24鄰建成路35號,26.0,"120.707892 ","24.251861 ",豐圳里,1,豐原分局
984.0,臺中市豐原區豐圳里24鄰建成路37號,26.0,"120.707845 ","24.251856 ",豐圳里,1,豐原分局
985.0,臺中市豐原區豐圳里24鄰建成路39號,26.0,"120.707796 ","24.251853 ",豐圳里,1,豐原分局
986.0,臺中市豐原區豐圳里24鄰建成路41號,26.0,"120.707759 ","24.251850 ",豐圳里,1,豐原分局
987.0,臺中市豐原區豐圳里24鄰建成路43號,26.0,"120.707721 ","24.251844 ",豐圳里,1,豐原分局
988.0,臺中市豐原區豐圳里24鄰建成路45號,26.0,"120.707683 ","24.251843 ",豐圳里,1,豐原分局
989.0,臺中市豐原區豐圳里24鄰建成路42號,61.0,"120.707573 ","24.252023 ",豐圳里,1,豐原分局
990.0,臺中市豐原區豐圳里21鄰豐社路85巷2號,26.0,"120.709779 ","24.252465 ",豐圳里,1,豐原分局
991.0,臺中市豐原區豐圳里24鄰建成路11號,26.0,"120.708398 ","24.251909 ",豐圳里,1,豐原分局
992.0,臺中市豐原區豐圳里24鄰建成路13號,26.0,"120.708352 ","24.251904 ",豐圳里,1,豐原分局
993.0,臺中市豐原區豐圳里24鄰建成路15號,26.0,"120.708315 ","24.251902 ",豐圳里,1,豐原分局
994.0,臺中市豐原區豐圳里24鄰建成路19號,26.0,"120.708237 ","24.251894 ",豐圳里,1,豐原分局
995.0,臺中市豐原區豐圳里24鄰建成路21號,26.0,"120.708190 ","24.251888 ",豐圳里,1,豐原分局
996.0,臺中市豐原區豐圳里24鄰建成路17號,25.0,"120.708271 ","24.251898 ",豐圳里,1,豐原分局
997.0,臺中市豐原區豐圳里24鄰建成路58號,24.0,"120.707030 ","24.251960 ",豐圳里,1,豐原分局
998.0,臺中市豐原區豐西里2鄰豐社路71號,24.0,"120.710407 ","24.252136 ",豐西里,1,豐原分局
999.0,臺中市豐原區豐西里2鄰豐社路71號之3,42.0,"120.710429 ","24.252071 ",豐西里,1,豐原分局
1000.0,臺中市豐原區豐西里2鄰豐社路57巷12-1號,50.0,"120.710466 ","24.251925 ",豐西里,1,豐原分局
1001.0,臺中市豐原區豐西里2鄰豐社路71號之2,77.0,"120.710407 ","24.252136 ",豐西里,1,豐原分局
1002.0,臺中市豐原區豐西里1鄰中正路430號,50.0,"120.711205 ","24.250724 ",豐西里,1,豐原分局
1003.0,臺中市豐原區豐西里1鄰中正路338號,64.0,"120.713309 ","24.250997 ",豐西里,1,豐原分局
1004.0,臺中市豐原區豐西里1鄰中正路435號,77.0,"120.711116 ","24.250713 ",豐西里,1,豐原分局
1005.0,臺中市豐原區豐西里1鄰中正路432號,27.0,"120.711161 ","24.250717 ",豐西里,1,豐原分局
1006.0,臺中市豐原區豐西里2鄰豐西街67號,53.0,"120.711954 ","24.251403 ",豐西里,1,豐原分局
1007.0,臺中市豐原區豐西里1鄰中正路466號,76.0,"120.709912 ","24.250544 ",豐西里,1,豐原分局
1008.0,臺中市豐原區豐西里1鄰中正路434號,68.0,"120.711116 ","24.250713 ",豐西里,1,豐原分局
1009.0,臺中市豐原區西安里19鄰圓環南路131號,90.0,"120.710104 ","24.247149 ",西安里,1,豐原分局
1010.0,臺中市豐原區西安里19鄰圓環南路117號,50.0,120.710074,24.246967,西安里,1,豐原分局
1011.0,臺中市豐原區西安里19鄰圓環南路164號,192.0,"120.709908 ","24.248170 ",西安里,1,豐原分局
1012.0,臺中市豐原區西安里19鄰圓環南路140巷10號,116.0,"120.710266 ","24.247575 ",西安里,1,豐原分局
1013.0,臺中市豐原區西勢里19鄰圓環南路1巷24號,140.0,"120.712348 ","24.245177 ",西勢里,1,豐原分局
1014.0,臺中市豐原區西勢里11鄰圓環南路27號,75.0,"120.712620 ","24.245394 ",西勢里,1,豐原分局
1015.0,臺中市豐原區西勢里14鄰中興路145號,75.0,"120.711063 ","24.244602 ",西勢里,1,豐原分局
1016.0,臺中市豐原區西勢里14鄰中興路144號,75.0,"120.711091 ","24.244627 ",西勢里,1,豐原分局
1017.0,臺中市豐原區西勢里14鄰中興路143號,75.0,"120.711119 ","24.244650 ",西勢里,1,豐原分局
1018.0,臺中市豐原區西勢里14鄰中興路142號,33.0,"120.711150 ","24.244672 ",西勢里,1,豐原分局
1019.0,臺中市豐原區西勢里14鄰中興路141號,33.0,"120.711185 ","24.244706 ",西勢里,1,豐原分局
1020.0,臺中市豐原區西勢里5鄰中興路167號,33.0,"120.710494 ","24.244835 ",西勢里,1,豐原分局
1021.0,臺中市豐原區西勢里5鄰中興路166號,33.0,"120.712815 ","24.247750 ",西勢里,1,豐原分局
1022.0,臺中市豐原區西勢里5鄰中興路164號,33.0,"120.710494 ","24.244835 ",西勢里,1,豐原分局
1023.0,臺中市豐原區西勢里5鄰中興路163號,33.0,"120.712900 ","24.247778 ",西勢里,1,豐原分局
1024.0,臺中市豐原區西勢里5鄰中興路162號,33.0,"120.710494 ","24.244835 ",西勢里,1,豐原分局
1025.0,臺中市豐原區西勢里5鄰中興路161號,33.0,"120.713395 ","24.247807 ",西勢里,1,豐原分局
1026.0,臺中市豐原區東勢里16鄰育才街37巷88號,68.0,"120.715762 ","24.246676 ",東勢里,1,豐原分局
1027.0,臺中市豐原區東勢里16鄰中山路350號,36.0,"120.714761 ","24.245647 ",東勢里,1,豐原分局
1028.0,臺中市豐原區西勢里5鄰中興路160號,33.0,120.712898,24.247965,西勢里,1,豐原分局
1029.0,臺中市豐原區東勢里16鄰中山路360號,40.0,"120.714828 ","24.245830 ",東勢里,1,豐原分局
1030.0,臺中市豐原區東勢里16鄰中山路342號,50.0,"120.714741 ","24.245525 ",東勢里,1,豐原分局
1031.0,臺中市豐原區東勢里11鄰東勢街41號,26.0,"120.715902 ","24.246039 ",東勢里,1,豐原分局
1032.0,臺中市豐原區東勢里11鄰東勢街40號,56.0,"120.715746 ","24.246078 ",東勢里,1,豐原分局
1033.0,臺中市豐原區豐圳里15鄰成功路635巷57號,40.0,"120.705301 ","24.254629 ",豐圳里,1,豐原分局
1034.0,臺中市豐原區豐圳里15鄰成功路635巷55號,40.0,"120.705329 ","24.254663 ",豐圳里,1,豐原分局
1035.0,臺中市豐原區豐圳里15鄰成功路635巷53號,40.0,"120.705355 ","24.254694 ",豐圳里,1,豐原分局
1036.0,臺中市豐原區豐圳里15鄰成功路635巷51號,40.0,"120.705385 ","24.254728 ",豐圳里,1,豐原分局
1037.0,臺中市豐原區豐圳里15鄰成功路635巷47號,40.0,"120.705481 ","24.254850 ",豐圳里,1,豐原分局
1038.0,臺中市豐原區豐圳里8鄰圓環西路184號,73.0,"120.711515 ","24.255237 ",豐圳里,1,豐原分局
1039.0,臺中市豐原區豐圳里8鄰圓環西路186號,73.0,"120.711557 ","24.255247 ",豐圳里,1,豐原分局
1040.0,臺中市豐原區豐圳里8鄰圓環西路188號,73.0,"120.711609 ","24.255257 ",豐圳里,1,豐原分局
1041.0,臺中市豐原區豐圳里8鄰圓環西路190號,45.0,"120.711656 ","24.255267 ",豐圳里,1,豐原分局
1042.0,臺中市豐原區豐圳里8鄰圓環西路192號,73.0,"120.711708 ","24.255277 ",豐圳里,1,豐原分局
1043.0,臺中市豐原區豐圳里8鄰圓環西路194號,73.0,"120.711766 ","24.255289 ",豐圳里,1,豐原分局
1044.0,臺中市豐原區豐圳里8鄰福德路2號,183.0,"120.709068 ","24.253551 ",豐圳里,1,豐原分局
1045.0,臺中市豐原區豐榮里15鄰新生北路155號,551.0,"120.720419 ","24.253325 ",豐榮里,1,豐原分局
1046.0,臺中市豐原區西勢里7鄰圓環南路50號,653.0,"120.712827 ","24.245940 ",西勢里,1,豐原分局
1047.0,臺中市豐原區豐西里16鄰豐西街66號,1232.0,"120.711916 ","24.251581 ",豐西里,1,豐原分局
1048.0,臺中市豐原區西安里6鄰西安街95號之3,381.0,120.712053,24.249119,西安里,1,豐原分局
1049.0,臺中市豐原區西勢里4鄰西安街69巷19號,495.0,120.713393,24.248426,西勢里,2,豐原分局
1050.0,臺中市豐原區豐榮里3鄰和平街58號,228.0,"120.719950 ","24.253250 ",豐榮里,2,豐原分局
1051.0,臺中市豐原區豐圳里16鄰成功路669號,970.0,120.707254,24.255173,豐圳里,1,豐原分局
1052.0,臺中市豐原區豐榮里19鄰三豐路158號,1229.0,"120.717541 ","24.253927 ",豐榮里,1,豐原分局
1053.0,臺中市豐原區豐圳里23鄰成功路500號,3463.0,"120.706114 ","24.251985 ",豐圳里,3,豐原分局
1054.0,臺中市豐原區民生里11鄰中興路22巷5號,144.0,"120.717876 ","24.248498 ",民生里,3,豐原分局
1055.0,臺中市豐原區豐圳里福德路2號之1,173.0,"120.709068 ","24.253551 ",豐圳里,1,豐原分局
1056.0,臺中市豐原區富春里7鄰中正路267號,289.0,"120.716564 ","24.251673 ",富春里,1,豐原分局
1057.0,臺中市豐原區豐圳里021鄰圓環西路68號,660.0,"120.709219 ","24.252134 ",豐圳里,3,豐原分局
1058.0,臺中市豐原區下街里10鄰忠孝街15號,662.0,"120.716468 ","24.252049 ",下街里,3,豐原分局
1059.0,臺中市豐原區西安里6鄰瑞興路62號,108.0,"120.710954 ","24.248584 ",西安里,1,豐原分局
1060.0,臺中市豐原區西安里6鄰西安街167號,30.0,120.710411,24.248721,西安里,1,豐原分局
1061.0,臺中市豐原區西安里6鄰瑞興路60號,103.0,"120.710945 ","24.248626 ",西安里,1,豐原分局
1062.0,臺中市豐原區西安里6鄰西安街95號之1,43.0,120.712053,24.249119,西安里,1,豐原分局
1063.0,臺中市豐原區西勢里中興路136號,4031.0,120.713883,24.248678,西勢里,1,豐原分局
1064.0,臺中市豐原區西勢里圓環南路70號,3843.0,120.712011,24.246906,西勢里,1,豐原分局
1065.0,臺中市豐原區豐榮里11鄰三民路139號,166.0,120.718581,24.253361,豐榮里,2,豐原分局
1066.0,臺中市豐原區下街里8鄰仁愛街5巷9號,102.0,120.717104,24.252291,下街里,1,豐原分局
1067.0,臺中市豐原區下街里12鄰中正路282號,286.0,120.715926,24.251814,下街里,1,豐原分局
1068.0,臺中市豐原區豐榮里16鄰三民路200號,220.0,120.717719,24.253638,豐榮里,1,豐原分局
1069.0,臺中市豐原區西安里6鄰西安街93號,363.0,"120.712409 ","24.249282 ",西安里,1,豐原分局
1070.0,臺中市豐原區圳寮里12鄰中山路616號,594.0,120.713581,24.254559,圳寮里,1,豐原分局
1071.0,臺中市豐原區豐圳里3鄰榮春街310號,2721.0,"120.711590 ","24.253480 ",豐圳里,1,豐原分局
1072.0,臺中市豐原區豐西里7鄰豐社路52號,104.0, 120.700358,"24.251323 ",豐西里,1,豐原分局
1073.0,臺中市豐原區中陽里16鄰圓環東路557號,313.0,"120.727664 ","24.249910 ",中陽里,2,豐原分局
1074.0,臺中市豐原區田心里4鄰市政路2號,1729.0,"120.718095 ","24.242035 ",田心里,1,豐原分局
1075.0,"臺中市豐原區翁子里9鄰豐勢路一段450號  ",502.0,120.731463,24.258118,翁子里,1,豐原分局
1076.0,臺中市豐原區豐原里15鄰三民路8號,1258.0,"120.722318 ","24.254650 ",豐原里,3,豐原分局
1077.0,臺中市豐原區大湳里25鄰大仁街15-3號,597.0,"120.721282 ","24.257021 ",大湳里,1,豐原分局
1078.0,臺中市豐原區南村里15鄰文村街21-1號,1044.0,"120.725871 ","24.253832 ",南村里,3,豐原分局
1079.0,臺中市豐原區南村里15鄰文村街30號,723.0,"120.725980 ","24.254174 ",南村里,2,豐原分局
1080.0,臺中市豐原區南村里19鄰向陽路139號,315.0,"120.725138 ","24.252495 ",南村里,1,豐原分局
1081.0,臺中市神岡區大社里11鄰大漢街70巷24號,1291.0,"120.698313 ","24.253265 ",大社里,1,豐原分局
1082.0,臺中市神岡區大社里18鄰大漢街1巷33號,542.0,"120.697807 ","24.254282 ",大社里,1,豐原分局
1083.0,臺中市神岡區大社里21鄰大漢街1巷63號,2117.0,"120.698766 ","24.254303 ",大社里,1,豐原分局
1084.0,臺中市神岡區社口里14鄰社口街132號,1014.0,"120.686246 ","24.250911 ",社口里,1,豐原分局
1085.0,臺中市豐原區中興里21鄰大明路162號,454.0,"120.708458 ","24.242356 ",中興里,2,豐原分局
1086.0,臺中市豐原區社皮里52鄰一心路224巷23號,2526.0,"120.700340 ","24.246780 ",社皮里,1,豐原分局
1087.0,臺中市豐原區西湳里7鄰豐原大道七段96號,411.0,"120.718442 ","24.264394 ",西湳里,3,豐原分局
1088.0,臺中市豐原區南村里11鄰圓環東路810巷23號,406.0,"120.730836 ","24.253967 ",南村里,3,豐原分局
1089.0,臺中市豐原區翁子里4鄰富陽路612號,471.0,120.743749,24.256275,翁子里,1,豐原分局
1090.0,臺中市豐原區西湳里18鄰仁洲街10號,1046.0,120.715006,24.257845,西湳里,2,豐原分局
1091.0,"臺中市豐原區翁子里4鄰富陽路61之2
號",471.0,120.746162,24.264101,翁子里,1,豐原分局
1092.0,臺中市神岡區社口里6鄰文昌街380號,1507.0,120.680316,24.250651,社口里,2,豐原分局
1093.0,臺中市神岡區社口里29鄰八德路651號,151.0,120.675125,24.252921,社口里,1,豐原分局
1094.0,臺中市豐原區豐西里9鄰源豐路73號,203.0,120.715837,24.253099,豐西里,1,豐原分局
1095.0,臺中市神岡區豐洲里12鄰豐工中路88號,43.0,"120.699376 ","24.278668 ",豐洲里,1,豐原分局
1096.0,臺中市神岡區社南里15鄰民生路141號,911.0,120.675348,24.241064,社南里,1,豐原分局
1097.0,臺中市豐原區東勢里1鄰育才街68號,145.0,120.715372,24.247303,東勢里,1,豐原分局
1098.0,臺中市豐原區北陽里17鄰南陽路158巷50號,538.0,120.730324,24.245619,北陽里,1,豐原分局
1099.0,臺中市豐原區田心里5鄰圓環東路114巷31號,214.0,120.716676,24.242711,田心里,1,豐原分局
1100.0,臺中市豐原區田心里16鄰豐南街12號,427.0,120.712017,24.239574,田心里,2,豐原分局
1101.0,臺中市豐原區西湳里20鄰豐原大道七段57號,364.0,120.718584,24.263886,西湳里,1,豐原分局
1102.0,臺中市豐原區頂街里6鄰新生北路56號,129.0,120.719015,24.252436,頂街里,1,豐原分局
1103.0,臺中市神岡區社口里20鄰社口街98號,209.0,120.686518,24.249825,社口里,2,豐原分局
1104.0,臺中市神岡區大社里14鄰大漢街6號,309.0,120.697113,24.253525,大社里,1,豐原分局
