"建築物名稱the names of the buildings","電腦編號 serial number",村里別village,"地址 address","緯經度 latitude and longitude","地下樓層數number of basement levels",可容納人數capacity,轄管分局jurisdiction,"備駐 notes"
—,QMA01053,豐榮里,屏東縣屏東市豐榮里01鄰林森路28號之1,"22.671407781767673, 120.49877449664093",1,33.0,屏東分局,
—,QMA01051,豐榮里,屏東縣屏東市豐榮里02鄰林森路30號之5,"22.671352382481707, 120.49862553896882",1,52.0,屏東分局,
—,QMA01038,豐榮里,屏東縣屏東市豐榮里02鄰林森路30號之9,"22.671431581087887, 120.49862553896882",1,96.0,屏東分局,
—,QMA01027,豐榮里,屏東縣屏東市豐榮里02鄰林森路30號之15,"22.671441480910453, 120.49866845431306",1,22.0,屏東分局,
—,QMA01049,豐榮里,屏東縣屏東市豐榮里02鄰林森路30號之21,"22.671500879830802, 120.49867918314912",1,42.0,屏東分局,
—,QMA01052,豐榮里,屏東縣屏東市豐榮里02鄰林森路30號之21,"22.671500879830802, 120.49867918314912",1,61.0,屏東分局,
—,QMA01042,豐榮里,屏東縣屏東市豐榮里02鄰林森路30號之40,"22.671401881615935, 120.49860408129673",1,174.0,屏東分局,
—,QMA01045,豐榮里,屏東縣屏東市豐榮里04鄰林森路38號,"22.67206798060598, 120.49654482547705",1,424.0,屏東分局,
金山牙醫,QMA01035,豐榮里,屏東縣屏東市豐榮里08鄰自立路250號,"22.673700978783057, 120.4969053678049",1,133.0,屏東分局,
自立路社區大樓,QMA02114,豐榮里,屏東縣屏東市豐榮里8鄰自立路280號,"22.675528677656285, 120.49752616780498",1,177.0,屏東分局,
屏東縣政府文化處/圖書館,QMA02116,豐榮里,屏東縣屏東市豐榮里24鄰大連路69號,"22.679562869240087, 120.49918081013298",1,1653.0,屏東分局,
—,QMA01056,豐榮里,屏東縣屏東市豐榮里16鄰勝利東路13號,"22.676740772975226, 120.50013838314922",1,30.0,屏東分局,
—,QMA01064,豐榮里,屏東縣屏東市豐榮里16鄰勝利東路15號,"22.67661527694092, 120.49979245431331",1,58.0,屏東分局,
屏東縣消防局/第1大隊/屏東分隊,QMA01055,豐榮里,屏東縣屏東市豐榮里24鄰勝利東路47號,"22.677185471692393, 120.4985955119853",1,490.0,屏東分局,
國民運動中心/室外游泳池,QMA01063,豐榮里,屏東縣屏東市豐榮里24鄰勝利東路48號,"22.67749777357352, 120.49850748129688",1,421.0,屏東分局,
—,QMA01065,豐榮里,屏東縣屏東市豐榮里16鄰自由路300號,"22.67697687598275, 120.49722988314923",1,25.0,屏東分局,
海記建設大樓,QMA02115,豐榮里,屏東縣屏東市豐榮里24鄰民強街1號,"22.660926466042405, 120.46990055408064",1,180.0,屏東分局,
—,QMA01362,豐榮里,屏東縣屏東市豐榮里19鄰民貴街39號,"22.673308478131315, 120.49807168129679",1,30.0,屏東分局,
—,QMA01345,豐榮里,屏東縣屏東市豐榮里10鄰民貴一街4號,"22.673934775731727, 120.4994051389689",1,12.0,屏東分局,
—,QMA01349,豐榮里,屏東縣屏東市豐榮里10鄰民貴一街4號之1,"22.67393627539056, 120.49954002732946",1,12.0,屏東分局,
—,QMA01348,豐榮里,屏東縣屏東市豐榮里10鄰民貴一街4號之2,"22.673896676816327, 120.49945419664101",1,12.0,屏東分局,
—,QMA01347,豐榮里,屏東縣屏東市豐榮里10鄰民貴一街8號,"22.673937076405892, 120.49933354082125",1,12.0,屏東分局,
—,QMA01346,豐榮里,屏東縣屏東市豐榮里10鄰民貴一街10號,"22.673932476754324, 120.49921618129673",1,12.0,屏東分局,
—,QMA01375,豐榮里,屏東縣屏東市豐榮里11鄰民貴二街1號之1,"22.674526676108268, 120.49897401013286",1,73.0,屏東分局,
—,QMA01357,豐榮里,屏東縣屏東市豐榮里11鄰民貴三街21號,"22.675195177604717, 120.49962446965742",1,46.0,屏東分局,
—,QMA01358,豐榮里,屏東縣屏東市豐榮里11鄰民貴三街19號,"22.675237474492803, 120.49963384082136",1,46.0,屏東分局,
—,QMA01054,豐榮里,屏東縣屏東市豐榮里15鄰民貴三街45號,"22.67549717223487, 120.49877416780501",1,45.0,屏東分局,
—,QMA01062,豐榮里,屏東縣屏東市豐榮里15鄰民貴三街47號,"22.67546807409318, 120.49875756780497",1,45.0,屏東分局,
—,QMA01060,豐榮里,屏東縣屏東市豐榮里15鄰民貴三街49號,"22.67548397542615, 120.49857473711648",1,45.0,屏東分局,
—,QMA01069,豐榮里,屏東縣屏東市豐榮里15鄰民貴三街58巷2號之10,"22.67564027565529, 120.4985419236247",1,252.0,屏東分局,
—,QMA01420,一心里,屏東縣屏東市一心里10鄰自立路124號,"22.66576188537421, 120.49013999696734",1,32.0,屏東分局,
—,QMA01422,一心里,屏東縣屏東市一心里13鄰自立路128號,"22.665551585637893, 120.49033979696732",1,25.0,屏東分局,
—,QMA01424,一心里,屏東縣屏東市一心里13鄰自立路130號,"22.66564068562499, 120.49058809696741",1,112.0,屏東分局,
—,QMA01419,一心里,屏東縣屏東市一心里13鄰自立路138號,"22.66556428538857, 120.49094952580332",1,30.0,屏東分局,
—,QMA01421,一心里,屏東縣屏東市一心里12鄰復興路125號,"22.66611458534859, 120.48889682580344",1,14.0,屏東分局,
—,QMA01740,一心里,屏東縣屏東市一心里01鄰復興路134號,"22.666023385355228, 120.48851531045928",1,49.0,屏東分局,
—,QMA01741,一心里,屏東縣屏東市一心里01鄰復興路148號,"22.665771785605884, 120.48847026813144",1,24.0,屏東分局,
—,QMA01739,一心里,屏東縣屏東市一心里01鄰復興路168號,"22.66537708540225, 120.48834149696741",1,57.0,屏東分局,
屏東第一合作社,QMA01440,一心里,屏東縣屏東市一心里08鄰復興路175號,"22.65585748893902, 120.48059749696712",1,58.0,屏東分局,
—,QMA01734,一心里,屏東縣屏東市一心里04鄰復興路190號,"22.664904784555688, 120.48820969696732",1,28.0,屏東分局,
—,QMA01736,一心里,屏東縣屏東市一心里04鄰復興路192號,"22.664871184550872, 120.48818826813137",1,77.0,屏東分局,
—,QMA01423,一心里,屏東縣屏東市一心里08鄰復興路201號,"22.664616084827998, 120.48840108162324",1,110.0,屏東分局,
—,QMA01742,一心里,屏東縣屏東市一心里04鄰復興路210號,"22.664471184493376, 120.4880989969674",1,26.0,屏東分局,
帝王城大樓,QMA01993,一心里,屏東縣屏東市一心里06鄰復興路229巷12號,"22.663949992542182, 120.48868445463935",1,1640.0,屏東分局,
—,QMA01733,一心里,屏東縣屏東市一心里07鄰復興路240號,"22.663569784363837, 120.48790156813128",1,20.0,屏東分局,
中國石油/屏東營業處,QMA01424,一心里,屏東縣屏東市一心里06鄰復興路261號,"22.660955885723528, 120.48789499696726",1,716.0,屏東分局,
—,QMA01746,一心里,屏東縣屏東市一心里07鄰建國路2號,"22.663369285953895, 120.48786122580341",1,124.0,屏東分局,
—,QMA01725,一心里,屏東縣屏東市一心里08鄰建國路26號,"22.663536886719186, 120.48713886813135",1,25.0,屏東分局,
—,QMA01732,一心里,屏東縣屏東市一心里10鄰建國路38-6號,"22.663828985142754, 120.48665325278719",1,20.0,屏東分局,
—,QMA01726,一心里,屏東縣屏東市一心里12鄰建國路44號,"22.663711486286157, 120.48616343929521",1,10.0,屏東分局,
—,QMA01727,一心里,屏東縣屏東市一心里12鄰建國路44-1號,"22.663754588181042, 120.48625931045909",1,10.0,屏東分局,
—,QMA01728,一心里,屏東縣屏東市一心里12鄰建國路44-2號,"22.66373218704449, 120.48622251045926",1,10.0,屏東分局,
—,QMA01729,一心里,屏東縣屏東市一心里12鄰建國路44-3號,"22.66366668437777, 120.48622376813135",1,10.0,屏東分局,
—,QMA01730,一心里,屏東縣屏東市一心里12鄰建國路44-4號,"22.66374888703843, 120.48617999696731",1,10.0,屏東分局,
—,QMA01731,一心里,屏東縣屏東市一心里12鄰建國路44-5號,"22.66370368514279, 120.48611733929523",1,10.0,屏東分局,
—,QMA01737,一心里,屏東縣屏東市一心里12鄰建興路6號,"22.66402798514265, 120.48568696813136",1,26.0,屏東分局,
—,QMA01738,一心里,屏東縣屏東市一心里12鄰建興路8號,"22.664106385847216, 120.48566906813139",1,30.0,屏東分局,
建國國小/東棟,QMA01743,一心里,屏東縣屏東市一心里36鄰建興路36號,"22.66520748541451, 120.48589941045918",1,154.0,屏東分局,共有3處、總計可容納人數1290人
建國國小/南棟,QMA01744,一心里,屏東縣屏東市一心里36鄰建興路36號,"22.66520748541451, 120.48589941045918",1,284.0,屏東分局,共有3處、總計可容納人數1290人
建國國小/南棟,QMA02154,一心里,屏東縣屏東市一心里36鄰建興路36號,"22.665474004007265, 120.48681885252634",1,852.0,屏東分局,共有3處、總計可容納人數1290人
福光新城大樓,QMA02043,一心里,屏東縣屏東市一心里11鄰廣東南路39號,"22.66495988630766, 120.49032626813135",1,3928.0,屏東分局,
家樂福/新屏店,QMA01443,一心里,屏東縣屏東市一心里11鄰台糖街3號,"22.663497386332523, 120.48888532580338",1,16324.0,屏東分局,
—,QMA01418,一心里,屏東縣屏東市一心里03鄰台糖一街15巷12號之3,"22.66341688715835, 120.49007069696736",1,58.0,屏東分局,
—,QMA01431,一心里,屏東縣屏東市一心里03鄰台糖一街21巷3號,"22.66390998698025, 120.49060232580332",1,58.0,屏東分局,
—,QMA01434,一心里,屏東縣屏東市一心里03鄰台糖一街21巷7號,"22.663991886587603, 120.49025226813129",1,58.0,屏東分局,
—,QMA01427,一心里,屏東縣屏東市一心里04鄰台糖一街21巷8號,"22.664067785852748, 120.49031229696736",1,58.0,屏東分局,
—,QMA01417,一心里,屏東縣屏東市一心里03鄰台糖一街21巷11號之2,"22.664110487262896, 120.48991431045918",1,58.0,屏東分局,
—,QMA01432,一心里,屏東縣屏東市一心里04鄰台糖一街21巷12號,"22.664142886192458, 120.4900797392952",1,58.0,屏東分局,
—,QMA01430,一心里,屏東縣屏東市一心里04鄰台糖一街21巷16號,"22.664165085490264, 120.48997072580342",1,58.0,屏東分局,
—,QMA01429,一心里,屏東縣屏東市一心里04鄰台糖一街27巷1號,"22.664142685491917, 120.49083183929518",1,58.0,屏東分局,
—,QMA01441,一心里,屏東縣屏東市一心里04鄰台糖一街27巷5號,"22.664170684796034, 120.49055956813132",1,58.0,屏東分局,
—,QMA01428,一心里,屏東縣屏東市一心里04鄰台糖一街27巷9號,"22.664320185816234, 120.49033799696736",1,58.0,屏東分局,
—,QMA01442,一心里,屏東縣屏東市一心里04鄰台糖一街27巷11號,"22.664345085812567, 120.4902240681313",1,58.0,屏東分局,
屏東縣政府勞動暨青年發展處,QMA02084,建國里,屏東縣屏東市建國里01鄰自由路17號,"22.665135285698046, 120.48288566813135",1,2314.0,屏東分局,
彩虹新天地大樓,QMA02083,建國里,屏東縣屏東市建國里01鄰自由路85號,"22.6669512854352, 120.4866342392953",1,266.0,屏東分局,
鴻運樓大樓,QMA01748,義勇里,屏東縣屏東市義勇里13鄰自立路159號,"22.665977885141647, 120.49214263929528",1,876.0,屏東分局,
屏糖綠園大樓,QMA02121,義勇里,屏東縣屏東市義勇里08鄰廣東南路92號,"22.66454968546228, 120.49112726813124",1.2,1490.0,屏東分局,
屏東市公所,QMA02018,義勇里,屏東縣屏東市義勇里11鄰台糖街61號,"22.662494686080596, 120.49139513929522",1,1957.0,屏東分局,
屏東紙漿廠/警察隊辦公室,QMA01409,義勇里,屏東縣屏東市義勇里07鄰台糖街130號,"22.659678385144908, 120.49571356813112",1,197.0,屏東分局,
屏東紙漿廠/員工宿舍,QMA01407,義勇里,屏東縣屏東市義勇里07鄰台糖街131號,"22.660604486354302, 120.49657528162324",1,141.0,屏東分局,
屏東紙漿廠/員工餐廳,QMA01410,義勇里,屏東縣屏東市義勇里07鄰台糖街132號,"22.66056038757966, 120.4965099392951",1,238.0,屏東分局,
屏東紙漿廠/員工辦公室,QMA01414,義勇里,屏東縣屏東市義勇里07鄰台糖街133號,"22.660098686427432, 120.4966638546393",1,637.0,屏東分局,
屏東紙漿廠/員工避難室,QMA01415,義勇里,屏東縣屏東市義勇里07鄰台糖街133-1號,"22.660227287676015, 120.4967300681312",1,625.0,屏東分局,
—,QMA01718,義勇里,屏東縣屏東市義勇里13鄰台糖一街22巷13號,"22.663718785903278, 120.49157532580335",1,57.0,屏東分局,
屏東市民代表會,QMA02019,義勇里,屏東縣屏東市義勇里05鄰台糖二街21號,"22.66341518514297, 120.49242969696738",1,1260.0,屏東分局,
—,QMA01696,義勇里,屏東縣屏東市義勇里10鄰台糖二街38巷31號,"22.66410158620148, 120.49376453929524",1,108.0,屏東分局,
—,QMA01717,義勇里,屏東縣屏東市義勇里10鄰台糖二街42巷30號,"22.664376885808018, 120.4937109969673",1,104.0,屏東分局,
緯城大樓/金座,QMA01995,永安里,屏東縣屏東市永安里07鄰建興南路6號,"22.658079785932443, 120.48508659696726",1,2973.0,屏東分局,
緯城大樓/銀座,QMA01994,永安里,屏東縣屏東市永安里46鄰建興南路28號,"22.658404187437554, 120.4851408681312",1,1942.0,屏東分局,
屏東高工/活動中心,QMA02076,永安里,屏東縣屏東市永安里07鄰建國路25號,"22.662078086651377, 120.48678875860544",1,277.0,屏東分局,共有7處、總計可容納人數5004人
屏東高工/圖書館,QMA02077,永安里,屏東縣屏東市永安里07鄰建國路25號,"22.662078086651377, 120.48678875860544",1,112.0,屏東分局,共有7處、總計可容納人數5004人
屏東高工/仁愛樓,QMA02078,永安里,屏東縣屏東市永安里07鄰建國路25號,"22.662078086651377, 120.48678875860544",1,265.0,屏東分局,共有7處、總計可容納人數5004人
屏東高工/信義樓,QMA02079,永安里,屏東縣屏東市永安里07鄰建國路25號,"22.662078086651377, 120.48678875860544",1,29.0,屏東分局,共有7處、總計可容納人數5004人
屏東高工/汽修科樓,QMA02080,永安里,屏東縣屏東市永安里07鄰建國路25號,"22.662078086651377, 120.48678875860544",1,305.0,屏東分局,共有7處、總計可容納人數5004人
屏東高工/演藝廳,QMA02081,永安里,屏東縣屏東市永安里07鄰建國路25號,"22.662078086651377, 120.48678875860544",1,428.0,屏東分局,共有7處、總計可容納人數5004人
屏東高工/化工科樓,QMA02082,永安里,屏東縣屏東市永安里07鄰建國路25號,"22.662078086651377, 120.48678875860544",1,3588.0,屏東分局,共有7處、總計可容納人數5004人
臺灣屏東地方法院暨檢察署聯合辦公大樓,QMA02159,永安里,屏東縣屏東市永安里43鄰棒球路9號,"22.656587340354903, 120.4832851569843",1,2730.0,屏東分局,
中華電信/屏東服務處,QMA02122,永安里,屏東縣屏東市永安里15鄰棒球路10號,"22.65795368594149, 120.48587996813123",1,400.0,屏東分局,
—,QMA01550,永安里,屏東縣屏東市永安里42鄰棒球路142號,"22.65709228772213, 120.4831954392951",1,100.0,屏東分局,
社區華廈,QMA01552,永安里,屏東縣屏東市永安里42鄰棒球路160巷1號,"22.656781586907805, 120.48280979696722",1,113.0,屏東分局,
社區華廈,QMA01553,永安里,屏東縣屏東市永安里42鄰棒球路160巷9號,"22.657009987739993, 120.48259165463935",1,174.0,屏東分局,
—,QMA01547,永安里,屏東縣屏東市永安里42鄰棒球路160巷10號,"22.65705928600652, 120.48279012580322",1,29.0,屏東分局,
—,QMA01548,永安里,屏東縣屏東市永安里42鄰棒球路160巷12號,"22.657091686004097, 120.48273806813123",1,72.0,屏東分局,
潘仁德大樓,QMA01549,永安里,屏東縣屏東市永安里42鄰棒球路160巷16號,"22.657302786832314, 120.48266672580316",1,2282.0,屏東分局,
國宅社區,QMA01551,永安里,屏東縣屏東市永安里42鄰棒球路166號,"22.656673586923315, 120.48278003929518",1,113.0,屏東分局,
國宅社區,QMA01554,永安里,屏東縣屏東市永安里43鄰棒球路180巷2號,"22.656563386042585, 120.48250146813116",1,185.0,屏東分局,
—,QMA01555,永安里,屏東縣屏東市永安里43鄰棒球路180巷3號,"22.656603686039634, 120.48223083929508",1,48.0,屏東分局,
—,QMA01556,永安里,屏東縣屏東市永安里43鄰棒球路180巷5號,"22.65664958692686, 120.48220703929513",1,48.0,屏東分局,
—,QMA01557,永安里,屏東縣屏東市永安里43鄰棒球路180巷7號,"22.656666085146426, 120.48222789696722",1,48.0,屏東分局,
—,QMA01558,永安里,屏東縣屏東市永安里43鄰棒球路180巷9號,"22.656783186026615, 120.48214663929508",1,48.0,屏東分局,
國宅社區,QMA01561,永安里,屏東縣屏東市永安里43鄰棒球路180巷10號,"22.656770485146406, 120.48238006813118",1,180.0,屏東分局,
—,QMA01559,永安里,屏東縣屏東市永安里43鄰棒球路184號,"22.656383086055712, 120.48244766813123",1,45.0,屏東分局,
—,QMA01560,永安里,屏東縣屏東市永安里43鄰棒球路200號,"22.656188286069817, 120.48208618347537",1,181.0,屏東分局,
復興國小/愛悅樓,QMA02117,永安里,屏東縣屏東市永安里20鄰復興路376號,"22.659597694690646, 120.48701252580328",1,1534.0,屏東分局,共有2處、總計可容納人數2142人
復興國小/南棟,QMA02118,永安里,屏東縣屏東市永安里20鄰復興路376號,"22.659597694690646, 120.48701252580328",1,608.0,屏東分局,共有2處、總計可容納人數2142人
中華電信/南區分公司,QMA02123,永安里,屏東縣屏東市永安里15鄰復興路420號,"22.658421097424352, 120.4867973546393",1,300.0,屏東分局,
勞動部/勞動力發展署/高屏澎東分署/屏東就業中心,QMA02120,永安里,屏東縣屏東市永安里08鄰復興路446號,"22.656736488685024, 120.48643286813116",1,754.0,屏東分局,
台糖建國大樓,QMA02119,永安里,屏東縣屏東市永安里08鄰復興路484號,"22.656070187010748, 120.48628501045911",1,150.0,屏東分局,
益銳建設大樓/A棟,QMA02141,永安里,屏東縣屏東市永安里19鄰建興南路216號,"22.663427947390986, 120.48465026143813",1.2,5254.0,屏東分局,
益銳建設大樓/B棟,QMA02142,永安里,屏東縣屏東市永安里19鄰建興南路220號,"22.663712782816372, 120.48465165184308",1.2,2625.0,屏東分局,
