電腦編號,建築物名稱,類別,鄉鎮市區,村里別,地址,經緯度,避難樓層,容量（自動計算）,轄區派出所,備註
HNL00293,"聯合生物製藥 股 公司",大樓,湖口鄉,中興村,新竹縣湖口鄉中興村26鄰光復北路45-1號,"24.8738001,121.0291998",1,1844.0,新工派出所,
HNL00294,力成科技股份有限公司,公寓,湖口鄉,鳳山村,新竹縣湖口鄉鳳山村1鄰大同路15號,"24.8704759,120.999166",1,4481.0,新工派出所,
HNL00295,榮創能源科技股份有限公司,大樓,湖口鄉,勝利村,新竹縣湖口鄉勝利村26鄰四維路7-1號,"24.8617136,121.0224491",1,13.0,新工派出所,
HNL00296,雅信鑄造股份有限公司,公寓,湖口鄉,鳳凰村,新竹縣湖口鄉鳳凰村25鄰中華路118號,"24.8753606,121.0117541",1,334.0,新工派出所,
HNL00297,多聯科技股份有限公司,大樓,湖口鄉,鳳山村,新竹縣湖口鄉鳳山村1鄰仁政路12號,"24.867903,121.009615",1,1113.0,新工派出所,
HNL00298,力成科技股份有限公司,大樓,湖口鄉,鳳山村,新竹縣湖口鄉鳳山村1鄰大同路15-1號,"24.8704759,120.999166",1,1411.0,新工派出所,
HNL00299,晶兆成科技,大樓,湖口鄉,鳳山村,新竹縣湖口鄉鳳山村1鄰文化路20號,"24.8683748,121.013975",2,3836.0,新工派出所,
HNL00300,東方福聚社區,大樓,湖口鄉,鳳山村,新竹縣湖口鄉鳳山村10鄰仁樂路157號,"24.8727549,121.0112687",1,258.0,新工派出所,
HNL00301,大樓,大樓,湖口鄉,鳳凰村,新竹縣湖口鄉鳳凰村仁和路87號,"24.8734771,121.0138309",1,97.0,新工派出所,
HNL00302,長春人造樹脂廠股份有限公司,公寓,湖口鄉,鳳山村,新竹縣湖口鄉鳳山村中華路8號,"24.8670404,121.0064248",1,688.0,新工派出所,
HNL00303,金贊地產開發股份有限公司,大樓,湖口鄉,中興村,新竹縣湖口鄉中興村24鄰錦州一街2號,"24.8694053,121.0290513",1,708.0,新工派出所,
HNL00304,璟德電子工業-雙德投資,大樓,湖口鄉,勝利村,新竹縣湖口鄉勝利村26鄰漢陽路165號,"24.8640237,121.0259612",2,4377.0,新工派出所,
HNL00305,雅信鑄造股份有限公司,大樓,湖口鄉,勝利村,新竹縣湖口鄉勝利村26鄰光復南路4號,"24.8652054,121.0223945",1,474.0,新工派出所,
HNL00306,日揚科技,大樓,湖口鄉,勝利村,新竹縣湖口鄉勝利村26鄰光復路32號,"24.8668665,121.021607",1,1248.0,新工派出所,
HNL00307,大清至寶社區,大樓,湖口鄉,中興村,新竹縣湖口鄉中興村21鄰吉祥街80號,"24.865994,121.0293521",2,1616.0,新工派出所,
HNL00308,大樓,大樓,湖口鄉,勝利村,新竹縣湖口鄉勝利村13鄰蘭州三街20號,"24.8687949,121.0237987",1,138.0,新工派出所,
HNL00309,台灣信越矽利光公司,公寓,湖口鄉,勝利村,新竹縣湖口鄉勝利村四維路24號,"24.8621959,121.02172",1,847.0,新工派出所,
HNL00310,欣銓科技公司,大樓,湖口鄉,勝利村,新竹縣湖口鄉勝利村26鄰工業三路3-1號,"24.8667939,121.017049",2,3816.0,新工派出所,
HNL00311,進億電氣公司,公寓,新豐鄉,鳳坑村,新竹縣新豐鄉鳳坑村14鄰坑子口668號之2號,"24.8955284,120.9750578",1,132.0,新豐分駐所,
HNL00312,必翔實業,公寓,新豐鄉,上坑村,新竹縣新豐鄉上坑村2鄰坑子口169號,"24.9006836,120.9714944",1,712.0,新豐分駐所,
HNL00313,興達股份有限公司,公寓,新豐鄉,中崙村,新竹縣新豐鄉中崙村9鄰中崙路291之1號,"24.8874621,121.0069174",1,4101.0,新豐分駐所,
HNL00314,輝瑞科技,公寓,新豐鄉,中崙村,新竹縣新豐鄉中崙村9鄰中崙路290之1號,"24.8979939,121.0077058",1,215.0,新豐分駐所,
HNL00315,多多良企業股份有限公司,公寓,新豐鄉,重興村,新竹縣新豐鄉重興村建興路2段596巷11號,"24.8955362,120.987865",1,274.0,新豐分駐所,
HNL00316,鼎立金屬,公寓,新豐鄉,重興村,新竹縣新豐鄉重興村17鄰建興路2段372號,"24.9011556,120.9872991",1,2223.0,新豐分駐所,
HNL00317,元力鋼纜公司,公寓,新豐鄉,鳳坑村,新竹縣新豐鄉鳳坑村14鄰坑子口669之1號,"24.8968668,120.9736054",1,151.0,新豐分駐所,
HNL00318,元力鋼纜公司,公寓,新豐鄉,鳳坑村,新竹縣新豐鄉鳳坑村14鄰坑子口670號之1號,"24.8958823,120.9742584",1,55.0,新豐分駐所,
HNL00319,新豐鄉公所,公寓,新豐鄉,重興村,新竹縣新豐鄉重興村2鄰新市路93號,"24.9007026,120.9852313",1,2145.0,新豐分駐所,
HNL00320,碧悠電子,公寓,新豐鄉,重興村,新竹縣新豐鄉重興村17鄰建興路2段468巷12號,"24.8917001,120.9877135",1,52.0,新豐分駐所,
HNL00322,士林電機,公寓,新豐鄉,中崙村,新竹縣新豐鄉中崙村中崙路234號,"24.8979939,121.0077058",1,116.0,新豐分駐所,
HNL00323,安星製藥,公寓,新豐鄉,鳳坑村,新竹縣新豐鄉鳳坑村14鄰坑子口189號之2號,"24.891884,120.973625",1,152.0,新豐分駐所,
HNL00324,皇家社區,大樓,新豐鄉,重興村,新竹縣新豐鄉重興村13鄰自立36巷27號,"24.9015968,120.9861981",1,2204.0,新豐分駐所,
HNL00325,一品大廈,大樓,新豐鄉,重興村,新竹縣新豐鄉重興村11鄰新庄路135號,"24.9020567,120.989133",1,1010.0,新豐分駐所,
HNL00326,中國製藥,公寓,新豐鄉,上坑村,新竹縣新豐鄉上坑村2鄰坑子口182號之1號,"24.9006836,120.9714944",1,790.0,新豐分駐所,
HNL00327,聯合利華公司,公寓,新豐鄉,新豐村,新竹縣新豐鄉新豐村1鄰新和路150號,"24.9163043,120.9832235",1,171.0,新豐分駐所,
HNL00328,蓮花工業,公寓,新豐鄉,上坑村,新竹縣新豐鄉上坑村11鄰坑子口438號,"24.8894079,120.9774484",1,216.0,新豐分駐所,
HNL00329,滿庭芳大樓,公寓,新豐鄉,重興村,新竹縣新豐鄉重興村6鄰振興街54巷67號,"24.9043356,120.9884279",1,827.0,新豐分駐所,
HNL00330,新豐鄉公所圖書館,公寓,新豐鄉,重興村,新竹縣新豐鄉重興村12鄰建興路二段明德巷24號,"24.884201,120.9936003",1,294.0,新豐分駐所,
HNL00331,誠遠科技,公寓,新豐鄉,新豐村,新竹縣新豐鄉新豐村16鄰紅毛349-1號,"24.9126138,120.9789525",1,1531.0,新豐分駐所,
HNL00332,三陽工業公司,公寓,新豐鄉,上坑村,新竹縣新豐鄉上坑村2鄰坑子口184號,"24.884448,120.9786249",1,1074.0,新豐分駐所,
HNM00002,"敏實科技大學 右任樓B",公寓,芎林鄉,水坑村,新竹縣芎林鄉水坑村大華路1號,"24.7770031,121.0899442",1,783.0,芎林分駐所,
HNM00003,"敏實科技大學 二曲樓B",公寓,芎林鄉,水坑村,新竹縣芎林鄉水坑村大華路1號,"24.7770031,121.0899442",1,373.0,芎林分駐所,
HNM00004,"敏實科技大學  橫渠樓B",公寓,芎林鄉,水坑村,新竹縣芎林鄉水坑村大華路1號,"24.7770031,121.0899442",1,242.0,芎林分駐所,
HNM00005,大華學苑,大樓,芎林鄉,新鳳村,新竹縣芎林鄉新鳳村文衡路436號,"24.7724069,121.083418",2,230.0,芎林分駐所,
HNM00006,華聯電器公司,公寓,芎林鄉,下山村,新竹縣芎林鄉下山村文山路1346號,"24.7913548,121.0612008",1,499.0,芎林分駐所,
HNM00007,昱嘉科技公司,大樓,芎林鄉,上山村,新竹縣芎林鄉上山村文德路231號,"24.7829375,121.0788256",1,63.0,芎林分駐所,
HNM00008,芎林鄉公所,公寓,芎林鄉,文林村,新竹縣芎林鄉文林村文昌街51號,"24.773309,121.081855",1,133.0,芎林分駐所,
HNM00009,芎林鄉公所,公寓,芎林鄉,文林村,新竹縣芎林鄉文林村文昌街50號,"24.773592,121.0816352",1,133.0,芎林分駐所,
HNM00010,"新竹縣農會 新竹菓菜市場",公寓,芎林鄉,上山村,新竹縣芎林鄉上山村文山路985號,"24.7876671,121.0693391",1,165.0,芎林分駐所,
HNM00011,芎林鄉零售市場,公寓,芎林鄉,芎林村,新竹縣芎林鄉芎林村文仁路30號,"24.7758587,121.0786541",1,297.0,芎林分駐所,
HNM00013,名門社區,大樓,芎林鄉,上山村,新竹縣芎林鄉上山村文山路1000號,"24.7879896,121.0692184",1,658.0,芎林分駐所,
HNM00014,陶然居,大樓,芎林鄉,下山村,新竹縣芎林鄉下山村5鄰91號,"24.7970048,121.0649346",1,930.0,芎林分駐所,
HNM00016,名人社區,大樓,芎林鄉,上山村,新竹縣芎林鄉上山村三民路113號,"24.7902034,121.0746576",2,695.0,芎林分駐所,
HNM00017,麗景清盧社區,大樓,芎林鄉,上山村,新竹縣芎林鄉上山村7鄰131號,"24.7742812,121.080429",1,997.0,芎林分駐所,
HNM00018,日越電子有限公司,公寓,芎林鄉,華龍村,新竹縣芎林鄉華龍村鹿寮坑172-2號,"24.7459505,121.1392014",1,104.0,秀湖派出所,
HNM00019,弘馳有限公司,公寓,芎林鄉,五龍村,新竹縣芎林鄉五龍村五和街221號,"24.7365182,121.1237563",1,189.0,秀湖派出所,
HNM00020,太空梭高傳真電線工業公司,公寓,芎林鄉,五龍村,新竹縣芎林鄉五龍村五和街226號,"24.73663,121.1255373",1,1122.0,秀湖派出所,
HNM00022,橫山鄉公所,公寓,橫山鄉,新興村,新竹縣橫山鄉新興村新興街110號,"24.7167688,121.1415721",1,191.0,橫山派出所,
HNM00024,"大肚國小 台三線地下道",公寓,橫山鄉,大肚村,新竹縣橫山鄉大肚村中豐路2段157號,"24.7186538,121.1401462",1,108.0,橫山派出所,
HNL00333,長宏人力集團,大樓,湖口鄉,鳳山村,新竹縣湖口鄉鳳山村勝利路二段280巷10號,"24.8570597,121.0187121",1,1495.0,新工派出所,
HNB00704,遠東百貨,大樓,竹北市,十興里,新竹縣竹北市十興里1鄰莊敬北路18號,"24.8241485,121.0240841",1,17628.0,六家派出所,
HNB00705,坤山沐慕,大樓,竹北市,斗崙里,新竹縣竹北市斗崙里37鄰嘉德街128號,"24.8215765,121.0145415",2,1698.0,三民派出所,
HNB00706,合康學院,大樓,竹北市,隘口里,新竹縣竹北市隘口里3鄰高鐵五路98號,"24.8034126,121.0385616",1,1166.0,高鐵派出所,
HNB00707,仁發喜悅,大樓,竹北市,東興里,新竹縣竹北市東興里36鄰嘉祥三街20號,"24.8143605,121.0336863",1,1166.0,六家派出所,
HNB00708,荷青硯,大樓,竹北市,北興里,新竹縣竹北市北興里31鄰勝利十街85號,"24.8255538,121.0302601",1,991.0,六家派出所,
HNB00709,SunnyQ益欣向陽,大樓,竹北市,竹北里,新竹縣竹北市竹北里新瀧五街5號7樓之2,"24.8377695,121.0206086",1,1548.0,竹北派出所,
HNB00710,春福上河,大樓,竹北市,竹義里,新竹縣竹北市竹義里12鄰社崙二街18號2樓,"24.8346497,121.0008083",1,1065.0,竹北派出所,
HNB00711,大樓,大樓,竹北市,竹義里,新竹縣竹北市竹義里中正西路15號,"24.8391368,121.0040633",1,1193.0,竹北派出所,
HNB00712,世紀行館,大樓,竹北市,十興里,新竹縣竹北市十興里1鄰莊敬三路47號,"24.8241485,121.0240841",1,517.0,六家派出所,
HNL00334,愛家NO2社區,大樓,湖口鄉,鳳凰村,新竹縣湖口鄉鳳凰村14鄰民和街1號,"24.8704209,121.0145595",1,469.0,新工派出所,
HNE00218,漢陽科技電股份有限公司,大樓,竹北市,頭重里,新竹縣竹東鎮頭重里中興路四段372-2號,"24.7756257,121.0498553",1,127.0,二重埔派出所,
HNL00335,譁裕實業,大樓,湖口鄉,鳳山村,新竹縣湖口鄉鳳山村5鄰鳳工路35號,"24.8614246,121.0012602",1,1632.0,新工派出所,
HNL00336,奇鼎科技,公寓,湖口鄉,鳳山村,新竹縣湖口鄉鳳山村5鄰鳳工二街86號,"24.8632586,121.001527",1,1035.0,新工派出所,
HNB00713,國泰大樓,大樓,竹北市,隘口里,新竹縣竹北市隘口里4鄰高鐵七路167號,"24.8058938,121.0407926",2,2012.0,高鐵派出所,
HNL00337,美麗人生,大樓,湖口鄉,鳳凰村,新竹縣湖口鄉鳳凰村33鄰大智路66巷3號,"24.8749255,121.0135173",2,1947.0,新工派出所,
HNB00714,新業築之細道,大樓,竹北市,中崙里,新竹縣竹北市中崙里18鄰福興路1007號,"24.82639016348291, 121.00449120378421",1,603.0,三民派出所,
HNB00715,奇格景雲悅,大樓,竹北市,斗崙里,新竹縣竹北市斗崙里3鄰縣政二路18-1號,"24.8221086,121.0138707",3,316.0,三民派出所,
HNB00716,寶笙科技,大樓,竹北市,泰和里,新竹縣竹北市泰和里沿河街28巷19號,"24.8459862,121.014368",1,521.0,竹北派出所,
HNB00717,弋果美語,大樓,竹北市,北興里,新竹縣竹北市北興里37鄰十興路一段628號,"24.8266089,121.0322791",1,167.0,六家派出所,
HNB00718,"River X",大樓,竹北市,東平里,新竹縣竹北市東平里22鄰嘉政八街96號,"24.8058211,121.0328654",2,1487.0,高鐵派出所,
HNB00719,科騰密封,公寓,竹北市,泰和里,新竹縣竹北市泰和里沿河街28巷53號,"24.8459862,121.0143686",1,580.0,竹北派出所,
HNL00338,兆赫電子,大樓,湖口鄉,鳳山村,新竹縣湖口鄉鳳山村1鄰文化路2號,"24.8617576,121.0092623",1、2,5263.0,新工派出所,
HNB00720,合作金庫,公寓,竹北市,竹仁里,新竹縣竹北市竹仁里38鄰中正東路296號,"24.8354704,121.0121108",1,452.0,三民派出所,
HNL00340,湖心花園社區,大樓,湖口鄉,中正村,新竹縣湖口鄉中正村17鄰中山路一段596號,"24.8947849,121.041921",3,1222.0,湖口派出所,
HNB00721,"滿甜星 實心甜NO3",大樓,竹北市,新國里,新竹縣竹北市新國里15鄰華興三街305號,"24.8408748,120.9951679",1,820.0,竹北派出所,
HNL00343,信勢天下社區,大樓,湖口鄉,信勢村,新竹縣湖口鄉信勢村24鄰新湖路163號,"24.9024208,121.0376634",1,688.0,湖口派出所,
HNL00341,站前富時代社,大樓,湖口鄉,東興村,新竹縣湖口鄉東興村15鄰嘉興路一段103號,"24.9231156,121.0548863",1,365.0,湖口派出所,
HNB00723,椰林映,大樓,竹北市,中崙里,新竹縣竹北市中崙里31鄰科大二街77號,"24.821091800150736, 121.00858224485079",2,2040.0,三民派出所,
HNB00724,佳益吾悠吾绿,大樓,竹北市,溪州里,新竹縣竹北市溪州里5鄰科溪州路221巷53弄46號,"24.8366604,120.9829149",1,902.0,豐田派出所,
HNL00339,富來樂社區,大樓,湖口鄉,鳳凰村,新竹縣湖口鄉鳳凰村17鄰興華街38號,"24.8705953,121.0169318",2,964.0,新工派出所,
HNL00342,頎邦科技股份有限公司,大樓,湖口鄉,中興村,新竹縣湖口鄉中興村26鄰光復路12-1號,"24.8720729,121.031005",1,5594.0,新工派出所,
HNB00722,智華汽車,公寓,竹北市,泰和里,新竹縣竹北市泰和里22鄰中華路718號,"24.8465088,121.0044409",2,7192.0,竹北派出所,
HNB00725,弘訊科技,大樓,竹北市,泰和里,新竹縣竹北市泰和里2鄰環北路一段323號,"24.8429538,121.0206964",1、2,7093.0,竹北派出所,
HNL00344,寶善一品院社區,大樓,湖口鄉,愛勢村,新竹縣湖口鄉愛勢村19鄰信義街66巷26號,"24.9071015,121.0491887",1,325.0,湖口派出所,
HNB00728,合石源源,大樓,竹北市,隘口里,新竹縣竹北市隘口里7鄰六家五路二段169號,"24.806404,121.0318276",1,1251.0,高鐵派出所,
HNB00727,龍享廣場,大樓,竹北市,鹿場里,新竹縣竹北市鹿場里自強南路36號,"24.818891,121.0271592",1,2844.0,六家派出所,
HNB00730,日光城心1期,大樓,竹北市,新庄里,新竹縣竹北市新庄里9鄰新寮街300號,"24.8329427,120.9750025",1,1078.0,豐田派出所,
HNB00726,豐邑人間琉璃,大樓,竹北市,東興里,新竹縣竹北市東興里自強北路90號,"24.8213822,121.0299365",1,1238.0,六家派出所,
HNB00729,極上惠友,大樓,竹北市,中興里,新竹縣竹北市中興里嘉豐南路一段143號,"24.8086929,121.0328643",1,2177.0,六家派出所,
HNL00345,新協興工業社,公寓,湖口鄉,鳳山村,新竹縣湖口鄉鳳山村5鄰鳳工路65號,"24.8605409,121.0027961",1,330.0,新工派出所,
HNL00346,湖心大苑社區,大樓,湖口鄉,信義村,新竹縣湖口鄉信義村25鄰中山路一段５７９號,"24.8952929,121.0417008",1,1374.0,湖口派出所,
HNL00347,金鉐King大樓,大樓,湖口鄉,德盛村,新竹縣湖口鄉德盛村28鄰明豐路26號,"24.9052196,121.0394979",1,496.0,湖口派出所,
HNL00348,亞悅晴空社區,大樓,湖口鄉,信義村,新竹縣湖口鄉信義村13鄰信興路350巷11號,"24.8889645,121.0263958",1,762.0,湖口派出所,
HNB00732,君天下,大樓,竹北市,中興里,新竹縣竹北市中興里42鄰東興路一段362號,"24.8149976,121.0350251",3,1050.0,六家派出所,
HNB00736,鼎毅東居藝,大樓,竹北市,隘口里,新竹縣竹北市隘口里隘口二街258巷26號,"24.795488,121.048449",1,797.0,高鐵派出所,
HNB00731,禾樂A,大樓,竹北市,新崙里,新竹縣竹北市新崙里6鄰中華路152號,"24.8297892,121.0011797",1,921.0,竹北派出所,
HNB00733,霞波匯,大樓,竹北市,新國里,新竹縣竹北市新國里環北路五段239號,"24.837667,120.9959502",1、2,2204.0,竹北派出所,
HNB00734,佳益原砌,大樓,竹北市,新社里,新竹縣竹北市新社里新民街123號,"24.8448817,120.9977797",1,879.0,竹北派出所,
HNL00349,站前都心社區,大樓,湖口鄉,中正村,新竹縣湖口鄉中正村2鄰中興街3號,"24.8998396,121.0477584",1,463.0,湖口派出所,
HNB00737,大樓,大樓,竹北市,北崙里,新竹縣竹北市北崙里9鄰光明六路150號,"24.8286551,121.0074208",1,336.0,三民派出所,
HNB00735,公寓,公寓,竹北市,新社里,新竹縣竹北市新社里新工二路158號,"24.8467113,120.9992715",1,953.0,竹北派出所,
HNB00738,大樓,大樓,竹北市,泰和里,新竹縣竹北市泰和里2鄰環北路一段283號,"24.8406659,121.0211793",2,578.0,竹北派出所,
HNB00740,合石如馥,大樓,竹北市,東平里,新竹縣竹北市東平里20鄰六家一路二段59號,"24.806834,121.0338985",2,1643.0,高鐵派出所,
HNL00350,悠活社區,大樓,湖口鄉,湖南村,新竹縣湖口鄉湖南村17鄰信湖路468號2樓之3,"24.8833043,121.040107",1,577.0,湖鏡派出所,
HNB00739,皇普雲鼎,大樓,竹北市,新崙里,新竹縣竹北市新崙里光明六路578號,"24.8327955,121.0013519",2,1813.0,竹北派出所,
HNB00741,富來琚社區,大樓,竹北市,新崙里,新竹縣竹北市新崙里光明十一路198號,"24.8336807,120.9982718",5,713.0,竹北派出所,
HNB00742,益欣森陽JOY.Q,大樓,竹北市,竹北里,新竹縣竹北市竹北里新瀧三街31號,"24.833358,121.0255119",1,2231.0,竹北派出所,
HNB00743,協和閱,大樓,竹北市,新社里,新竹縣竹北市新社里國盛街335號,"24.8432503,120.9989632",3,1287.0,竹北派出所,
HNB00744,馥邸,大樓,竹北市,中興里,新竹縣竹北市中興里自強南路69-1號,"24.8177092,121.0265782",1,943.0,六家派出所,
HNB00745,豐謙-Vita,大樓,竹北市,隘口里,新竹縣竹北市隘口里興隆路五段313號,"24.7995298,121.0401042",1,2570.0,高鐵派出所,
HNL00352,長春人造樹酯,大樓,湖口鄉,鳳山村,新竹縣湖口鄉鳳山村中華路8號,"24.8670337,121.0064201",1,44.0,新工派出所,
HNL00351,杜商股份有限公司,大樓,湖口鄉,鳳山村,新竹縣湖口鄉鳳山村5鄰鳳工路1號,"24.8609345,121.0020968",1,1057.0,新工派出所,
HNB00746,微鈊,大樓,竹北市,竹義里,新竹縣竹北市竹義街1-2號,"24.8376713,121.006881",1,219.0,竹北派出所,
HNB00748,鼎極,大樓,竹北市,竹仁里,新竹縣竹北市文化街238號,"24.8375929,121.0128253",1,1708.0,三民派出所,
HNB00749,元子社區,大樓,竹北市,新國里,新竹縣竹北市新國里17鄰新光二街52號,"24.8385833,120.9961823",1,237.0,竹北派出所,
HNB00747,"PAGE ONE",大樓,竹北市,北興里,新竹縣竹北市北興里十興路一段550號,"24.8271413,121.0313567",1,703.0,六家派出所,
HNB00761,新竹瓦斯公司,公寓,竹北市,北崙里,新竹縣竹北市北崙里光明五街66號,"24.8284756,121.0130374",1,862.0,三民派出所,
