類別,檔案卡電腦編號,里別,防空疏散避難設施地址,地下層數位址,可容納數
大樓,WXA01736,慈祐里,臺北市松山區八德路四段760號,2,1930
大樓,WXA01789,慈祐里,臺北市松山區八德路四段758號,1,1028
大樓,WXA00255,慈祐里,臺北市松山區八德路四段668號,1,426
大樓,WXA00256,慈祐里,臺北市松山區八德路四段674號,3,957
大樓,WXA00257,慈祐里,臺北市松山區八德路四段686號,1,345
大樓,WXA00258,慈祐里,臺北市松山區八德路四段687號,1,269
大樓,WXA00259,慈祐里,臺北市松山區八德路四段688號,1,454
大樓,WXA00262,慈祐里,臺北市松山區八德路四段697號,1,197
大樓,WXA00263,慈祐里,臺北市松山區八德路四段699號,1,321
公寓,WXA01690,慈祐里,臺北市松山區饒河街229號,1,161
公寓,WXA01691,慈祐里,臺北市松山區饒河街231號,1,40
公寓,WXA01695,慈祐里,臺北市松山區饒河街239號之1,1,76
大樓,WXA01709,慈祐里,臺北市松山區松河街184號,1,185
大樓,WXA01753,慈祐里,臺北市松山區八德路四段755號,2,526
大樓,WXA01811,慈祐里,臺北市松山區八德路四段666號,1,629
大樓,WXA01901,慈祐里,臺北市松山區市民大道六段131號,1,1576
大樓,WXA01872,慈祐里,臺北市松山區塔悠路19號,1,413
公寓,WXA01657,慈祐里,臺北市松山區饒河街137號之1,1,86
公寓,WXA01659,慈祐里,臺北市松山區饒河街143號,1,26
公寓,WXA01660,慈祐里,臺北市松山區饒河街145號,1,24
公寓,WXA01663,慈祐里,臺北市松山區饒河街151號,1,106
公寓,WXA01664,慈祐里,臺北市松山區饒河街151號之1,1,38
公寓,WXA01666,慈祐里,臺北市松山區饒河街153號,1,226
公寓,WXA01668,慈祐里,臺北市松山區饒河街157號,1,238
公寓,WXA01669,慈祐里,臺北市松山區饒河街161號,1,69
公寓,WXA01670,慈祐里,臺北市松山區饒河街163號,1,206
公寓,WXA01671,慈祐里,臺北市松山區饒河街167號,1,38
公寓,WXA01672,慈祐里,臺北市松山區饒河街169號,1,25
公寓,WXA01673,慈祐里,臺北市松山區饒河街169號,1,66
公寓,WXA01675,慈祐里,臺北市松山區饒河街171號,1,101
公寓,WXA01677,慈祐里,臺北市松山區饒河街173號,1,390
公寓,WXA01680,慈祐里,臺北市松山區饒河街181號,1,37
公寓,WXA01681,慈祐里,臺北市松山區饒河街183號,1,25
公寓,WXA01683,慈祐里,臺北市松山區饒河街189號,1,105
大樓,WXA01684,慈祐里,臺北市松山區饒河街191號,1,537
公寓,WXA01686,慈祐里,臺北市松山區饒河街197號,1,81
公寓,WXA01687,慈祐里,臺北市松山區饒河街199號,1,949
公寓,WXA01688,慈祐里,臺北市松山區饒河街215號,1,16
公寓,WXA01689,慈祐里,臺北市松山區饒河街217號,1,45
公寓,WXA01697,慈祐里,臺北市松山區饒河街33號,1,260
公寓,WXA01698,慈祐里,臺北市松山區饒河街35號,1,264
公寓,WXA01702,慈祐里,臺北市松山區饒河街51號,1,25
公寓,WXA01703,慈祐里,臺北市松山區饒河街53號,1,37
公寓,WXA01707,慈祐里,臺北市松山區饒河街71號,1,44
公寓,WXA01719,慈祐里,臺北市松山區饒河街83號,1,14
公寓,WXA01724,慈祐里,臺北市松山區饒河街61巷8號,1,112
公寓,WXA01725,慈祐里,臺北市松山區饒河街61巷12弄1號,1,388
公寓,WXA01726,慈祐里,臺北市松山區饒河街61巷12弄10號,1,272
大廈,WXA01747,慈祐里,臺北市松山區松河街112號,1,272
大廈,WXA01889,慈祐里,臺北市松山區松河街38號,1,706
大樓,WXA01542,慈祐里,臺北市松山區塔悠路25號,1,106
大樓,WXA01546,慈祐里,臺北市松山區塔悠路27號,1,236
公寓,WXA01563,慈祐里,臺北市松山區塔悠路45號,1,902
公寓,WXA01565,慈祐里,臺北市松山區塔悠路47號,1,146
公寓,WXA01567,慈祐里,臺北市松山區塔悠路51號,1,44
大樓,WXA01917,慈祐里,臺北市松山區饒河街209號,1,3128
公寓,WXA00228,慈祐里,臺北市松山區八德路四段423號,1,14
大樓,WXA01828,慈祐里,臺北市松山區八德路四段445號,1,1413
公寓,WXA00230,慈祐里,臺北市松山區八德路四段435號,1,69
公寓,WXA00231,慈祐里,臺北市松山區八德路四段439號,1,192
公寓,WXA00232,慈祐里,臺北市松山區八德路四段464號,1,146
大廈,WXA00233,慈祐里,臺北市松山區八德路四段465號,3,416
大樓,WXA00234,慈祐里,臺北市松山區八德路四段472號,1,150
公寓,WXA00235,慈祐里,臺北市松山區八德路四段474號,1,149
公寓,WXA00236,慈祐里,臺北市松山區八德路四段478號,1,108
公寓,WXA00238,慈祐里,臺北市松山區八德路四段487號,1,53
公寓,WXA00239,慈祐里,臺北市松山區八德路四段492號,1,169
公寓,WXA00240,慈祐里,臺北市松山區八德路四段506號,1,52
公寓,WXA00241,慈祐里,臺北市松山區八德路四段510號,1,44
公寓,WXA00242,慈祐里,臺北市松山區八德路四段512號,1,326
大廈,WXA00245,慈祐里,臺北市松山區八德路四段602號,1,2041
大廈,WXA00246,慈祐里,臺北市松山區八德路四段610號,1,161
大廈,WXA00247,慈祐里,臺北市松山區八德路四段612號,2,561
大廈,WXA00248,慈祐里,臺北市松山區八德路四段616號,1,448
大廈,WXA00249,慈祐里,臺北市松山區八德路四段620號,1,185
公寓,WXA00250,慈祐里,臺北市松山區八德路四段622號,1,408
大廈,WXA00335,慈祐里,臺北市松山區八德路四段453巷10號,1,70
公寓,WXA00336,慈祐里,臺北市松山區八德路四段453巷7號,1,128
公寓,WXA00338,慈祐里,臺北市松山區八德路四段624巷4號,1,225
公寓,WXA00544,慈祐里,臺北市松山區塔悠路32號,1,33
公寓,WXA01548,慈祐里,臺北市松山區塔悠路34號,1,146
大樓,WXA01770,慈祐里,臺北市松山區八德路四段455-463號,1,720
大樓,WXA01771,慈祐里,臺北市松山區八德路四段520號,1,564
大樓,WXA01909,慈祐里,臺北市松山區八德路四段580號,1,2684
公寓,WXA00243,慈祐里,臺北市松山區八德路四段527號,1,22
大樓,WXA01898,慈祐里,臺北市松山區八德路四段640號,1,196
公寓,WXA00252,慈祐里,臺北市松山區八德路四段641號,1,98
大樓,WXA00253,慈祐里,臺北市松山區八德路四段656號,1,1041
大廈,WXA00254,慈祐里,臺北市松山區八德路四段660號,1,874
大廈,WXA00337,慈祐里,臺北市松山區八德路四段624巷1號,1,310
公寓,WXA01650,慈祐里,臺北市松山區饒河街110號,1,37
公寓,WXA01651,慈祐里,臺北市松山區饒河街116號,1,64
公寓,WXA01652,慈祐里,臺北市松山區饒河街120號,1,156
公寓,WXA01653,慈祐里,臺北市松山區饒河街126號,1,160
公寓,WXA01658,慈祐里,臺北市松山區饒河街138號,1,141
公寓,WXA01661,慈祐里,臺北市松山區饒河街146號,1,72
公寓,WXA01662,慈祐里,臺北市松山區饒河街148號,1,54
公寓,WXA01665,慈祐里,臺北市松山區饒河街152號,1,64
公寓,WXA01667,慈祐里,臺北市松山區饒河街156號,1,272
公寓,WXA01699,慈祐里,臺北市松山區饒河街36號,1,61
公寓,WXA01700,慈祐里,臺北市松山區饒河街44號,1,165
公寓,WXA01701,慈祐里,臺北市松山區饒河街50號,1,54
公寓,WXA01704,慈祐里,臺北市松山區饒河街58號,1,24
公寓,WXA01705,慈祐里,臺北市松山區饒河街62號,1,217
公寓,WXA01717,慈祐里,臺北市松山區饒河街74號,1,42
公寓,WXA01720,慈祐里,臺北市松山區饒河街86號,1,13
公寓,WXA01721,慈祐里,臺北市松山區里饒河街88號,1,50
公寓,WXA01722,慈祐里,臺北市松山區里饒河街90號,1,56
公寓,WXA01750,慈祐里,臺北市松山區饒河街80號,1,200
大樓,WXA01818,慈祐里,臺北市松山區八德路四段650號,2,1742
大樓,WXA01846,慈祐里,臺北市松山區八德路四段660號,1,1169
大樓,WXA01853,慈祐里,臺北市松山區八德路四段638號,1,289
大樓,WXA01875,慈祐里,臺北市松山區八德路四段658號,1,684
大樓,WXA01876,慈祐里,臺北市松山區八德路四段636號,1,845
大樓,WXA00251,慈祐里,臺北市松山區八德路四段640號,2,249
大樓,WXA01911,慈祐里,台北市松山區松河街158號,1,1244
大樓,WXA01768,復盛里,臺北市松山區八德路四段86號,3,769
大樓,WXA01824,復盛里,臺北市松山區市民大道五段69號,1,634
公寓,WXA00205,復盛里,臺北市松山區八德路四段162號,1,161
大樓,WXA00212,復盛里,臺北市松山區八德路四段208號,1,1398
大樓,WXA00216,復盛里,臺北市松山區八德路四段232號,1,276
大樓,WXA00291,復盛里,臺北市松山區市民大道五段155號,1,789
大樓,WXA00305,復盛里,臺北市松山區光復南路13巷16號,1,708
公寓,WXA00324,復盛里,臺北市松山區八德路四段36巷43號,1,98人
大樓,WXA00798,復盛里,臺北市松山區光復南路13巷31號,1,616
大樓,WXA00799,復盛里,臺北市松山區光復南路13巷39號,1,238
大樓,WXA00801,復盛里,臺北市松山區光復南路13巷43號,1,313
大樓,WXAA00204,復盛里,臺北市松山區八德路四段16號,1,626
大樓,WXA00270,復盛里,臺北市松山區八德路四段8號,1,142
大樓,WXA00302,復盛里,臺北市松山區光復南路17巷17號,1,958
大樓,WXA00306,復盛里,臺北市松山區光復南路17巷1號,1,1305
大樓,WXA00307,復盛里,臺北市松山區光復南路13巷8號,1,828
大樓,WXA00309,復盛里,臺北市松山區光復南路13巷3號,1,345
大廈,WXA00310,復盛里,臺北市松山區光復南路13巷29號,1,686
公寓,WXA00323,復盛里,臺北市松山區八德路四段36巷10號,1,18
大樓,WXA00788,復盛里,臺北市松山區光復南路21號,1,928
公寓,WXA00793,復盛里,臺北市松山區光復南路23號,1,166
大樓,WXA00800,復盛里,臺北市松山區光復南路13巷4號之1,1,753
大樓,WXA01782,復盛里,臺北市松山區八德路四段24號,2,1008
大樓,WXA00364,復盛里,臺北市松山區光復南路45巷12號,1,325
大樓,WXA00789,復盛里,臺北市松山區光復南路35號,1,1578
大樓,WXA00792,復盛里,臺北市松山區光復南路61號,4,462
大樓,WXA00821,復盛里,臺北市松山區光復南路33巷6號,1,316
大樓,WXA00823,復盛里,臺北市松山區光復南路45巷18號,1,378
公寓,WXA00825,復盛里,臺北市松山區光復南路45巷21號,1,74
大樓,WXA00826,復盛里,臺北市松山區光復南路45巷22號,1,941
公寓,WXA00835,復盛里,臺北市松山區光復南路57巷6號,1,200
大樓,WXA01829,復盛里,臺北市松山區市民大道五段1號,1,320
公寓,WXA00822,復盛里,臺北市松山區光復南路45巷12號,1,325
大樓,WXA00080,美仁里,臺北市松山區八德路三段107號,1,321
大樓,WXA00082,美仁里,臺北市松山區八德路三段113號,1,340
大樓,WXA00196,美仁里,臺北市松山區八德路三段99巷15弄10號,1,21
大樓,WXA00820,美仁里,臺北市松山區寧安街8號,1,80
大樓,WXA01028,美仁里,臺北市松山區寧安街6號,1,58
大樓,WXA01184,美仁里,臺北市松山區南京東路四段100號,1,260
大樓,WXA01186,美仁里,臺北市松山區南京東路四段106號,1,193
大樓,WXA01212,美仁里,臺北市松山區南京東路四段56號,1,253
大樓,WXA01236,美仁里,臺北市松山區南京東路四段52巷3號,1,166
大樓,WXA01237,美仁里,臺北市松山區南京東路四段52巷9號,1,65
大樓,WXA01296,美仁里,臺北市松山區寧安街68巷12號,1,44
大樓,WXA01520,美仁里,臺北市松山區寧安街60巷1號,1,313
大樓,WXA01716,美仁里,臺北市松山區寧安街68巷9號,1,128
大樓,WXA01521,美仁里,臺北市松山區寧安街68巷15號,1,72
大樓,WXA01522,美仁里,臺北市松山區寧安街68巷17號,1,110
大樓,WXA01523,美仁里,臺北市松山區寧安街68巷23號,1,146
大樓,WXA01526,美仁里,臺北市松山區寧安街68巷8號,1,80
大樓,WXA01717,美仁里,臺北市松山區南京東路四段66號,1,74
大樓,WXA01847,美仁里,臺北市松山區寧安街12號,2,3637
大樓,WXA01856,美仁里,臺北市松山區南京東路四段110號,1,1566
大樓,WXA01866,美仁里,臺北市松山區寧安街8號,1、2,401
大樓,WXA00098,美仁里,臺北市松山區八德路三段27號,1,254
大樓,WXA00175,美仁里,臺北市松山區八德路三段71巷3號,2,130
大樓,WXA00176,美仁里,臺北市松山區八德路三段71巷9弄1號,1,100
大樓,WXA00177,美仁里,臺北市松山區八德路三段71巷9弄16號,1,82
大樓,WXA00193,美仁里,臺北市松山區八德路三段99巷12-18號,1,68
大樓,WXA00194,美仁里,臺北市松山區八德路三段99巷12號之5,1,36
大樓,WXA00195,美仁里,臺北市松山區八德路三段99巷2號,1,166
大樓,WXA00197,美仁里,臺北市松山區八德路三段99巷4弄1號,1,36
大樓,WXA00198,美仁里,臺北市松山區八德路三段99巷4弄20號,1,144
大樓,WXA00199,美仁里,臺北市松山區八德路三段99巷4弄21號,1,48
大樓,WXA00395,美仁里,臺北市松山區北寧路28號,1,197
大樓,WXA00398,美仁里,臺北市松山區北寧路6號,1,193
大樓,WXA01783,美仁里,臺北市松山區八德路三段95號,2,406
大樓,WXA00396,美仁里,臺北市松山區北寧路34號,1,536
大樓,WXA00397,美仁里,臺北市松山區北寧路58號,2,4200
大樓,WXA00399,美仁里,臺北市松山區北寧路62號,2,1465
大樓,"WXA00400 ",美仁里,臺北市松山區北寧路66號,1,249
大樓,WXA00401,美仁里,臺北市松山區北寧路32巷1號,1,416
大樓,WXA00402,美仁里,臺北市松山區北寧路32巷5號,1,386
大樓,WXA00403,美仁里,臺北市松山區北寧路32巷6號,1,81
大樓,WXA00813,美仁里,臺北市松山區南京東路四段16號,4,2602
大樓,WXA00814,美仁里,臺北市松山區南京東路四段16號,4,128
大樓,WXA01208,美仁里,臺北市松山區南京東路四段50號,2,1336
大樓,WXA01819,美仁里,臺北市松山區南京東路四段52巷8號,1,368
大樓,WXA00085,復建里,"臺北市松山區八德路三段162號 ",1,917
大樓,WXA00152,復建里,"臺北市松山區八德路三段158巷53號 ",1,37
大樓,WXA00159,復建里,"臺北市松山區八德路三段158巷7弄10號 ",1,41
大樓,WXA00160,復建里,"臺北市松山區八德路三段158巷7弄11號 ",1,149
大樓,WXA00162,復建里,"臺北市松山區八德路三段158巷7弄18號 ",1,42
大樓,WXA00165,復建里,"臺北市松山區八德路三段158巷7弄37號 ",1,130
大樓,WXA00166,復建里,"臺北市松山區八德路三段158巷7弄39號 ",1,101
大樓,WXA00167,復建里,"臺北市松山區八德路三段158巷7弄43號 ",1,109
大樓,WXA00168,復建里,"臺北市松山區八德路三段158巷7弄5號 ",1,68
大樓,WXA00652,復建里,臺北市松山區光復南路32巷16弄19號,2,318
大樓,WXA00653,復建里,"臺北市松山區光復南路32巷16弄13號 ",1,840
大樓,WXA00654,復建里,"臺北市松山區光復南路22巷17號 ",1,1053
大樓,WXA00655,復建里,"臺北市松山區光復南路68巷7號 ",1,48
大樓,WXA00666,復建里,"臺北市松山區光復南路68巷3號 ",1,108
大樓,WXA00667,復建里,"臺北市松山區光復南路68巷19號 ",1,177
大樓,WXA00668,復建里,"臺北市松山區光復南路66巷26號 ",1,262
大樓,WXA00669,復建里,"臺北市松山區光復南路66巷19號 ",1,65
大樓,WXA00670,復建里,"臺北市松山區光復南路66巷12號 ",1,154
大樓,WXA00672,復建里,"臺北市松山區光復南路58巷24號 ",1,66
大樓,WXA00673,復建里,"臺北市松山區光復南路58巷12號 ",1,142
大樓,WXA00674,復建里,"臺北市松山區光復南路46巷19號 ",1,581
大樓,WXA00761,復建里,"臺北市松山區光復南路50號 ",1,32
大樓,WXA00838,復建里,"臺北市松山區光復南路58巷24號 ",1,66
大樓,WXA00840,復建里,"臺北市松山區光復南路32巷16弄4號 ",1,70
大樓,WXA00842,復建里,"臺北市松山區光復南路58巷4號 ",1,262
大樓,WXA00850,復建里,"臺北市松山區光復南路68巷19號 ",1,177
大樓,WXA00986,復建里,"臺北市松山區光復南路58巷16-18號 ",1,80
大樓,WXA00987,復建里,"臺北市松山區八德路三段158巷7弄1-3號 ",1,266
大樓,WXA00988,復建里,"臺北市松山區光復南路68巷43號 ",1,118
大樓,WXA00989,復建里,"臺北市松山區光復南路58巷17-19號 ",1,77
大樓,WXA00991,復建里,"臺北市松山區光復南路58巷20號 ",1,38
大樓,WXA01366,復建里,"臺北市松山區光復南路46巷25號 ",1,41
大樓,WXA01476,復建里,臺北市松山區八德路三段164號,2,1405
大樓,WXA01746,復建里,"臺北市松山區八德路三段158巷57-59號 ",1,262
大樓,WXA00176,復建里,臺北市松山區光復南路66巷50號,2,598
大樓,WXA01810,復建里,臺北市松山區八德路三段182號,4,1405
