地址,經度,緯度,避難所在之地下樓層數,可容納人數,村里別,轄區分局,編號
臺中市西屯區何南里大墩十九街83號,"120.655364 ","24.156338 ",B01,"336 ",何南里,第六分局,FD00289
臺中市西屯區何南里大墩二十街112號,"120.653499 ","24.159257 ",B01,"294 ",何南里,第六分局,FD00291
臺中市西屯區何南里東興路三段313號,"120.654055 ","24.156376 ",B01B02,"2300 ",何南里,第六分局,FD00294
臺中市西屯區何南里大隆路72號,"120.652529 ","24.156697 ",B02,"695 ",何南里,第六分局,FD00297
臺中市西屯區何南里大墩二十街108號,"120.653568 ","24.159206 ",B01,"113 ",何南里,第六分局,FD00298
臺中市西屯區何成里大墩十九街223號,"120.650527 ","24.158999 ",B01,"702 ",何成里,第六分局,FD00299
臺中市西屯區何南里大安街15號,"120.653402 ","24.156811 ",B01,"351 ",何南里,第六分局,FD00301
臺中市西屯區何南里大墩十九街87號,"120.654183 ","24.156936 ",B01,"338 ",何南里,第六分局,FD00302
臺中市西屯區何南里大安街37號,"120.654011 ","24.157693 ",B01,"247 ",何南里,第六分局,FD00303
臺中市西屯區何成里大墩路917號之1,"120.650535 ","24.157095 ",B01,"1077 ",何成里,第六分局,FD00305
臺中市西屯區何南里大墩十九街98號,"120.652683 ","24.158020 ",B01,"529 ",何南里,第六分局,FD00306
臺中市西屯區何南里大墩二十街51號,"120.654478 ","24.158442 ",B02,"689 ",何南里,第六分局,FD00308
臺中市西屯區何南里大墩十九街82號,"120.653370 ","24.157819 ",B01,"586 ",何南里,第六分局,FD00309
臺中市西屯區何南里大安西街30號,"120.653595 ","24.158398 ",B01,"119 ",何南里,第六分局,FD00310
臺中市西屯區何成里文心路二段594號,"120.648100 ","24.159660 ",B01,"796 ",何成里,第六分局,FD00313
臺中市西屯區何南里大墩二十街89號,"120.653414 ","24.158985 ",B01,"190 ",何南里,第六分局,FD00316
臺中市西屯區何成里大容東一街15號,"120.648517 ","24.156438 ",B01,"982 ",惠來里,第六分局,FD00319
臺中市西屯區何成里大恩街38號,"120.650075 ","24.160193 ",B01,"273 ",何成里,第六分局,FD00320
臺中市西屯區何南里大墩二十街63號,"120.654000 ","24.158709 ",B01,"292 ",何南里,第六分局,FD00321
臺中市西屯區惠來里惠文七街127號,"120.637018 ","24.158988 ",B01,"937 ",惠來里,第六分局,FD00322
臺中市西屯區惠來里惠來路一段429號,"120.638045 ","24.156455 ",B01,"707 ",惠來里,第六分局,FD00323
臺中市西屯區何仁里西屯路二段208巷16號之17,"120.651360 ","24.169354 ",B01,"630 ",何仁里,第六分局,FD00325
臺中市西屯區惠來里臺灣大道三段32號,"120.649230 ","24.163284 ",B01,"97 ",惠來里,第六分局,FD00326
臺中市西屯區惠來里西屯路二段297-8巷56號,"120.641179 ","24.178396 ",B02,"1877 ",西安里,第六分局,FD00327
臺中市西屯區上德里青海路二段155號,"120.646621 ","24.169013 ",B01,"1398 ",上德里,第六分局,FD00328
臺中市西屯區惠來里惠中路一段2號,"120.645640 ","24.163934 ",B01,"1327 ",惠來里,第六分局,FD00330
臺中市西屯區何成里大恩街150號,"120.649243 ","24.158963 ",B01,"461 ",何成里,第六分局,FD00332
臺中市西屯區惠來里西屯路二段203號,"120.648131 ","24.169298 ",B01,"68 ",惠來里,第六分局,FD00336
臺中市西屯區潮洋里朝馬二街31號,"120.636499 ","24.167788 ",B01,"254 ",潮洋里,第六分局,FD00337
臺中市西屯區潮洋里龍門路2號,"120.634877 ","24.163428 ",B01,"253 ",潮洋里,第六分局,FD00338
臺中市西屯區何成里臺灣大道二段895號,"120.651212 ","24.161339 ",B01,"309 ",何成里,第六分局,FD00342
臺中市西屯區潮洋里河南路三段109號,"120.638024 ","24.164283 ",B01,"586 ",潮洋里,第六分局,FD00344
臺中市西屯區惠來里河南路四段79號,"120.636596 ","24.158387 ",B01,"102 ",惠來里,第六分局,FD00345
臺中市西屯區何成里大墩十八街151巷2號,"120.648756 ","24.156805 ",B02,"963 ",何成里,第六分局,FD00346
臺中市西屯區惠來里惠文五街65號,"120.639741 ","24.157755 ",B01,"1569 ",惠來里,第六分局,FD00348
臺中市西屯區惠來里文心一路168號,"120.641403 ","24.154928 ",B02,"609 ",惠來里,第六分局,FD00349
臺中市西屯區惠來里惠中一街26號,"120.644023 ","24.162293 ",B01,"661 ",惠來里,第六分局,FD00350
臺中市西屯區惠來里河南路四段191號,"120.636787 ","24.155564 ",B01,"370 ",惠來里,第六分局,FD00351
臺中市西屯區何成里大墩十九街206號,"120.648867 ","24.160128 ",B01,"703 ",何成里,第六分局,FD00352
臺中市西屯區惠來里惠中路一段98號,"120.644481 ","24.162109 ",B01,"597 ",惠來里,第六分局,FD00353
臺中市西屯區何成里大容西街31號,"120.647443 ","24.156278 ",B01B02,"336 ",何成里,第六分局,FD00354
臺中市西屯區潮洋里朝馬一街30號,"120.636985 ","24.169657 ",B01,"932 ",潮洋里,第六分局,FD00355
臺中市西屯區潮洋里朝馬一街32號,"120.636756 ","24.169590 ",B01,"515 ",潮洋里,第六分局,FD00358
臺中市西屯區惠來里政和路160號,"120.640497 ","24.157169 ",B01,"1547 ",惠來里,第六分局,FD00359
臺中市西屯區惠來里洛陽路111巷36號,"120.650567 ","24.168257 ",B01,"1413 ",惠來里,第六分局,FD00360
臺中市西屯區惠來里惠民路2號,"120.639039 ","24.161721 ",B01,"1887 ",惠來里,第六分局,FD00361
臺中市西屯區潮洋里市政北二路310號,"120.635857 ","24.164449 ",B01,"755 ",潮洋里,第六分局,FD00362
臺中市西屯區惠來里市政北一路200號,"120.639566 ","24.160930 ",B01,"661 ",惠來里,第六分局,FD00363
臺中市西屯區惠來里惠來路三段196號,"120.648930 ","24.169958 ",B01,"765 ",惠來里,第六分局,FD00364
臺中市西屯區惠來里西屯路二段208巷8號,"120.650054 ","24.169007 ",B01,"1465 ",惠來里,第六分局,FD00366
臺中市西屯區惠來里西屯路二段190號,"120.649720 ","24.167866 ",B01,"1711 ",惠來里,第六分局,FD00367
"臺中市西屯區惠來里府會二街169號
0980724門牌整編(府會園道169號)","120.645605 ","24.161205 ",B02,"1001 ",惠來里,第六分局,FD00368
"臺中市西屯區惠來里府會一街190號
0980724門牌整編(府會園道190號)","120.646817 ","24.160490 ",B01,"1258 ",惠來里,第六分局,FD00369
臺中市西屯區潮洋里朝貴一街78號,"120.635577 ","24.170922 ",B01,"242 ",潮洋里,第六分局,FD00371
臺中市西屯區潮洋里環河路211號,"120.630162 ","24.163325 ",B01,"449 ",潮洋里,第六分局,FD00372
臺中市西屯區何安里臺灣大道二段936號,"120.651433 ","24.162023 ",B02B03,"1287 ",何安里,第六分局,FD00373
臺中市西屯區何仁里櫻城三街10號,"120.650972 ","24.169643 ",B01,"112 ",何仁里,第六分局,FD00375
臺中市西屯區惠來里惠民路29號,"120.639061 ","24.162637 ",B02,"1913 ",惠來里,第六分局,FD00376
臺中市西屯區惠來里臺灣大道三段301號,"120.643224 ","24.164663 ",B03,"7697 ",惠來里,第六分局,FD00377
臺中市西屯區何成里大容東一街37號,"120.648420 ","24.156043 ",B01,"635 ",何成里,第六分局,FD00378
臺中市西屯區潮洋里臺灣大道三段525號,"120.638492 ","24.168987 ",B02,"693 ",潮洋里,第六分局,FD00379
臺中市西屯區惠來里市政北五路268號,"120.642253 ","24.162457 ",B01B02B03,"1823 ",惠來里,第六分局,FD00380
臺中市西屯區何南里東興路三段352號,"120.654757 ","24.156934 ",B01,"163 ",何南里,第六分局,FD00382
臺中市西屯區何南里東興路三段350號,"120.654838 ","24.156896 ",B01,"163 ",何南里,第六分局,FD00384
臺中市西屯區何南里東興路三段319號,"120.654281 ","24.156690 ",B03,"438 ",何南里,第六分局,FD00385
臺中市西屯區潮洋里河南路三段120號,"120.638024 ","24.164283 ",B03,"5497 ",潮洋里,第六分局,FD00387
臺中市西屯區潮洋里朝貴一街80號,"120.635451 ","24.171026 ",B01,"254 ",潮洋里,第六分局,FD00388
臺中市西屯區何成里大墩路949號,"120.651428 ","24.158487 ",B02,"504 ",何成里,第六分局,FD00389
臺中市西屯區何成里文心路二段578號,"120.647469 ","24.158785 ",B01,"90 ",何成里,第六分局,FD00390
臺中市西屯區何南里精誠路2號,"120.657353 ","24.157717 ",B01,"142 ",何南里,第六分局,FD00392
臺中市西屯區惠來里市政路480號,"120.638548 ","24.159742 ",B02,"3063 ",惠來里,第六分局,FD00394
臺中市西屯區潮洋里市政北二路330號,"120.635570 ","24.164764 ",B01,"259 ",潮洋里,第六分局,FD00395
"臺中市西屯區惠來里府會一街6號
0980724門牌整編(府會園道6號)","120.645649 ","24.158799 ",B01,"768 ",惠來里,第六分局,FD00396
臺中市西屯區惠來里文心路二段645號,"120.648588 ","24.161799 ",B04,"804 ",惠來里,第六分局,FD00397
臺中市西屯區潮洋里市政北二路449號,"120.632214 ","24.165462 ",B01,"1801 ",潮洋里,第六分局,FD00398
臺中市西屯區惠來里市政北一路198號,"120.639809 ","24.160941 ",B04,"546 ",惠來里,第六分局,FD00399
臺中市西屯區惠來里市政北一路1號,"120.646351 ","24.156745 ",B02,"1454 ",惠來里,第六分局,FD00400
臺中市西屯區惠來里市政北三路135號,"120.642737 ","24.160989 ",B04,"811 ",惠來里,第六分局,FD00401
臺中市西屯區惠來里惠中六街23號,"120.641711 ","24.160544 ",B03,"679 ",惠來里,第六分局,FD00402
臺中市西屯區惠來里臺灣大道三段78號,"120.648526 ","24.164204 ",B02,"2594 ",惠來里,第六分局,FD00403
臺中市西屯區惠來里市政北一路267號,"120.638631 ","24.160812 ",B02,"968 ",惠來里,第六分局,FD00404
臺中市西屯區惠來里惠來路二段82號,"120.640637 ","24.161026 ",B01,"652 ",惠來里,第六分局,FD00405
臺中市西屯區何成里大容東街88號,"120.648473 ","24.157105 ",B01,"484 ",何成里,第六分局,FD00406
臺中市西屯區惠來里市政北二路61號之2,"120.639956 ","24.161482 ",B01,"2515 ",惠來里,第六分局,FD00407
臺中市西屯區惠來里河南路三段131號,"120.639190 ","24.164142 ",B01,"704 ",惠來里,第六分局,FD00408
臺中市西屯區惠來里市政北一路128號,"120.641762 ","24.159732 ",B01,"906 ",惠來里,第六分局,FD00409
臺中市西屯區惠來里市政南一路12號,"120.638208 ","24.158847 ",B01,"1917 ",惠來里,第六分局,FD00410
臺中市西屯區惠來里惠中三街23號,"120.642672 ","24.163216 ",B01,"1132 ",惠來里,第六分局,FD00411
臺中市西屯區惠來里惠中路一段133號,"120.642844 ","24.158200 ",B01,"867 ",惠來里,第六分局,FD00412
臺中市西屯區惠來里市政北一路28號,"120.645283 ","24.157779 ",B01,"1113 ",惠來里,第六分局,FD00413
臺中市西屯區惠來里市政北三路31號,"120.645953 ","24.159227 ",B01,"750 ",惠來里,第六分局,FD00414
臺中市西屯區何成里大墩20街162號,"120.651287 ","24.160457 ",B01B02,"797 ",何成里,第六分局,FD00415
臺中市西屯區潮洋里臺灣大道三段593號,"120.637142 ","24.170013 ",B01,"1719 ",潮洋里,第六分局,FD00416
臺中市西屯區何成里文心路二段546號,"120.647240 ","24.156029 ",B03,"1166 ",何成里,第六分局,FD00417
臺中市西屯區潮洋里龍門路39號,"120.633567 ","24.163595 ",B01,"1669 ",潮洋里,第六分局,FD00418
臺中市西屯區惠來里市政北一路367號,"120.637567 ","24.161572 ",B01,"2215 ",惠來里,第六分局,FD00419
臺中市西屯區惠來里惠文路788號,"120.644357 ","24.156815 ",B03,"1774 ",惠來里,第六分局,FD00420
臺中市西屯區惠來里臺灣大道三段33號,"120.648267 ","24.162476 ",B01,"1682 ",惠來里,第六分局,FD00422
臺中市西屯區潮洋里朝富路256號,"120.635219 ","24.163383 ",B01,"253 ",潮洋里,第六分局,FD00423
臺中市西屯區何南里大墩二十街37號,"120.654726 ","24.158232 ",B01,"973 ",何南里,第六分局,FD00424
臺中市西屯區惠來里市政北五路60號,"120.646666 ","24.160121 ",B01,"1189 ",惠來里,第六分局,FD00425
臺中市西屯區惠來里市政北一路21號,"120.645197 ","24.157057 ",B02,"1704 ",惠來里,第六分局,FD00426
臺中市西屯區惠來里市政路101號,"120.640731 ","24.157561 ",B03,"1763 ",惠來里,第六分局,FD00427
臺中市西屯區惠來里市政北七路101號,"120.642748 ","24.163689 ",B02,"711 ",惠來里,第六分局,FD00428
臺中市西屯區惠來里市政路53號,"120.642759 ","24.156161 ",B01,"2747 ",惠來里,第六分局,FD00429
臺中市西屯區惠來里市政北一路20號,"120.645612 ","24.157648 ",B01,"787 ",惠來里,第六分局,FD00430
臺中市西屯區潮洋里朝貴路60號,"120.632728 ","24.163170 ",B01,"207 ",潮洋里,第六分局,FD00431
臺中市西屯區惠來里惠中路二段35號,"120.641454 ","24.156369 ",B02,"1725 ",惠來里,第六分局,FD00432
臺中市西屯區惠來里河南路三段157號,"120.639020 ","24.163782 ",B01,"1921 ",惠來里,第六分局,FD00433
臺中市西屯區惠來里文中路168號,"120.648957 ","24.164885 ",B01,"638 ",惠來里,第六分局,FD00434
臺中市西屯區潮洋里朝富路81號,"120.637550 ","24.166173 ",B02,"720 ",潮洋里,第六分局,FD00435
臺中市西屯區潮洋里臺灣大道三段713號,"120.634906 ","24.171780 ",B02,"1287 ",潮洋里,第六分局,FD00436
臺中市西屯區惠來里市政北六路16號,"120.641244 ","24.164041 ",B01,"2120 ",惠來里,第六分局,FD00437
臺中市西屯區惠來里市政北二路25號,"120.642180 ","24.160336 ",B01,"1716 ",惠來里,第六分局,FD00438
臺中市西屯區惠來里惠來路二段99號,"120.640066 ","24.160826 ",B01,"663 ",惠來里,第六分局,FD00439
臺中市西屯區潮洋里朝貴一街16號,"120.635707 ","24.169837 ",B02,"947 ",潮洋里,第六分局,FD00440
臺中市西屯區惠來里市政北一路58號,"120.643901 ","24.158763 ",B03,"1516 ",惠來里,第六分局,FD00441
臺中市西屯區惠來里市政北一路355號,"120.637868 ","24.161332 ",B01,"1282 ",惠來里,第六分局,FD00442
臺中市西屯區惠來里市政北六路28號,"120.640012 ","24.164788 ",B01,"727 ",惠來里,第六分局,FD00443
臺中市西屯區惠來里惠中路一段198號,"120.642711 ","24.159596 ",B01,"1346 ",惠來里,第六分局,FD00444
臺中市西屯區潮洋里市政北二路386號,"120.633808 ","24.165434 ",B01,"1670 ",潮洋里,第六分局,FD00445
臺中市西屯區惠來里市政路386號,"120.640284 ","24.158891 ",B01,"2244 ",惠來里,第六分局,FD00446
臺中市西屯區惠來里府會園道177號,"120.645653 ","24.161371 ",B01,"774 ",惠來里,第六分局,FD00447
臺中市西屯區惠來里臺灣大道三段99號,"120.646861 ","24.161830 ",B02,"11922 ",惠來里,第六分局,FD00448
臺中市西屯區惠來里市政北一路118號,"120.642219 ","24.159503 ",B01B02,"523 ",惠來里,第六分局,FD00449
臺中市西屯區惠來里文心路二段201號,"120.647254 ","24.159979 ",B03,"2399 ",惠來里,第六分局,FD00450
臺中市西屯區惠來里市政北七路166號,"120.641876 ","24.164878 ",B01,"2501 ",惠來里,第六分局,FD00452
臺中市西屯區惠來里惠來路二段1號,"120.639283 ","24.159884 ",B01,"2731 ",惠來里,第六分局,FD00453
臺中市西屯區潮洋里青海南街77號,"120.635371 ","24.172903 ",B01,"595 ",潮洋里,第六分局,FD00454
臺中市西屯區惠來里市政北七路48號,"120.644558 ","24.163547 ",B06,"7890 ",惠來里,第六分局,FD00455
臺中市西屯區惠來里臺灣大道三段389號,"120.641673 ","24.166288 ",B01,"3541 ",惠來里,第六分局,FD00456
臺中市西屯區惠來里市政北七路147號,"120.641706 ","24.164362 ",B02,"2497 ",惠來里,第六分局,FD00457
臺中市西屯區惠來里文心路二段93號,"120.646435 ","24.158089 ",B01,"3200 ",惠來里,第六分局,FD00458
臺中市西屯區惠來里市政北二路21號,"120.642608 ","24.160098 ",B01,"615 ",惠來里,第六分局,FD00459
臺中市西屯區惠來里市政北一路56號,"120.644758 ","24.158639 ",B01,"5901 ",惠來里,第六分局,FD00460
臺中市西屯區何成里臺灣大道二段857號,"120.651774 ","24.160976 ",B01,"1371 ",何成里,第六分局,FD00461
臺中市西屯區惠來里市政路535號,"120.636582 ","24.159866 ",B01,"1279 ",惠來里,第六分局,FD00462
臺中市西屯區惠來里市政北一路258號,"120.638199 ","24.161701 ",B01,"1482 ",惠來里,第六分局,FD00463
臺中市西屯區惠來里惠來路三段150號,"120.647696 ","24.169065 ",B01,"111 ",惠來里,第六分局,FD00464
臺中市西屯區潮洋里市政北二路230號,"120.637859 ","24.163671 ",B02,"2482 ",潮洋里,第六分局,FD00465
臺中市西屯區何南里精明路18號,"120.656822 ","24.157380 ",B01,"802 ",何南里,第六分局,FD00466
臺中市西屯區潮洋里臺灣大道三段565號,"120.637773 ","24.169730 ",B01,"665 ",潮洋里,第六分局,FD00467
