編號,村里別,地址,建築物名稱,類別,地下樓層數,可容納人數,電腦編號,緯經度,備註,placemark_address
671.0,陽明里,彰化縣彰化市陽明里中正路1段226巷2弄2號,民宅,地下室,1.0,93.0,JMA562,24.084192625255348，120.54821484633372,,彰化縣彰化市陽明里中正路1段226巷2弄2號
672.0,陽明里,彰化縣彰化市陽明里中正路1段204號,十全中醫,地下室,1.0,183.0,JMA601,24.084105261277223，120.54833106406973,,彰化縣彰化市陽明里中正路1段204號
673.0,陽明里,彰化縣彰化市陽明里中正路1段100號,永安大樓,地下室,1.0,319.0,JMA6011,24.084698070519913，120.55065708126257,,彰化縣彰化市陽明里中正路1段100號
674.0,萬安里,彰化縣彰化市陽明里三民路345號,人安基金會,地下室,1.0,70.0,JMA00952,24.086487446306492，120.54673962119801,,彰化縣彰化市陽明里三民路345號
675.0,萬安里,彰化縣彰化市萬安里三民路341號,統一超商三民門市,地下室,1.0,107.0,JMA00953,24.086485041012267，120.54645800215532,,彰化縣彰化市萬安里三民路341號
676.0,萬安里,彰化縣彰化市萬安里三民路329號,民宅,地下室,1.0,40.0,JMA00954,24.086406441174386，120.54585871009829,,彰化縣彰化市萬安里三民路329號
677.0,萬安里,彰化縣彰化市萬安里三福街62號,立勝文理補習班,地下室,1.0,107.0,JMA00962,24.087856054396276，120.5466598966054,,彰化縣彰化市萬安里三福街62號
678.0,萬安里,彰化縣彰化市萬安里三福街57-61號,晶晶別墅,地下室,1.0,167.0,JMA00963,24.08779283831312，120.54619699660547,,彰化縣彰化市萬安里三福街57-61號
679.0,萬安里,彰化縣彰化市萬安里三民路393巷12-2號,吳寓林所,地下室,1.0,17.0,JMA00978,24.086898272154176，120.54733071009831,,彰化縣彰化市萬安里三民路393巷12-2號
680.0,萬安里,彰化縣彰化市萬安里三福街64號,民宅,地下室,1.0,135.0,JMA00992,24.087822043654022，120.54682371009832,,彰化縣彰化市萬安里三福街64號
681.0,萬安里,彰化縣彰化市萬安里三福街67號,民宅,地下室,1.0,45.0,JMA00993,24.088107053935676，120.54683357516963,,彰化縣彰化市萬安里三福街67號
682.0,萬安里,彰化縣彰化市萬安里永安街206號,民宅,地下室,1.0,62.0,JMA01076,24.087929054262293，120.54525104872704,,彰化縣彰化市萬安里永安街206號
683.0,萬安里,彰化縣彰化市萬安里建國南路63號,民宅,地下室,1.0,36.0,JMA01178,24.088622458454743，120.5523911579768,,彰化縣彰化市萬安里建國南路63號
684.0,萬安里,彰化縣彰化市萬安里建國南路65號,民宅,地下室,1.0,36.0,JMA01179,24.088404346106998，120.55225815427681,,彰化縣彰化市萬安里建國南路65號
685.0,萬安里,彰化縣彰化市萬安里建國南路67號,民宅,地下室,1.0,36.0,JMA01180,24.088522842261092，120.55250068866242,,彰化縣彰化市萬安里建國南路67號
686.0,萬安里,彰化縣彰化市萬安里建國南路69號,民宅,地下室,1.0,36.0,JMA01181,24.088454947846436，120.55233189845548,,彰化縣彰化市萬安里建國南路69號
687.0,萬安里,彰化縣彰化市萬安里建國南路71號,民宅,地下室,1.0,36.0,JMA01182,24.088296202572693，120.55266490585521,,彰化縣彰化市萬安里建國南路71號
688.0,萬安里,彰化縣彰化市萬安里建國南路73號,民宅,地下室,1.0,36.0,JMA01183,24.088228908091114，120.55227158126257,,彰化縣彰化市萬安里建國南路73號
689.0,萬安里,彰化縣彰化市萬安里三福街252巷1號,民宅,地下室,1.0,33.0,JMA01195,24.088981134790885，120.55071330269848,,彰化縣彰化市萬安里三福街252巷1號
690.0,萬安里,彰化縣彰化市萬安里三福街252巷3號,民宅,地下室,1.0,33.0,JMA01196,24.0892585628502，120.55247942729108,,彰化縣彰化市萬安里三福街252巷3號
691.0,萬安里,彰化縣彰化市萬安里三福街252巷17號,民宅,地下室,1.0,33.0,JMA01203,24.08886834705627，120.55242150824841,,彰化縣彰化市萬安里三福街252巷17號
692.0,萬安里,彰化縣彰化市萬安里長順街152號,學府名宮大樓,地下室,1.0,365.0,JMA01225,24.088475153260312，120.54985363153419,,彰化縣彰化市萬安里長順街152號
693.0,萬安里,彰化縣彰化市萬安里長順街141巷21號,民宅,地下室,1.0,116.0,JMA01260,24.08802742158278，120.54938925242688,,彰化縣彰化市萬安里長順街141巷21號
694.0,萬安里,彰化縣彰化市萬安里建國南路36巷1號,觀天下大樓,地下室,1.0,3068.0,JMA01267,24.089522051339557，120.55131415057704,,彰化縣彰化市萬安里建國南路36巷1號
695.0,萬安里,彰化縣彰化市萬安里建國南路45號,民宅,地下室,1.0,36.0,JMA01803,24.089031540263303，120.552387619348,,彰化縣彰化市萬安里建國南路45號
696.0,萬安里,彰化縣彰化市萬安里永安街206號,民宅,地下室,1.0,65.0,JMA1076,24.087929054262293，120.54550854078408,,彰化縣彰化市萬安里永安街206號
697.0,萬安里,彰化縣彰化市萬安里三福街14號,民宅,地下室,1.0,45.0,JMA1136,24.08701261857357，120.5462700156483,,彰化縣彰化市萬安里三福街14號
698.0,萬安里,彰化縣彰化市萬安里三福街12號,民宅,地下室,1.0,56.0,JMA1137,24.08695664537391，120.54591752174109,,彰化縣彰化市萬安里三福街12號
699.0,萬安里,彰化縣彰化市萬安里建國南路57號,民宅,地下室,1.0,36.0,JMA1175,24.088724007561193，120.55263776537672,,彰化縣彰化市萬安里建國南路57號
700.0,萬安里,彰化縣彰化市萬安里建國南路59號,民宅,地下室,1.0,36.0,JMA1176,24.088748758232676，120.55207437941264,,彰化縣彰化市萬安里建國南路59號
701.0,萬安里,彰化縣彰化市萬安里建國南路61號,民宅,地下室,1.0,36.0,JMA1177,24.08857441865897，120.55202556406975,,彰化縣彰化市萬安里建國南路61號
702.0,萬安里,彰化縣彰化市萬安里三福街252巷6號,民宅,地下室,1.0,33.0,JMA1184,24.08898114579821，120.55241011749816,,彰化縣彰化市萬安里三福街252巷6號
703.0,萬安里,彰化縣彰化市萬安里三福街252巷8號,民宅,地下室,1.0,33.0,JMA1185,24.089232807807157，120.55234100030543,,彰化縣彰化市萬安里三福街252巷8號
704.0,萬安里,彰化縣彰化市萬安里三福街252巷12號,民宅,地下室,1.0,33.0,JMA1187,24.089055102750915，120.5525271616767,,彰化縣彰化市萬安里三福街252巷12號
705.0,萬安里,彰化縣彰化市萬安里三福街252巷14號,民宅,地下室,1.0,33.0,JMA1188,24.08895262494628，120.55272142304797,,彰化縣彰化市萬安里三福街252巷14號
706.0,萬安里,彰化縣彰化市萬安里三福街252巷16號,民宅,地下室,1.0,33.0,JMA1189,24.088821063585975，120.55268807886952,,彰化縣彰化市萬安里三福街252巷16號
707.0,萬安里,彰化縣彰化市萬安里三福街252巷18號,民宅,地下室,1.0,33.0,JMA1190,24.08875526369665，120.5523519272911,,彰化縣彰化市萬安里三福街252巷18號
708.0,萬安里,彰化縣彰化市萬安里三福街252巷20號,民宅,地下室,1.0,33.0,JMA1191,24.08877485818668，120.55252012914106,,彰化縣彰化市萬安里三福街252巷20號
709.0,萬安里,彰化縣彰化市萬安里三福街252巷22號,民宅,地下室,1.0,33.0,JMA1192,24.088695047387485，120.55244580030532,,彰化縣彰化市萬安里三福街252巷22號
710.0,萬安里,彰化縣彰化市萬安里三福街252巷24號,民宅,地下室,1.0,33.0,JMA1193,24.088670147435018，120.5524101542768,,彰化縣彰化市萬安里三福街252巷24號
711.0,萬安里,彰化縣彰化市萬安里三福街252巷5號,民宅,地下室,1.0,33.0,JMA1197,24.089137401607875，120.55246444078398,,彰化縣彰化市萬安里三福街252巷5號
712.0,萬安里,彰化縣彰化市萬安里三福街252巷7號,民宅,地下室,1.0,33.0,JMA1198,24.08928141870694，120.55252598496256,,彰化縣彰化市萬安里三福街252巷7號
713.0,萬安里,彰化縣彰化市萬安里三福街252巷9號,民宅,地下室,1.0,33.0,JMA1199,24.089132235548536，120.55308049791225,,彰化縣彰化市萬安里三福街252巷9號
714.0,萬安里,彰化縣彰化市萬安里三福街252巷11號,民宅,地下室,1.0,33.0,JMA1200,24.08901156876144，120.55273468866241,,彰化縣彰化市萬安里三福街252巷11號
715.0,萬安里,彰化縣彰化市萬安里三福街252巷15號,民宅,地下室,1.0,33.0,JMA1202,24.088992008396243，120.55301245188376,,彰化縣彰化市萬安里三福街252巷15號
716.0,萬安里,彰化縣彰化市萬安里三福街252巷19號,民宅,地下室,1.0,33.0,JMA1204,24.08870190210741，120.55282774633376,,彰化縣彰化市萬安里三福街252巷19號
717.0,萬安里,彰化縣彰化市萬安里三福街252巷21號,民宅,地下室,1.0,33.0,JMA1205,24.08875873631948，120.55269024263386,,彰化縣彰化市萬安里三福街252巷21號
718.0,萬安里,彰化縣彰化市萬安里建國南路31號,民宅,地下室,1.0,55.0,JMA1687,24.08938666219042，120.55251972489808,,彰化縣彰化市萬安里建國南路31號
719.0,萬安里,彰化縣彰化市萬安里建國南路47號,民宅,地下室,1.0,36.0,JMA1804,24.08919181340943，120.55201658126262,,彰化縣彰化市萬安里建國南路47號
720.0,萬安里,彰化縣彰化市萬安里建國南路49號,民宅,地下室,1.0,36.0,JMA1805,24.088912240336313，120.55213761194835,,彰化縣彰化市萬安里建國南路49號
721.0,萬安里,彰化縣彰化市萬安里建國南路51號,民宅,地下室,1.0,36.0,JMA1806,24.08900615228618，120.55198075057699,,彰化縣彰化市萬安里建國南路51號
722.0,萬安里,彰化縣彰化市萬安里建國南路53號,民宅,地下室,1.0,36.0,JMA1807,24.08876065689283，120.55192397756267,,彰化縣彰化市萬安里建國南路53號
723.0,萬安里,彰化縣彰化市萬安里建國南路55號,民宅,地下室,1.0,36.0,JMA1808,24.08875952397311，120.55225468496246,,彰化縣彰化市萬安里建國南路55號
724.0,萬安里,彰化縣彰化市萬安里三福街252巷26號,民宅,地下室,1.0,33.0,JMA1828,24.08842135155987，120.55220161989139,,彰化縣彰化市萬安里三福街252巷26號
725.0,萬安里,彰化縣彰化市萬安里三福街252巷23號,民宅,地下室,1.0,33.0,JMA1840,24.088630580308795，120.55238956406974,,彰化縣彰化市萬安里三福街252巷23號
726.0,萬安里,彰化縣彰化市萬安里三民路403巷2弄1之4-1之8號,陽光林園大樓,地下室,1.0,1625.0,JMA2205,24.08711927715136，120.54699969714852,,彰化縣彰化市萬安里三民路403巷2弄1之4-1之8號
727.0,萬安里,彰化縣彰化市萬安里三民路407號,樹晟大樓,地下室,1.0,1625.0,JMA2222,24.08685425623417，120.54801512544118,,彰化縣彰化市萬安里三民路407號
728.0,興北里,彰化縣彰化市興北里三民路237巷57號,民宅,地下室,1.0,40.0,JMA00973,24.08739974986299，120.54500671140512,,彰化縣彰化市興北里三民路237巷57號
729.0,興北里,彰化縣彰化市興北里三民路237巷37號,民宅,地下室,1.0,52.0,JMA01050,24.086953341534976，120.54386911749813,,彰化縣彰化市興北里三民路237巷37號
730.0,興北里,彰化縣彰化市興北里三民路297巷39號,民宅,地下室,1.0,165.0,JMA01057,24.087621535726765，120.54487270824822,,彰化縣彰化市興北里三民路297巷39號
731.0,興北里,彰化縣彰化市興北里長壽街170號,李伯儀診所,地下室,1.0,85.0,JMA01061,24.083818661802997，120.5425523794125,,彰化縣彰化市興北里長壽街170號
732.0,興北里,彰化縣彰化市興北里三民路126號,民宅,地下室,1.0,18.0,JMA01074,24.084810934127322，120.54154801064139,,彰化縣彰化市興北里三民路126號
733.0,興北里,彰化縣彰化市興北里民生路351號,精輔文理補習班,地下室,1.0,28.0,JMA01079,24.084131240751468，120.54247696406964,,彰化縣彰化市興北里民生路351號
734.0,興北里,彰化縣彰化市興北里民生路353號,民宅,地下室,1.0,37.0,JMA01080,24.08409967664665，120.54256852359099,,彰化縣彰化市興北里民生路353號
735.0,興北里,彰化縣彰化市興北里三民路235號,彩虹數位印刷,地下室,1.0,33.0,JMA01081,24.085868710617476，120.54351836776972,,彰化縣彰化市興北里三民路235號
736.0,興北里,彰化縣彰化市興北里和平路196巷1號,盧厝庄中和堂觀音佛祖,地下室,1.0,37.0,JMA01083,24.084763144565823，120.5415156825693,,彰化縣彰化市興北里和平路196巷1號
737.0,興北里,彰化縣彰化市興北里和平路196巷2號,盧厝庄中和堂觀音佛祖,地下室,1.0,36.0,JMA01084,24.084853601338043，120.54143984633377,,彰化縣彰化市興北里和平路196巷2號
738.0,興北里,彰化縣彰化市興北里三民路82號,民宅,地下室,1.0,74.0,JMA01087,24.083794856751666，120.54109619290541,,彰化縣彰化市興北里三民路82號
739.0,興北里,彰化縣彰化市興北里長壽街194號,卡多利剪髮設計,地下室,1.0,21.0,JMA01090,24.083957961547455，120.54173921804126,,彰化縣彰化市興北里長壽街194號
740.0,興北里,彰化縣彰化市興北里和平路205-1號,彰化縣模板職業工會,地下室,1.0,85.0,JMA01116,24.085185011349257，120.54134793099098,,彰化縣彰化市興北里和平路205-1號
741.0,興北里,彰化縣彰化市興北里民生路355號,民宅,地下室,1.0,22.0,JMA01129,24.084236525151304，120.54293703284088,,彰化縣彰化市興北里民生路355號
742.0,興北里,彰化縣彰化市興北里民生路420號,舊臺汽大樓,地下室,1.0,1384.0,JMA01147,24.085977263105598，120.54287338866241,,彰化縣彰化市興北里民生路420號
743.0,興北里,彰化縣彰化市興北里民生路393號,正鑫大批發,地下室,1.0,102.0,JMA01215,24.08491705460736，120.54223646036978,,彰化縣彰化市興北里民生路393號
744.0,興北里,彰化縣彰化市興北里民生路438巷38-1號,民宅,地下室,1.0,28.0,JMA01238,24.086516951549907，120.54218239475539,,彰化縣彰化市興北里民生路438巷38-1號
745.0,興北里,彰化縣彰化市興北里三民路297巷39號,民宅,地下室,1.0,136.0,JMA01240,24.08757256274595，120.54554862489783,,彰化縣彰化市興北里三民路297巷39號
746.0,興北里,彰化縣彰化市興北里民生路477號,民宅,地下室,1.0,678.0,JMA01246,24.086067741873524，120.54107065482002,,彰化縣彰化市興北里民生路477號
747.0,興北里,彰化縣彰化市興北里三民路297巷32號,民宅,地下室,1.0,859.0,JMA01261,24.087096661137473，120.54446179714851,,彰化縣彰化市興北里三民路297巷32號
748.0,興北里,彰化縣彰化市興北里民生路426號,新強天廈,地下室,1.0,483.0,JMA01264,24.085632131849447，120.54285404818376,,彰化縣彰化市興北里民生路426號
749.0,興北里,彰化縣彰化市興北里和平路217號,和生大廈,地下室,1.0,639.0,JMA01265,24.085950726344958，120.54177901564822,,彰化縣彰化市興北里和平路217號
750.0,成功里,彰化縣彰化市成功里旭光西路77巷40號,民宅,地下室,1.0,53.0,JM00266,24.070748930902898，120.54069859660495,,彰化縣彰化市成功里旭光西路77巷40號
751.0,成功里,彰化縣彰化市成功里南瑤路188號,民宅,地下室,1.0,53.0,JMA00118,24.07058915154444，120.540245708248,,彰化縣彰化市成功里南瑤路188號
752.0,成功里,彰化縣彰化市成功里南瑤路259號,民宅,地下室,1.0,37.0,JMA00128,24.07201056750936，120.54036343523379,,彰化縣彰化市成功里南瑤路259號
753.0,成功里,彰化縣彰化市成功里中山路2段47巷8號,民宅,地下室,1.0,68.0,JMA00175,24.068473278172775，120.54006548365535,,彰化縣彰化市成功里中山路2段47巷8號
754.0,成功里,彰化縣彰化市成功里中山路2段47巷10號,民宅,地下室,1.0,68.0,JMA00176,24.068473278172775，120.54006548365535,,彰化縣彰化市成功里中山路2段47巷10號
755.0,成功里,彰化縣彰化市成功里中山路2段47巷14號,民宅,地下室,1.0,78.0,JMA00178,24.068473278172775，120.54006548365535,,彰化縣彰化市成功里中山路2段47巷14號
756.0,成功里,彰化縣彰化市成功里中山路2段47巷16號,民宅,地下室,1.0,78.0,JMA00179,24.068473278172775，120.54006548365535,,彰化縣彰化市成功里中山路2段47巷16號
757.0,成功里,彰化縣彰化市成功里中山路2段47巷18號,民宅,地下室,1.0,78.0,JMA00180,24.068473278172775，120.54006548365535,,彰化縣彰化市成功里中山路2段47巷18號
758.0,成功里,彰化縣彰化市成功里中山路2段162號,彰化縣衛生局,地下室,1.0,160.0,JMA00215,24.06923702841355，120.54199032914066,,彰化縣彰化市成功里中山路2段162號
759.0,成功里,彰化縣彰化市成功里中山路2段69號,民宅,地下室,1.0,61.0,JMA00234,24.06883924072334，120.54082742359088,,彰化縣彰化市成功里中山路2段69號
760.0,成功里,彰化縣彰化市成功里旭光西路77巷44號,民宅,地下室,1.0,46.0,JMA00246,24.070636143313187，120.54032960269816,,彰化縣彰化市成功里旭光西路77巷44號
761.0,成功里,彰化縣彰化市成功里旭光西77巷18號,民宅,地下室,1.0,50.0,JMA00247,24.07130628060912，120.54109835982631,,彰化縣彰化市成功里旭光西77巷18號
762.0,成功里,彰化縣彰化市成功里旭光西路77巷16號,民宅,地下室,1.0,24.0,JMA00248,24.07130322620336，120.54070827756233,,彰化縣彰化市成功里旭光西路77巷16號
763.0,成功里,彰化縣彰化市成功里旭光西路77巷14號,民宅,地下室,1.0,12.0,JMA00249,24.07118645946886，120.54073982174089,,彰化縣彰化市成功里旭光西路77巷14號
764.0,成功里,彰化縣彰化市成功里旭光西路77巷12號,民宅,地下室,1.0,12.0,JMA00250,24.071298826208057，120.54137679421196,,彰化縣彰化市成功里旭光西路77巷12號
765.0,成功里,彰化縣彰化市成功里旭光西路77巷10號,民宅,地下室,1.0,12.0,JMA00251,24.07129274281133，120.54101308496207,,彰化縣彰化市成功里旭光西路77巷10號
766.0,成功里,彰化縣彰化市成功里旭光西路77巷6號,民宅,地下室,1.0,12.0,JMA00252,24.07138872195717，120.54095148311224,,彰化縣彰化市成功里旭光西路77巷6號
767.0,成功里,彰化縣彰化市成功里南瑤路222號,民宅,地下室,1.0,50.0,JMA00253,24.07125990139185，120.54079499845508,,彰化縣彰化市成功里南瑤路222號
768.0,成功里,彰化縣彰化市成功里南瑤路224號,華成精密工具有限公司,地下室,1.0,25.0,JMA00254,24.071357584655964，120.54105323469051,,彰化縣彰化市成功里南瑤路224號
769.0,成功里,彰化縣彰化市成功里南瑤路226號,良南實業有限公司,地下室,1.0,50.0,JMA00255,24.071179963617304，120.54073516776944,,彰化縣彰化市成功里南瑤路226號
770.0,成功里,彰化縣彰化市成功里旭光西路77巷8號,民宅,地下室,1.0,13.0,JMA00265,24.07135533030048，120.5415357690762,,彰化縣彰化市成功里旭光西路77巷8號
771.0,成功里,彰化縣彰化市成功里旭光西路77巷40號,寶杰工程,地下室,1.0,53.0,JMA00266,24.07075872678586，120.54066641009784,,彰化縣彰化市成功里旭光西路77巷40號
772.0,成功里,彰化縣彰化市成功里旭光西路77巷42號,民宅,地下室,1.0,30.0,JMA00267,24.07068094327892，120.5410417770192,,彰化縣彰化市成功里旭光西路77巷42號
773.0,成功里,彰化縣彰化市成功里南瑤路210號,民宅,地下室,1.0,25.0,JMA00269,24.07096655131373，120.54049843893361,,彰化縣彰化市成功里南瑤路210號
774.0,成功里,彰化縣彰化市成功里旭光西路77巷30號,民宅,地下室,1.0,54.0,JMA00270,24.071072897551662，120.5408665561265,,彰化縣彰化市成功里旭光西路77巷30號
775.0,成功里,彰化縣彰化市成功里南瑤路198號,民宅,地下室,1.0,28.0,JMA00310,24.07082582671398，120.54033105242655,,彰化縣彰化市成功里南瑤路198號
776.0,成功里,彰化縣彰化市成功里民族路210號,民宅,地下室,1.0,120.0,JMA00379,24.07123538901629，120.54007634633354,,彰化縣彰化市成功里民族路210號
777.0,成功里,彰化縣彰化市成功里中山路2段187號,彰化地方稅務局,地下室,1.0,3266.0,JMA00434,24.070590265639275，120.54229541194789,,彰化縣彰化市成功里中山路2段187號
778.0,成功里,彰化縣彰化市成功里曉陽路105號,曉陽桂冠公寓大廈,地下室,1.0,1813.0,JMA02216,24.072584690885286，120.5400721235909,,彰化縣彰化市成功里曉陽路105號
779.0,延平里,彰化縣彰化市延平里大埔路612號,民宅,地下室,1.0,2376.0,JM00390,24.067187992300365，120.54370243893364,,彰化縣彰化市延平里大埔路612號
780.0,延平里,彰化縣彰化市延平里大埔路546號,民宅,地下室,1.0,30.0,JMA00181,24.065505113885795，120.54344254078349,,彰化縣彰化市延平里大埔路546號
781.0,延平里,彰化縣彰化市延平里延平路491巷10號,民宅,地下室,1.0,192.0,JMA00237,24.06261135642191，120.5399349640692,,彰化縣彰化市延平里延平路491巷10號
782.0,延平里,彰化縣彰化市延平里中山路1段220號,民宅,地下室,1.0,20.0,JMA00238,24.05846713993121，120.53523418496181,,彰化縣彰化市延平里中山路1段220號
783.0,延平里,彰化縣彰化市延平里大埔路382號,民宅,地下室,1.0,21.0,JMA00258,24.06257694947117，120.54506421934757,,彰化縣彰化市延平里大埔路382號
784.0,延平里,彰化縣彰化市延平里大埔路384號,民宅,地下室,1.0,21.0,JMA00257,24.06254886691696，120.54454996406918,,彰化縣彰化市延平里大埔路384號
785.0,延平里,彰化縣彰化市延平里大埔路382號,民宅,地下室,1.0,21.0,JMA00258,24.062586745978177，120.54447413338363,,彰化縣彰化市延平里大埔路382號
786.0,延平里,彰化縣彰化市延平里大埔路380號,民宅,地下室,1.0,50.0,JMA00259,24.06260472853981，120.54475635427634,,彰化縣彰化市延平里大埔路380號
787.0,延平里,彰化縣彰化市延平里大埔路378號,民宅,地下室,1.0,21.0,JMA00260,24.062609914606792，120.54436565851934,,彰化縣彰化市延平里大埔路378號
788.0,延平里,彰化縣彰化市延平里大埔路376號,民宅,地下室,1.0,46.0,JMA00261,24.062463053035124，120.5445767775622,,彰化縣彰化市延平里大埔路376號
789.0,延平里,彰化縣彰化市延平里大埔路696巷2號,國泰建設公司,地下室,1.0,774.0,JMA00276,24.06890104860751，120.543239106398,,彰化縣彰化市延平里大埔路696巷2號
790.0,延平里,彰化縣彰化市延平里延平路427號,民宅,地下室,1.0,68.0,JMA00298,24.062890852740864，120.54224965982618,,彰化縣彰化市延平里延平路427號
791.0,延平里,彰化縣彰化市延平里延平路400號,民宅,地下室,1.0,26.0,JMA00307,24.06325074542021，120.54265445612631,,彰化縣彰化市延平里延平路400號
792.0,延平里,彰化縣彰化市延平里延平路402號,民宅,地下室,1.0,50.0,JMA00308,24.06336620284119，120.5427362021548,,彰化縣彰化市延平里延平路402號
793.0,延平里,彰化縣彰化市延平里延平路452巷24號,民宅,地下室,1.0,86.0,JMA00309,24.063688959335146，120.54168732729065,,彰化縣彰化市延平里延平路452巷24號
794.0,延平里,彰化縣彰化市延平里大埔路523號,民宅,地下室,1.0,66.0,JMA00311,24.065097836515655，120.54312192544072,,彰化縣彰化市延平里大埔路523號
795.0,延平里,彰化縣彰化市延平里大埔路527號,民宅,地下室,1.0,21.0,JMA00312,24.065177336436776，120.54288504872653,,彰化縣彰化市延平里大埔路527號
796.0,延平里,彰化縣彰化市延平里大埔路525號,民宅,地下室,1.0,21.0,JMA00313,24.06523731059333，120.54329770030486,,彰化縣彰化市延平里大埔路525號
797.0,延平里,彰化縣彰化市延平里大埔路529號,民宅,地下室,1.0,21.0,JMA00314,24.065302695756287，120.54286039105503,,彰化縣彰化市延平里大埔路529號
798.0,延平里,彰化縣彰化市延平里埔陽街21號,民宅,地下室,1.0,37.0,JMA00324,24.063334434726556，120.54467581989066,,彰化縣彰化市延平里埔陽街21號
799.0,延平里,彰化縣彰化市延平里埔陽街19號,民宅,地下室,1.0,36.0,JMA00325,24.063485474297323，120.54507277331909,,彰化縣彰化市延平里埔陽街19號
800.0,延平里,彰化縣彰化市延平里埔陽街17號,民宅,地下室,1.0,34.0,JMA00326,24.06327982771477，120.54492709845489,,彰化縣彰化市延平里埔陽街17號
801.0,延平里,彰化縣彰化市延平里埔陽街15號,民宅,地下室,1.0,34.0,JMA00327,24.06326052067425，120.5445111045479,,彰化縣彰化市延平里埔陽街15號
802.0,延平里,彰化縣彰化市延平里埔陽街7號,民宅,地下室,1.0,34.0,JMA00328,24.063257795978384，120.54477340030479,,彰化縣彰化市延平里埔陽街7號
803.0,延平里,彰化縣彰化市延平里埔陽街5號,民宅,地下室,1.0,34.0,JMA00329,24.063159152556338，120.54428276036934,,彰化縣彰化市延平里埔陽街5號
804.0,延平里,彰化縣彰化市延平里埔陽街3號,民宅,地下室,1.0,34.0,JMA00330,24.063048659677648，120.54486518866186,,彰化縣彰化市延平里埔陽街3號
805.0,延平里,彰化縣彰化市延平里埔陽街1號,民宅,地下室,1.0,34.0,JMA00331,24.063188099632313，120.54436669290502,,彰化縣彰化市延平里埔陽街1號
806.0,延平里,彰化縣彰化市延平里埔陽街6號,民宅,地下室,1.0,57.0,JMA00332,24.062816966814527，120.54483699845487,,彰化縣彰化市延平里埔陽街6號
807.0,延平里,彰化縣彰化市延平里埔陽街8號,民宅,地下室,1.0,57.0,JMA00333,24.063042592880098，120.5446282352335,,彰化縣彰化市延平里埔陽街8號
808.0,延平里,彰化縣彰化市延平里大埔路485巷51號,民宅,地下室,1.0,73.0,JMA00334,24.064012555565476，120.54197936221938,,彰化縣彰化市延平里大埔路485巷51號
809.0,延平里,彰化縣彰化市延平里埔陽街23號,民宅,地下室,1.0,58.0,JMA00335,24.06321955958623，120.54522157516902,,彰化縣彰化市延平里埔陽街23號
810.0,延平里,彰化縣彰化市延平里大埔路281號,民宅,地下室,1.0,33.0,JMA00338,24.060239134733276，120.54476663338357,,彰化縣彰化市延平里大埔路281號
811.0,延平里,彰化縣彰化市延平里大埔路279號,民宅,地下室,1.0,33.0,JMA00339,24.060188921600346，120.54481654872625,,彰化縣彰化市延平里大埔路279號
812.0,延平里,彰化縣彰化市延平里大埔路592號,民宅,地下室,1.0,53.0,JMA00340,24.066706131120625，120.54330225242644,,彰化縣彰化市延平里大埔路592號
813.0,延平里,彰化縣彰化市延平里埔陽街20號,民宅,地下室,1.0,33.0,JMA00342,24.062935170286025，120.54510582729053,,彰化縣彰化市延平里埔陽街20號
814.0,延平里,彰化縣彰化市延平里埔陽街23號,民宅,地下室,1.0,62.0,JMA00344,24.06319017020794，120.54513574448336,,彰化縣彰化市延平里埔陽街23號
815.0,延平里,彰化縣彰化市延平里大埔路564號,民宅,地下室,1.0,56.0,JMA00345,24.065917458142927，120.54359237146922,,彰化縣彰化市延平里大埔路564號
816.0,延平里,彰化縣彰化市延平里大埔路493號,民宅,地下室,1.0,256.0,JMA00346,24.064379133609282，120.54323227331913,,彰化縣彰化市延平里大埔路493號
817.0,延平里,彰化縣彰化市延平里大埔路485巷10號,鵝媽媽幼兒園,地下室,1.0,126.0,JMA00360,24.06438264446894，120.54267021564769,,彰化縣彰化市延平里大埔路485巷10號
818.0,延平里,彰化縣彰化市延平里大埔路588號,民宅,地下室,1.0,106.0,JMA00363,24.06651541997936，120.54346272729052,,彰化縣彰化市延平里大埔路588號
819.0,延平里,彰化縣彰化市延平里大埔路556巷81弄47號,民宅,地下室,1.0,69.0,JMA00367,24.066844430972672，120.5445016481834,,彰化縣彰化市延平里大埔路556巷81弄47號
820.0,延平里,彰化縣彰化市延平里大埔路556巷81弄45號,民宅,地下室,1.0,69.0,JMA00368,24.066760165307183，120.54426359845485,,彰化縣彰化市延平里大埔路556巷81弄45號
821.0,延平里,彰化縣彰化市延平里大埔路556巷81弄43號,民宅,地下室,1.0,69.0,JMA00369,24.066913408032796，120.54432215612636,,彰化縣彰化市延平里大埔路556巷81弄43號
822.0,延平里,彰化縣彰化市延平里大埔路495號,民宅,地下室,1.0,1077.0,JMA00371,24.064398948079184，120.54344894818327,,彰化縣彰化市延平里大埔路495號
823.0,延平里,彰化縣彰化市延平里大埔路521巷12號,民宅,地下室,1.0,30.0,JMA00383,24.064984951300755，120.54325537146926,,彰化縣彰化市延平里大埔路521巷12號
824.0,延平里,彰化縣彰化市延平里大埔路521巷14號,民宅,地下室,1.0,46.0,JMA00384,24.06500454394628，120.54323391379782,,彰化縣彰化市延平里大埔路521巷14號
825.0,延平里,彰化縣彰化市延平里大埔路461號,民宅,地下室,1.0,1104.0,JMA00395,24.06394321257018，120.54334846591925,,彰化縣彰化市延平里大埔路461號
