編號,村里別,地址,避難所在之地下樓層數,可容納人數,轄區分局,經度,緯度,"unnamed (1)"
811.0,何福里,臺中市西屯區何福里寧夏東八街11號,1.0,433.0,第六分局,"120.662223 ","24.166454 ",
812.0,何福里,臺中市西屯區何福里寧夏東八街21號,1.0,105.0,第六分局,"120.662375 ","24.166595 ",
813.0,何福里,臺中市西屯區何福里寧夏東八街23號,1.0,105.0,第六分局,"120.662418 ","24.166618 ",
814.0,何福里,臺中市西屯區何福里華美西街二段46號,1.0,447.0,第六分局,"120.665087 ","24.166492 ",
815.0,何福里,臺中市西屯區何福里寧漢街6號,1.0,161.0,第六分局,"120.662834 ","24.164939 ",
816.0,何福里,臺中市西屯區何福里寧漢二街11號,1.0,334.0,第六分局,"120.663816 ","24.165216 ",
817.0,何福里,臺中市西屯區何福里太原路一段263號,1.0,248.0,第六分局,"120.663535 ","24.164359 ",
818.0,何福里,臺中市西屯區何福里太原路一段271號,1.0,220.0,第六分局,"120.663703 ","24.164473 ",
819.0,何福里,臺中市西屯區何福里漢口路二段300號,1.0,310.0,第六分局,"120.664473 ","24.166378 ",
820.0,何福里,臺中市西屯區何福里漢口路二段298號,1.0,310.0,第六分局,"120.664406 ","24.166346 ",
821.0,何福里,臺中市西屯區何福里漢口路二段296號,1.0,310.0,第六分局,"120.664344 ","24.166316 ",
822.0,何福里,臺中市西屯區何福里漢口路二段294號,1.0,310.0,第六分局,"120.664282 ","24.166277 ",
823.0,何福里,臺中市西屯區何福里漢口路二段292號,1.0,310.0,第六分局,"120.664141 ","24.166205 ",
824.0,何德里,臺中市西屯區何德里漢口路二段151號,1.0,1316.0,第六分局,"120.661576 ","24.165313 ",
825.0,何福里,臺中市西屯區何福里漢口路二段142號,1.0,1138.0,第六分局,"120.663083 ","24.165623 ",
826.0,何福里,臺中市西屯區何福里漢口路二段136號,1.0,354.0,第六分局,"120.662649 ","24.165458 ",
827.0,何源里,臺中市西屯區何源里重慶路358號,1.0,2395.0,第六分局,"120.663777 ","24.170442 ",
828.0,何源里,臺中市西屯區何源里河南路一段64號,1.0,397.0,第六分局,"120.663088 ","24.168351 ",
829.0,何源里,臺中市西屯區何源里河南東二街66號,1.0,203.0,第六分局,"120.664261 ","24.169639 ",
830.0,何源里,臺中市西屯區何源里河南東四街26號,1.0,1145.0,第六分局,"120.664282 ","24.168994 ",
831.0,何源里,臺中市西屯區何源里河南東一街19號,1.0,1068.0,第六分局,"120.662727 ","24.169957 ",
832.0,何源里,臺中市西屯區何源里河南東三街42號,1.0,383.0,第六分局,"120.663591 ","24.168894 ",
833.0,何源里,臺中市西屯區何源里河南東二街7號,1.0,120.0,第六分局,"120.662814 ","24.169315 ",
834.0,何源里,臺中市西屯區何源里河南路一段116號,1.0,126.0,第六分局,"120.662420 ","24.169563 ",
835.0,何福里,臺中市西屯區何福里寧夏東五街2號,1.0,922.0,第六分局,"120.662512 ","24.168006 ",
836.0,何福里,臺中市西屯區何福里寧夏東四街13號,1.0,87.0,第六分局,"120.661266 ","24.167908 ",
837.0,何福里,臺中市西屯區何福里寧夏東五街16號,1.0,527.0,第六分局,"120.662487 ","24.168270 ",
838.0,何福里,臺中市西屯區何福里河南路一段89號,1.0,614.0,第六分局,"120.662581 ","24.168607 ",
839.0,何福里,臺中市西屯區何福里寧夏東三街16號,1.0,487.0,第六分局,"120.661970 ","24.167926 ",
840.0,何福里,臺中市西屯區何福里寧夏東三街22號,1.0,115.0,第六分局,"120.661995 ","24.168129 ",
841.0,何福里,臺中市西屯區何福里寧夏東三街17號,1.0,701.0,第六分局,"120.662014 ","24.167463 ",
842.0,何明里,臺中市西屯區何明里漢口路一段54號,1.0,104.0,第六分局,"120.656797 ","24.160800 ",
843.0,何明里,臺中市西屯區何明里臺灣大道二段666號,1.0,5813.0,第六分局,"120.657228 ","24.159105 ",
844.0,何明里,臺中市西屯區何明里大有街17號,1.0,166.0,第六分局,"120.657445 ","24.160111 ",
845.0,何明里,臺中市西屯區何明里漢口路一段42號,1.0,137.0,第六分局,"120.656704 ","24.160588 ",
846.0,何明里,臺中市西屯區何明里漢口路一段40號,1.0,140.0,第六分局,"120.656694 ","24.160533 ",
847.0,何明里,臺中市西屯區何明里漢口路一段38號,1.0,140.0,第六分局,"120.656690 ","24.160480 ",
848.0,何明里,臺中市西屯區何明里漢口路一段36號,1.0,140.0,第六分局,"120.656671 ","24.160437 ",
849.0,何明里,臺中市西屯區何明里漢口路一段34號,1.0,137.0,第六分局,"120.656645 ","24.160390 ",
850.0,何明里,臺中市西屯區何明里大有街71號,1.0,264.0,第六分局,"120.658976 ","24.162413 ",
851.0,何明里,臺中市西屯區何明里大有街65號,1.0,205.0,第六分局,"120.658897 ","24.162272 ",
852.0,何明里,臺中市西屯區何明里大有東街21號,1.0,87.0,第六分局,"120.657934 ","24.159602 ",
853.0,何明里,臺中市西屯區何明里漢口路一段8號,1.0,114.0,第六分局,"120.656437 ","24.159884 ",
854.0,何安里,臺中市西屯區何安里四川西街4號,1.0,156.0,第六分局,"120.651240 ","24.163098 ",
855.0,何安里,臺中市西屯區何安里重慶路1號,1.0,2837.0,第六分局,"120.653915 ","24.163553 ",
856.0,何安里,臺中市西屯區何安里青海路一段85號,1.0,1334.0,第六分局,"120.654154 ","24.164645 ",
857.0,何安里,臺中市西屯區何安里四川三街6號之1,1.0,520.0,第六分局,"120.651915 ","24.162438 ",
858.0,何安里,臺中市西屯區何安里四川西一街79號,1.0,364.0,第六分局,"120.651785 ","24.163007 ",
859.0,何安里,臺中市西屯區何安里甘州街5號,1.0,90.0,第六分局,"120.655727 ","24.164711 ",
860.0,何福里,臺中市西屯區何福里漢口路二段108號,1.0,2373.0,第六分局,"120.660976 ","24.164477 ",
861.0,何明里,臺中市西屯區何明里大有五街15號,1.0,754.0,第六分局,"120.660092 ","24.162261 ",
862.0,何明里,臺中市西屯區何明里大弘街85號,1.0,300.0,第六分局,"120.659774 ","24.163616 ",
863.0,何安里,臺中市西屯區何安里四川一街47號,1.0,354.0,第六分局,"120.651968 ","24.165074 ",
864.0,何源里,臺中市西屯區何源里重慶路316號,1.0,1046.0,第六分局,"120.662220 ","24.170067 ",
865.0,何明里,臺中市西屯區何明里太原路一段127號,1.0,521.0,第六分局,"120.659797 ","24.161404 ",
866.0,何厝里,臺中市西屯區何厝里青海路一段9號之6,1.0,1140.0,第六分局,"120.656768 ","24.163343 ",
867.0,何厝里,臺中市西屯區何厝里四川路146號,1.0,2264.0,第六分局,"120.654573 ","24.161496 ",
868.0,何明里,臺中市西屯區何明里大弘街11號,1.0,1335.0,第六分局,"120.658115 ","24.162745 ",
869.0,何明里,臺中市西屯區何明里大弘街61號,1.0,221.0,第六分局,"120.659417 ","24.163374 ",
870.0,何厝里,臺中市西屯區何厝里甘州街51號,1.0,261.0,第六分局,"120.657531 ","24.163971 ",
871.0,何德里,臺中市西屯區何德里甘州五街57號,1.0,247.0,第六分局,"120.658229 ","24.165108 ",
872.0,何明里,臺中市西屯區何明里太原路一段131號,1.0,197.0,第六分局,"120.659861 ","24.161483 ",
873.0,何明里,臺中市西屯區何明里大弘街5號,1.0,223.0,第六分局,"120.657808 ","24.162721 ",
874.0,何厝里,臺中市西屯區何厝里何厝東二街85號,1.0,2078.0,第六分局,"120.656408 ","24.162486 ",
875.0,何明里,臺中市西屯區何明里大有街113號,1.0,257.0,第六分局,"120.658993 ","24.163188 ",
876.0,何明里,臺中市西屯區何明里大弘街76號,1.0,163.0,第六分局,"120.660411 ","24.163737 ",
877.0,何厝里,臺中市西屯區何厝里何厝街68號,1.0,141.0,第六分局,"120.655219 ","24.162317 ",
878.0,何厝里,臺中市西屯區何厝里何厝東一街9號,1.0,447.0,第六分局,"120.656040 ","24.161837 ",
879.0,何明里,臺中市西屯區何明里大有三街1號,1.0,201.0,第六分局,"120.658671 ","24.160364 ",
880.0,何明里,臺中市西屯區何明里漢口路一段54號之1,1.0,2174.0,第六分局,"120.657470 ","24.161009 ",
881.0,何源里,臺中市西屯區何源里重慶路350號,1.0,1182.0,第六分局,"120.662938 ","24.170349 ",
882.0,何源里,臺中市西屯區何源里重慶路340號,1.0,1087.0,第六分局,"120.662842 ","24.170209 ",
883.0,何源里,臺中市西屯區何源里華美西街二段369號,1.0,1451.0,第六分局,"120.666639 ","24.172046 ",
884.0,何源里,臺中市西屯區何源里漢成街49號,1.0,90.0,第六分局,"120.664987 ","24.168126 ",
885.0,何源里,臺中市西屯區何源里重慶路378號,1.0,856.0,第六分局,"120.665553 ","24.170987 ",
886.0,何源里,臺中市西屯區何源里重慶路403號,1.0,723.0,第六分局,"120.665190 ","24.171195 ",
887.0,何源里,臺中市西屯區何源里成都路280號,1.0,460.0,第六分局,"120.664974 ","24.170314 ",
888.0,何福里,臺中市西屯區何福里寧夏東二街19號,1.0,864.0,第六分局,"120.660985 ","24.169036 ",
889.0,何福里,臺中市西屯區何福里大信街4號,1.0,168.0,第六分局,"120.662291 ","24.164128 ",
890.0,何福里,臺中市西屯區何福里大信街6號,1.0,168.0,第六分局,"120.662211 ","24.164192 ",
891.0,何福里,臺中市西屯區何福里漢口路二段128號,1.0,1928.0,第六分局,"120.662349 ","24.165285 ",
892.0,何源里,臺中市西屯區何源里重慶路370號,1.0,223.0,第六分局,"120.665287 ","24.170966 ",
893.0,何福里,臺中市西屯區何福里寧夏東一街23號,1.0,1305.0,第六分局,"120.661558 ","24.168673 ",
894.0,何德里,臺中市西屯區何德里甘州六街51號,1.0,764.0,第六分局,"120.658398 ","24.165724 ",
895.0,何福里,臺中市西屯區何福里河南路一段123號,1.0,1552.0,第六分局,"120.662131 ","24.169412 ",
896.0,何德里,臺中市西屯區何德里重慶路142號,1.0,298.0,第六分局,"120.656801 ","24.166525 ",
897.0,何福里,臺中市西屯區何福里寧夏東八街11號之17,1.0,433.0,第六分局,"120.662223 ","24.166454 ",
898.0,何仁里,臺中市西屯區何仁里甘肅路一段209號,1.0,191.0,第六分局,"120.656360 ","24.168624 ",
899.0,何仁里,臺中市西屯區何仁里重慶路171號,1.0,568.0,第六分局,"120.657000 ","24.167382 ",
900.0,何仁里,臺中市西屯區何仁里永昌街45號,1.0,435.0,第六分局,"120.658106 ","24.169559 ",
901.0,何仁里,臺中市西屯區何仁里天水西二街6號,1.0,136.0,第六分局,"120.654180 ","24.166879 ",
902.0,何仁里,臺中市西屯區何仁里永昌街43號,1.0,324.0,第六分局,"120.658079 ","24.169478 ",
903.0,何仁里,臺中市西屯區何仁里文心路三段155號之1,1.0,552.0,第六分局,"120.657096 ","24.170490 ",
904.0,何仁里,臺中市西屯區何仁里永昌街35之3號,1.0,225.0,第六分局,"120.657732 ","24.169179 ",
905.0,何厝里,臺中市西屯區何厝里甘州五街16號,1.0,146.0,第六分局,"120.657888 ","24.163892 ",
906.0,何仁里,臺中市西屯區何仁里天水東街45號,1.0,210.0,第六分局,"120.656619 ","24.167225 ",
907.0,何仁里,臺中市西屯區何仁里天水西二街15號之17,1.0,91.0,第六分局,"120.654545 ","24.166827 ",
908.0,何仁里,臺中市西屯區何仁里天水西二街26號,1.0,165.0,第六分局,"120.654628 ","24.166426 ",
909.0,何仁里,臺中市西屯區何仁里天水東街30號,1.0,286.0,第六分局,"120.655417 ","24.168016 ",
910.0,何仁里,臺中市西屯區何仁里重慶路163號,1.0,100.0,第六分局,"120.656790 ","24.167121 ",
911.0,何仁里,臺中市西屯區何仁里天水東街35號,1.0,533.0,第六分局,"120.653925 ","24.169857 ",
912.0,何源里,臺中市西屯區何源里成都路214號,1.0,702.0,第六分局,"120.664786 ","24.168561 ",
913.0,何仁里,臺中市西屯區何仁里長安路一段45之3號,1.0,663.0,第六分局,"120.654931 ","24.170553 ",
914.0,大鵬里,臺中市西屯區大鵬里中平路212號,1.0,348.0,第六分局,"120.663599 ","24.176134 ",
915.0,大鵬里,臺中市西屯區大鵬里長安路二段69號之3,1.0,158.0,第六分局,"120.663076 ","24.173359 ",
916.0,大鵬里,臺中市西屯區大鵬里長安路二段161號,1.0,2401.0,第六分局,"120.665249 ","24.174090 ",
917.0,大河里,臺中市西屯區大河里文心路三段167號之7,1.0,287.0,第六分局,"120.658000 ","24.170943 ",
918.0,大河里,臺中市西屯區大河里美滿街39巷34號,1.0,250.0,第六分局,"120.654971 ","24.171140 ",
919.0,大河里,臺中市西屯區大河里河南路二段40號,1.0,3030.0,第六分局,"120.660737 ","24.173126 ",
920.0,大河里,臺中市西屯區大河里大河二巷2號之7,1.0,418.0,第六分局,"120.653668 ","24.172414 ",
921.0,大河里,臺中市西屯區大河里大河二巷7號之1,1.0,148.0,第六分局,"120.658333 ","24.172551 ",
922.0,何仁里,臺中市西屯區何仁里西屯路二段96號,1.0,364.0,第六分局,"120.655139 ","24.165859 ",
923.0,何源里,臺中市西屯區何源里成都路166號,1.0,440.0,第六分局,"120.663999 ","24.167760 ",
924.0,何仁里,臺中市西屯區何仁里重慶路51號,1.0,16570.0,第六分局,"120.656305 ","24.166371 ",
925.0,何仁里,臺中市西屯區何仁里櫻花路24號,1.0,2573.0,第六分局,"120.652492 ","24.169684 ",
926.0,何仁里,臺中市西屯區何仁里寧夏路221號,1.0,241.0,第六分局,"120.659352 ","24.170145 ",
927.0,何明里,臺中市西屯區何明里大有二街17號,1.0,930.0,第六分局,"120.657966 ","24.159918 ",
928.0,何安里,臺中市西屯區何安里臺灣大道二段896號,1.0,346.0,第六分局,"120.652234 ","24.161590 ",
929.0,何安里,臺中市西屯區何安里文心路三段2號,1.0,700.0,第六分局,"120.650200 ","24.162890 ",
930.0,何安里,臺中市西屯區何安里文心路三段67號,1.0,502.0,第六分局,"120.650795 ","24.165125 ",
931.0,何仁里,臺中市西屯區何仁里文心路三段91號之6,1.0,503.0,第六分局,"120.652407 ","24.166793 ",
932.0,何仁里,臺中市西屯區何仁里西屯路二段126巷7號,1.0,2014.0,第六分局,"120.652021 ","24.166974 ",
933.0,何明里,臺中市西屯區何明里忠義街100號,1.0,635.0,第六分局,"120.659223 ","24.161670 ",
934.0,何仁里,臺中市西屯區何仁里西屯路二段104號,1.0,1386.0,第六分局,"120.653600 ","24.166519 ",
935.0,大河里,臺中市西屯區大河里河南路二段74巷35號,1.0,234.0,第六分局,"120.660892 ","24.174762 ",
936.0,大河里,臺中市西屯區大河里櫻花路74巷30號,1.0,387.0,第六分局,"120.651827 ","24.171090 ",
937.0,何安里,臺中市西屯區何安里四川路32號,1.0,265.0,第六分局,"120.652044 ","24.163364 ",
938.0,何明里,臺中市西屯區何明里忠義街77號,1.0,607.0,第六分局,"120.659054 ","24.161556 ",
939.0,何厝里,臺中市西屯區何厝里四川路127號,1.0,1145.0,第六分局,"120.655716 ","24.160862 ",
940.0,何源里,臺中市西屯區何源里文心路三段312號,1.0,916.0,第六分局,"120.661417 ","24.171434 ",
941.0,何安里,臺中市西屯區何安里何厝街67巷28號,1.0,684.0,第六分局,"120.654906 ","24.163084 ",
942.0,何德里,臺中市西屯區何德里大信街50號,1.0,851.0,第六分局,"120.661407 ","24.165369 ",
943.0,何安里,臺中市西屯區何安里四川五街59號,1.0,118.0,第六分局,"120.653295 ","24.163990 ",
944.0,何福里,臺中市西屯區何福里寧夏路2號,1.0,1493.0,第六分局,"120.662971 ","24.164117 ",
945.0,何德里,臺中市西屯區何德里寧夏路117號,1.0,2166.0,第六分局,"120.661163 ","24.166836 ",
946.0,何德里,臺中市西屯區何德里甘肅路一段71號,1.0,295.0,第六分局,"120.658801 ","24.166136 ",
947.0,何德里,臺中市西屯區何德里甘肅路一段66號,1.0,3006.0,第六分局,"120.659465 ","24.165748 ",
948.0,何仁里,臺中市西屯區何仁里甘肅路二段25號,1.0,690.0,第六分局,"120.655660 ","24.170538 ",
949.0,何德里,臺中市西屯區何德里寧夏路85號,1.0,1720.0,第六分局,"120.661724 ","24.165813 ",
950.0,何安里,臺中市西屯區何安里四川五街27號,1.0,848.0,第六分局,"120.652385 ","24.162635 ",
951.0,大河里,臺中市西屯區大河里長安路一段77號,1.0,353.0,第六分局,"120.659353 ","24.172153 ",
952.0,何源里,臺中市西屯區何源里成都路191號,1.0,458.0,第六分局,"120.664509 ","24.168488 ",
953.0,何源里,臺中市西屯區何源里漢口路二段219號,1.0,343.0,第六分局,"120.664019 ","24.166526 ",
954.0,何福里,臺中市西屯區何福里成都路114號,1.0,135.0,第六分局,"120.662125 ","24.166810 ",
955.0,何福里,臺中市西屯區何福里成都路112號,1.0,135.0,第六分局,"120.662083 ","24.166791 ",
956.0,何福里,臺中市西屯區何福里西屯路二段16號之1,1.0,1292.0,第六分局,"120.662000 ","24.163910 ",
957.0,何明里,臺中市西屯區何明里臺灣大道二段600號,1.0,561.0,第六分局,"120.657709 ","24.158525 ",
958.0,大福里,臺中市西屯區大福里長安路二段282號之8,1.0,8184.0,第六分局,"120.667099 ","24.177334 ",
959.0,何仁里,臺中市西屯區何仁里美滿街65號,1.0,847.0,第六分局,"120.654403 ","24.170731 ",
960.0,何安里,臺中市西屯區何安里臺灣大道二段882號,1.0,1095.0,第六分局,"120.652455 ","24.161484 ",
961.0,何仁里,臺中市西屯區何仁里文心路三段138號之20,1.0,205.0,第六分局,"120.654311 ","24.167673 ",
962.0,大石里,臺中市西屯區大石里福上巷139號,1.0,1065.0,第六分局,"120.660439 ","24.175526 ",
963.0,大石里,臺中市西屯區大石里皇城街27號,1.0,4491.0,第六分局,"120.661366 ","24.174554 ",
964.0,大石里,臺中市西屯區大石里皇城街50號,1.0,6926.0,第六分局,"120.661689 ","24.173805 ",
965.0,大石里,臺中市西屯區大石里皇城街21號,1.0,4492.0,第六分局,"120.661232 ","24.173874 ",
966.0,何仁里,臺中市西屯區何仁里櫻花路18號,1.0,688.0,第六分局,"120.653139 ","24.169401 ",
967.0,何福里,臺中市西屯區何福里河南路一段63號,1.0,135.0,第六分局,"120.662936 ","24.167980 ",
968.0,何仁里,臺中市西屯區何仁里洛陽路127號,1.0,352.0,第六分局,"120.651973 ","24.167760 ",
969.0,何安里,臺中市西屯區何安里文心路三段6-8號,1.0,1455.0,第六分局,"120.650906 ","24.163758 ",
970.0,大河里,臺中市西屯區大河里長安路一段85號,1.0,323.0,第六分局,"120.659818 ","24.172484 ",
971.0,何安里,臺中市西屯區何安里文心路三段6-6號,5.0,2364.0,第六分局,"120.650722 ","24.163188 ",
972.0,大河里,臺中市西屯區大河里河南路二段103號,1.0,563.0,第六分局,"120.656323 ","24.175930 ",
973.0,何仁里,臺中市西屯區何仁里西屯路二段126號之15,2.0,1067.0,第六分局,"120.651399 ","24.166937 ",
974.0,何安里,臺中市西屯區何安里四川路132號,1.0,379.0,第六分局,"120.654093 ","24.162193 ",
975.0,何安里,臺中市西屯區何安里何厝街37巷17號,3.0,1663.0,第六分局,"120.653326 ","24.162089 ",
976.0,大鵬里,臺中市西屯區大鵬里長安路2段131巷68號,1.0,1686.0,第六分局,"120.665229 ","24.175001 ",
977.0,何福里,臺中市西屯區何福里寧夏東七街11號,1.0,313.0,第六分局,"120.662602 ","24.166443 ",
978.0,何安里,臺中市西屯區何安里四川路138號,1.0,248.0,第六分局,"120.654348 ","24.162033 ",
979.0,何源里,臺中市西屯區何源里重慶路447號,1.0,485.0,第六分局,"120.666411 ","24.171268 ",
980.0,大河里,臺中市西屯區大河里甘肅路二段123號,1.0,2125.0,第六分局,"120.654617 ","24.173954 ",
981.0,大鵬里,臺中市西屯區大鵬里長安2段131巷46號,1.0,331.0,第六分局,"120.664665 ","24.174586 ",
982.0,大河里,臺中市西屯區大河里河南路2段39號,1.0,1804.0,第六分局,"120.659859 ","24.174043 ",
983.0,何厝里,臺中市西屯區何厝里台灣大道二段716號,1.0,689.0,第六分局,"120.655632 ","24.159980 ",
984.0,何厝里,臺中市西屯區何厝里漢口路1段25號,1.0,116.0,第六分局,"120.656153 ","24.160239 ",
985.0,大福里,臺中市西屯區大福里中清路二段189巷60號,1.0,1824.0,第六分局,"120.668165 ","24.177320 ",
986.0,何安里,臺中市西屯區何安里何厝街29號,1.0,154.0,第六分局,"120.653903 ","24.161565 ",
987.0,何仁里,臺中市西屯區何仁里櫻花路38巷2號,3.0,668.0,第六分局,"120.652023 ","24.170026 ",
988.0,何源里,臺中市西屯區何源里文心路三段420號之5,1.0,427.0,第六分局,"120.663412 ","24.172291 ",
989.0,何南里,臺中市西屯區何南里大隆路40號,1.0,330.0,第六分局,"120.654256 ","24.155843 ",
990.0,何南里,臺中市西屯區何南里精明一街55號,1.0,108.0,第六分局,"120.655945 ","24.156317 ",
991.0,何南里,臺中市西屯區何南里精明一街57號,1.0,108.0,第六分局,"120.655993 ","24.156291 ",
992.0,何南里,臺中市西屯區何南里精明一街55號之1,1.0,108.0,第六分局,"120.655993 ","24.156291 ",
993.0,何南里,臺中市西屯區何南里東興路三段379號,1.0,577.0,第六分局,"120.654633 ","24.157419 ",
