類別,編號,里別,地址,Location,地下層數位址,可容納人數,備註
一般建築,A1391,安泰里,高雄市三民區安泰里察哈爾二街132號,"22.64805,120.299645",2,820,
一般建築,A1392,安泰里,高雄市三民區安泰里察哈爾二街14號之1,"22.64776164,120.302434009469",2,907,
一般建築,A1393,安泰里,高雄市三民區安泰里遼寧二街214號,"22.64318,120.297042",1,305,
一般建築,A1394,長明里,高雄市三民區長明里長明街178之2號,"22.638452,120.306353",2,852,
一般建築,A1395,長明里,高雄市三民區長明里長明街303號,"22.638372,120.304354",1,197,
一般建築,SF2320,建東里,高雄市三民區建東里河北二路100號,"22.63659,120.297854",2.3,5723,
一般建築,A1397,建東里,高雄市三民區建東里河北二路109號,"22.636436,120.297374",1,138,
一般建築,SF2508,建東里,高雄市三民區建東里河北二路228號,"22.633728,120.289046",1.2.3,3123,
一般建築,A1399,建東里,高雄市三民區建東里河北二路50之7號,"22.637195,120.299785",1,247,
一般建築,A1400,建東里,高雄市三民區建東里南台路195巷15之1號,"22.636956,120.297434",3,1843,
一般建築,A1401,建東里,高雄市三民區建東里繼光街1號,"22.637014,120.299195",1,1384,
一般建築,A1402,博惠里,高雄市三民區博惠里民族一路2巷90號,"22.636894,120.31748",1,1315,
一般建築,A1403,博惠里,高雄市三民區博惠里建國一路458號,"22.635522,120.316464",1,2347,
一般建築,A1404,博惠里,高雄市三民區博惠里凱歌路162號,"22.637398,120.317483",1,822,
一般建築,A1405,博惠里,高雄市三民區博惠里凱歌路85之2號,"22.636227,120.317708",1,1193,
一般建築,A1406,博惠里,高雄市三民區博惠里憲政路255號,"22.636472,120.318532",1,1450,
一般建築,A1407,博愛里,高雄市三民區博愛里長明街11號,"22.637803,120.312815",1,252,
一般建築,A1408,博愛里,高雄市三民區博愛里建國二路100號,"22.637682,120.309826",1,439,
一般建築,A1409,博愛里,高雄市三民區博愛里建國二路192號,"22.637751,120.307496",2,409,
一般建築,A1410,港西里,高雄市三民區港西里中山一路325巷2號,"22.637404,120.301997",1,351,
一般建築,A1411,港西里,高雄市三民區港西里六合路20號,"22.633299,120.318974",1,2293,
一般建築,A1412,港西里,高雄市三民區港西里建國三路113號,"22.63767,120.299524",4,1392,
一般建築,A1413,港西里,高雄市三民區港西里建國三路2之2號,"22.638394,120.301101",1,2178,
一般建築,A1414,港東里,高雄市三民區港東里河北一路170號,"22.636969,120.312091",1,244,
一般建築,A1415,港東里,高雄市三民區港東里河北一路173號,"22.636959,120.312019",1,119,
一般建築,A1416,港東里,高雄市三民區港東里南華路228號,"22.637219,120.303286",2,905,
一般建築,A1417,港東里,高雄市三民區港東里建國二路22號,"22.63753,120.312582",2,536,
一般建築,A1418,裕民里,高雄市三民區裕民里同盟三路246巷31號,"22.639614,120.286357",2,2278,
一般建築,A1419,裕民里,高雄市三民區裕民里同盟三路278號,"22.640329,120.28454",1,3340,
一般建築,A1420,達仁里,高雄市三民區達仁里大連街282號,"22.648807,120.305688",1,1710,
一般建築,A1421,達仁里,高雄市三民區達仁里大連街362號,"22.651178,120.305815",1,536,
一般建築,A1422,達仁里,高雄市三民區達仁里大連街88號,"22.642258,120.305161",1,377,
一般建築,A1423,達仁里,高雄市三民區達仁里大港街44號,"22.638425,120.312664",1,36,
一般建築,A1424,達明里,高雄市三民區達明里十全一路259號,"22.645043,120.306635",6,968,
一般建築,A1425,達明里,高雄市三民區達明里十全一路452號,"22.645567,120.303965",1,231,
一般建築,A1426,達明里,高雄市三民區達明里博愛一路396號,"22.65172,120.303909",5,1920,
一般建築,A1427,達勇里,高雄市三民區達勇里安寧街340號,"22.640257,120.306222",1,634,
一般建築,A1428,達勇里,高雄市三民區達勇里安寧街437號,"22.64027,120.303822",1,377,
一般建築,A1429,達勇里,高雄市三民區達勇里松江街187之1號,"22.644501,120.303838",1,283,
一般建築,A1430,達德里,高雄市三民區達德里吉林街319號,"22.65027773,120.306741456292",1,701,
一般建築,A1431,達德里,高雄市三民區達德里瀋陽街112號,"22.643279,120.307526",1,605,
一般建築,A1432,達德里,高雄市三民區達德里瀋陽街23號,"22.640198,120.307062",1,67,
一般建築,A1433,精華里,高雄市三民區精華里九如二路446號,"22.641665,120.299621",1,198,
一般建築,A1434,精華里,高雄市三民區精華里九如二路532號,"22.641888,120.296981",1,272,
一般建築,A1435,精華里,高雄市三民區精華里九如二路583號,"22.641452,120.296402",2,402,
一般建築,A1436,精華里,高雄市三民區精華里九如二路599號,"22.641521,120.295568",1,1483,
一般建築,A1437,精華里,高雄市三民區精華里九如二路672號,"22.642185,120.292565",1,119,
一般建築,A1438,精華里,高雄市三民區精華里九如二路68號,"22.640788,120.311764",1,264,
一般建築,A1439,精華里,高雄市三民區精華里哈爾濱街112號,"22.643978,120.299788",1,108,
一般建築,A1440,精華里,高雄市三民區精華里哈爾濱街290號,"22.647637,120.300101",1,1241,
一般建築,A1441,精華里,高雄市三民區精華里哈爾濱街358之3號,"22.649398,120.300284",1,197,
一般建築,A1442,鳳北里,高雄市三民區鳳北里三德西街51號之1,"22.63857935,120.294730294492",1,375,
一般建築,A1443,鳳南里,高雄市三民區鳳南里建國三路383號,"22.636470369069748, 120.29232250925037",5,"  5,579 ",
一般建築,A1444,德北里,高雄市三民區德北里更新街119號,"22.641064,120.292255",2,925,
一般建築,A1445,德北里,高雄市三民區德北里更新街120號,"22.641362,120.292244",2,621,
一般建築,A1446,德北里,高雄市三民區德北里通化街117號,"22.644313,120.292771",1,231,
一般建築,A1447,德西里,高雄市三民區德西里中華二路102巷8號,"22.640771,120.292511",1,936,
一般建築,A1448,德西里,高雄市三民區德西里中華二路190號,"22.643131,120.292092",1,107,
一般建築,A1451,德西里,高雄市三民區德西里中華二路355號,"22.647147,120.291403",2,1881,
一般建築,A1453,德西里,高雄市三民區德西里熱河三街52號,"22.644988,120.290602",3,1068,
一般建築,A1454,德西里,高雄市三民區德西里遼北街209號,"22.647994,120.289641",3,2882,
一般建築,A1482,德西里,高雄市三民區德西里遼寧三街39號,"22.6435144347144, 120.29114477653947",1.2.3,3692,
一般建築,A1483,德西里,高雄市三民區德西里德旺街103號,"22.646819761777635, 120.28917880573648",1.2.3,4885,
一般建築,A1455,德智里,高雄市三民區德智里九如二路138號,"22.640958,120.30938",1,405,
一般建築,A1456,德智里,高雄市三民區德智里九如二路157號,"22.640578,120.309422",3,1178,
一般建築,A1457,德智里,高雄市三民區德智里九如二路18號,"22.640667,120.313205",1,228,
一般建築,A1458,德智里,高雄市三民區德智里九如二路255號B,"22.64084774,120.306528742994",3,1303,
一般建築,A1459,德智里,高雄市三民區德智里九如二路331號,"22.640946,120.304478",1,531,
一般建築,A1460,德智里,高雄市三民區德智里九如二路38號,"22.640736,120.312406",1,305,
一般建築,A1461,德智里,高雄市三民區德智里十全一路100號,"22.645178,120.310001",1,2291,
電影院,A1462,德智里,高雄市三民區德智里十全一路161號,"22.644859,120.309206",1,1649,
一般建築,A1463,德智里,高雄市三民區德智里十全一路191號,"22.644926,120.308322",1,234,
一般建築,A1464,德智里,高雄市三民區德智里青島街16號,"22.64125822,120.310251111031",2,1428,
一般建築,A1465,德智里,高雄市三民區德智里青島街26號,"22.64173574,120.3101996311",2,2169,
一般建築,A1466,德智里,高雄市三民區德智里晉元街23號,"22.645405,120.313518",1,177,
一般建築,A1467,德智里,高雄市三民區德智里朝陽街31號,"22.642928,120.307636",1,766,
一般建築,A1468,興德里,高雄市三民區興德里三民街1號,"22.637055,120.296537",2,5601,
一般建築,A1469,興德里,高雄市三民區興德里三民街50號,"22.636922,120.295271",1,270,
一般建築,A1470,興德里,高雄市三民區興德里三民街78號,"22.636538,120.294351",2,1351,
一般建築,A1471,興德里,高雄市三民區興德里自立一路305號,"22.64402665,120.296276916808",1,485,
一般建築,A1472,興德里,高雄市三民區興德里自立一路71號,"22.636306,120.296729",2,4923,
一般建築,A1473,興德里,高雄市三民區興德里建國三路297號,"22.637219,120.294906",1,449,
一般建築,SF2488,興德里,高雄市三民區興德里建國三路335號,"22.637015,120.293919",1.2.3.4.5.6,11136,
一般建築,A1475,興德里,高雄市三民區興德里建國三路407號,"22.6362451,120.291783915248",2,545,
一般建築,A1476,興德里,高雄市三民區興德里建國三路437號,"22.63608146,120.291010344199",2,1014,
一般建築,A1477,興德里,高雄市三民區興德里建國三路439號,"22.635954,120.290784",1,556,
一般建築,A1478,興德里,高雄市三民區興德里建國三路487號,"22.63555791,120.289583619816",2,424,
一般建築,A1479,興德里,高雄市三民區興德里建國三路6號,"22.63802355,120.30119807699",3,2656,
一般建築,SF2531,德北里,高雄市三民區德北里通化街3號,"22.64019462892859, 120.29268446249603",1.2.3.4,5789,
一般建築,SF2532,德北里,高雄市三民區德北里康平街3號,"22.63960133498159, 120.29392436564684",1.2,9210,
學校體育館,SF2535,建東里,高雄市三民區建東里建國三路50號,"22.63837122879694, 120.29967115590954",1,2890,
學校,SF2536,建東里,高雄市三民區建東里建國三路50號,"22.638539335765437, 120.29800375387664",1,1468,
政府機關,SF2533,安邦里,高雄市三民區安邦里哈爾濱街215號,"22.647762223129458, 120.2998427488551",1,1965,
學校,SF2534,安邦里,高雄市三民區安邦里十全二路162號,"22.64777012509777, 120.29904142491965",1,1377,
學校,SF2537,安東里,高雄市三民區安東里十全一路200號,"22.646698422723237, 120.30716040736597",1,3581,
一般建築,SF2528,安東里,高雄市三民區安東里大連街385號,"22.65130016474246, 120.30562404682378",1.2.3,4265,
一般建築,SF2529,德西里,高雄市三民區德西里十全三路2號,"22.646510725000464, 120.2913271495124",3,7268,
一般建築,SF2530,德西里,高雄市三民區德西里十全三路58號,"22.646516383353486, 120.29062822170587",1.2,11166,
一般建築,LY4235,苓東里,高雄市苓雅區苓東里永泰路8號,"22.612468390776083, 120.2967031796772",1.2,3449,
一般建築,LY4238,田西里,高雄市苓雅區田西里成功一路232號,"22.617690283570223, 120.29651594695",3,1537,
一般建築,LY4236,鼓中里,高雄市苓雅區鼓中里永昌街2號,"22.6167726863301, 120.29949856396402",4,1011,
一般建築,LY4237,苓雅里,高雄市苓雅區苓雅里苓雅二路203號,"22.616103287123646, 120.29593872531916",1,2291,
一般建築,LY4239,田西里,高雄市苓雅區田西里青年二路123號,"22.61812185003622, 120.29695777678792",1.2.3.4,3702,
一般建築,LY4226,民主里,高雄市苓雅區民主里憲政路130號,"22.63582607892202, 120.32420116887333",1.2,2988,
一般建築,LY4225,苓洲里,高雄市苓雅區苓洲里允文街120號,"22.618740143309317, 120.29528522157784",1.2,1372,
一般建築,LY4227,晴朗里,高雄市苓雅區晴朗里復興二路142號,"22.620397446040823, 120.31036530370994",1.2.3,829,
一般建築,LY4228,田西里,高雄市苓雅區田西里自強三路189號,"22.618369521424313, 120.29784261111197",5,3138,
一般建築,LY4229,苓東里,高雄市苓雅區苓東里四維四路239號,"22.614452182119415, 120.29241769449469",3,2867,
一般建築,LY4230,苓昇里,高雄市苓雅區苓昇里海邊路31號,"22.616511839572127, 120.29339227479356",4,2921,
一般建築,LY4231,城北里,高雄市苓雅區城北里成功一路6號,"22.612731533289548, 120.29867567789253",4,1587,
一般建築,LY4232,苓雅里,高雄市苓雅區苓雅里四維四路170號,"22.61516547899162, 120.29714218927727",1.2.3.4,1859,
一般建築,LY4233,福隆里,高雄市苓雅區福隆里三多二路7-1號,"22.621232579397223, 120.32755919205098",1,4810,
一般建築,LY4234,民主里,高雄市苓雅區民主里憲政路175號,"22.636177206013752, 120.32264120404882",1,3171,
