建築物名稱,里別,地址,緯度,經度,避難樓層,防空避難設備面積,可容納人數,轄管分局,備註
東京貴族,大興里,桃園市桃園區大興里5鄰春日路1155號,"25.014408 ","121.309095 ",B01B02B03B04,1043,724.0,桃園分局,
培德,福元里,桃園市桃園區福元里15鄰大業路一段290號,"25.009212 ","121.314828 ",B01,386,268.0,桃園分局,
桃園市桃園區大有國民小學,大有里,桃園市桃園區大有里11鄰大有路220號,"25.009618 ","121.320234 ",B01,5080,3527.0,桃園分局,
典藏家,寶民里,桃園市桃園區寶民里16鄰坤成街91號,"25.013475 ","121.313235 ",B01B02,1330,923.0,桃園分局,
桃園市桃園區大業國民小學,福元里,桃園市桃園區福元里3鄰大業路一段135號,"25.006712 ","121.316019 ",B01,1258,873.0,桃園分局,
巴黎名門,寶民里,桃園市桃園區寶民里8鄰民光東路108號,"25.008181 ","121.318293 ",B01B02B03,1037,720.0,桃園分局,
皇家花園,忠義里,桃園市桃園區忠義里13鄰大業路一段10號,"25.003490 ","121.318879 ",B01B02,2949,3276.0,桃園分局,
富仕名門,三民里,桃園市桃園區三民里11鄰三民路一段59號,"25.000834 ","121.318079 ",B01B02,721,500.0,桃園分局,
公寓,大業里,桃園市桃園區大業里4鄰大業路一段153號,"25.008325 ","121.315407 ",B01,363,252.0,桃園分局,
青春美地,寶民里,桃園市桃園區寶民里2鄰寶山街185號,"25.012272 ","121.316463 ",B01B02B03,3916,2719.0,桃園分局,
公寓,福元里,桃園市桃園區福元里15鄰福元街198號,"25.007605 ","121.317307 ",B01,812,563.0,桃園分局,
臻愛加州,福元里,桃園市桃園區福元里10鄰民光東路170號,"25.007814 ","121.316713 ",B01B02B03,3842,2668.0,桃園分局,
生活藝術,寶山里,桃園市桃園區寶山里3鄰大德一街3號,"25.014090 ","121.313797 ",B01B02,709,492.0,桃園分局,
新觀,福元里,桃園市桃園區福元里1鄰大業路一段89號,"25.005335 ","121.317021 ",B01B02,954,662.0,桃園分局,
神采飛揚,福元里,桃園市桃園區福元里5鄰民富五街18號,"25.006557 ","121.316855 ",B01,694,481.0,桃園分局,
大塊文章,大興里,桃園市桃園區大興里6鄰春日路1157號,"25.014590 ","121.309118 ",B01B02B03,911,632.0,桃園分局,
路易崴登,福元里,桃園市桃園區福元里4鄰大業路一段80號,"25.005321 ","121.317182 ",B01B02,2123,1474.0,桃園分局,
桃園市立大有國民中學,大有里,桃園市桃園區大有里9鄰大有路215號,"25.009471 ","121.319145 ",B01,3094,2148.0,桃園分局,
富代藝術,寶民里,桃園市桃園區寶民里8鄰民光東路120號,"25.008100 ","121.317878 ",B01B02B03,4173,2897.0,桃園分局,
公寓,福元里,桃園市桃園區福元里13鄰大業路一段250號,"25.008278 ","121.315494 ",B01B02B03,5247,3643.0,桃園分局,
皇家花園,忠義里,桃園市桃園區忠義里7鄰民富一街8號,"25.004238 ","121.318848 ",B01B02,1266,1406.0,桃園分局,
布洛瓦城,大有里,桃園市桃園區大有里10鄰大有路426號,"25.011197 ","121.319379 ",B01,2386,1656.0,桃園分局,
臺北榮民總醫院桃園分院,三元里,桃園市桃園區三元里8鄰成功路三段100號,"25.003769 ","121.325460 ",B01,675,750.0,桃園分局,
公寓,福元里,桃園市桃園區福元里5鄰民光東路151號,"25.007558 ","121.317171 ",B01,1008,700.0,桃園分局,
公寓,青溪里,桃園市桃園區青溪里10鄰鎮四街87號,"25.000590 ","121.315233 ",B01,896,622.0,桃園分局,
大有可觀,大業里,桃園市桃園區大業里14鄰民有十二街47號,"25.010834 ","121.314062 ",B01B02B03,3128,3475.0,桃園分局,
輕井澤,大興里,桃園市桃園區大興里12鄰大業路一段323號,"25.011413 ","121.312704 ",B01B02,5412,3758.0,桃園分局,
大有可觀,大有里,桃園市桃園區大有里11鄰民有十五街2號,"25.010409 ","121.321496 ",B01,3416,2372.0,桃園分局,
公寓,忠義里,桃園市桃園區忠義里8鄰福元街127號,"25.005117 ","121.318472 ",B01B02,2600,1805.0,桃園分局,
長昇里居,大有里,桃園市桃園區大有里10鄰民富十三街47號,"25.012571 ","121.319307 ",B01B02,464,322.0,桃園分局,
臻星,大業里,桃園市桃園區大業里15鄰寶山街261號,"25.011530 ","121.314331 ",B01B02B03,8163,5668.0,桃園分局,
桃園市桃園區大業國民小學,福元里,桃園市桃園區福元里3鄰大業路一段135號,"25.006712 ","121.316019 ",B01,762,529.0,桃園分局,
昇捷麗舍,大興里,桃園市桃園區大興里24鄰大業路一段426號,"25.014928 ","121.311823 ",B01B02,1006,698.0,桃園分局,
長昇采居,大有里,桃園市桃園區大有里8鄰大有路466號,"25.012314 ","121.318940 ",B01B02B03,4333,4814.0,桃園分局,
中悅,青溪里,桃園市桃園區青溪里32鄰三民路一段121號,"25.000058 ","121.319793 ",B01B02B03,6154,4273.0,桃園分局,
桃園市政府養護工程處,青溪里,桃園市桃園區青溪里15鄰三民路一段200號,"25.000268 ","121.320170 ",B01,1320,916.0,桃園分局,
翫賞苑,三民里,桃園市桃園區三民里14鄰三民路一段140號,"24.999323 ","121.320613 ",B01B02,1132,1257.0,桃園分局,
樸玉,福元里,桃園市桃園區福元里14鄰大業路一段272號,"25.008894 ","121.315200 ",B01B02B03,971,674.0,桃園分局,
公寓,大業里,桃園市桃園區大業里4鄰大業路一段301巷6號,"25.009153 ","121.313710 ",B01,148,102.0,桃園分局,
哲禮,大業里,桃園市桃園區大業里13鄰寶山街375號,"25.010860 ","121.312219 ",B01B02,2477,1720.0,桃園分局,
自強京都,成功里,桃園市桃園區成功里22鄰自強路77號,"24.996761 ","121.318490 ",B01,336,233.0,桃園分局,
公寓,三民里,桃園市桃園區三民里17鄰成功路二段181巷28號,"24.995745 ","121.320182 ",B01B02,1213,842.0,桃園分局,
公寓,朝陽里,桃園市桃園區朝陽里3鄰東興街31號,"24.997470 ","121.314234 ",B01B02,745,517.0,桃園分局,
國家美學館,三民里,桃園市桃園區三民里17鄰成功路二段205號,"24.995635 ","121.320926 ",B01B02,4034,2801.0,桃園分局,
財政部北區國稅局桃園分局,忠義里,桃園市桃園區忠義里14鄰三元街152號,"25.003624 ","121.321270 ",B01B02B03,6064,4211.0,桃園分局,
公寓,成功里,桃園市桃園區成功里23鄰自強路31號,"24.995627 ","121.318966 ",B01,178,123.0,桃園分局,
昇捷逸品,大興里,桃園市桃園區大興里9鄰春日路848號,"25.014774 ","121.309790 ",B01B02,2154,1495.0,桃園分局,
天母光點,寶民里,桃園市桃園區寶民里10鄰民有五街102號,"25.008784 ","121.317881 ",B01B02,1404,975.0,桃園分局,
公寓,成功里,桃園市桃園區成功里3鄰中山東路93號,"24.996771 ","121.316301 ",B01B02B03,3251,2257.0,桃園分局,
聯邦銀行大業分行,大興里,桃園市桃園區大興里21鄰大業路一段388號,25.013755,121.312094,B01,517,359.0,桃園分局,不對外開放
天母之星,寶民里,桃園市桃園區寶民里10鄰民有五街120號,"25.009129 ","121.317742 ",B01B02,2495,2772.0,桃園分局,
公寓,寶安里,桃園市桃園區寶安里永安北路441號,"25.017907 ","121.292594 ",B01,331,229.0,桃園分局,
公寓,永安里,桃園市桃園區永安里中正三街188號,"24.999240 ","121.303655 ",B01,300,208.0,桃園分局,
富榮天下,永安里,桃園市桃園區永安里永康街57號,"25.000272 ","121.304259 ",B01,1700,1180.0,桃園分局,
富榮名人天下,永安里,桃園市桃園區永安里永光街133號,"25.000436 ","121.304488 ",B01,338,234.0,桃園分局,
亞曼尼社區,寶慶里,桃園市桃園區寶慶里大興西路二段198號,"25.009825 ","121.295540 ",B01B02,343,238.0,桃園分局,
公寓,同德里,桃園市桃園區同德里中正路1025號,"25.015011 ","121.298817 ",B01B02B03,951,660.0,桃園分局,
企業勳章大廈,明德里,桃園市桃園區明德里中正路1215號,"25.019791 ","121.296602 ",B01,26,18.0,桃園分局,
公寓,西埔里,桃園市桃園區西埔里永安路1306號,"25.011466 ","121.278351 ",B01,203,140.0,桃園分局,
公寓,中興里,桃園市桃園區中興里保定一街22號,"24.996903 ","121.299473 ",B01,962,668.0,桃園分局,
豪門貴族社區,明德里,桃園市桃園區明德里同德十二街179號,"25.020519 ","121.294970 ",B01,393,272.0,桃園分局,
公寓,長德里,桃園市桃園區長德里中正五街154號,"25.006016 ","121.302212 ",B01,549,381.0,桃園分局,
中正學府社區,瑞慶里,桃園市桃園區瑞慶里敬二街22號,"25.022360 ","121.293490 ",B01,2240,1555.0,桃園分局,
早安公園社區,瑞慶里,桃園市桃園區瑞慶里中埔一街355號,"25.018710 ","121.293142 ",B01B02,3013,2092.0,桃園分局,
公寓,同德里,桃園市桃園區同德里南平路445號之1,"25.016683 ","121.295171 ",B01B02,1879,1304.0,桃園分局,
微堤花園,長德里,桃園市桃園區長德里中正路703號,"25.007016 ","121.303176 ",B01B02B03,1084,752.0,桃園分局,
德源世代,長安里,桃園市桃園區長安里中正五街141號,"25.005743 ","121.302219 ",B01B02,1107,768.0,桃園分局,
大三元食堂,同德里,桃園市桃園區同德里中埔六街34巷1號,"25.016593 ","121.296321 ",B01,846,587.0,桃園分局,
富榮名園,寶慶里,桃園市桃園區寶慶里寶慶路152號,"25.012755 ","121.293459 ",B01B02,2575,1788.0,桃園分局,
羅丹映象社區,北埔里,桃園市桃園區北埔里莊敬路二段66號,"25.022972 ","121.293699 ",B01B02,2093,1453.0,桃園分局,
寶佳名門社區,北埔里,桃園市桃園區北埔里敬三街185號,"25.021725 ","121.289965 ",B01B02,4806,3337.0,桃園分局,
桃園市桃園區同德國民小學,同德里,桃園市桃園區同德里同德六街175號,"25.014736 ","121.295872 ",B01,534,370.0,桃園分局,
城品社區,南埔里,桃園市桃園區南埔里大興西路二段225號,"25.009091 ","121.295175 ",B01B02,1514,1051.0,桃園分局,
電信機構,中埔里,桃園市桃園區中埔里富國路218號,25.013752,121.286531,B01B02,935,649.0,桃園分局,不對外開放
中華塑膠工業股份有限公司,中埔里,桃園市桃園區中埔里永安路1015號,"25.009244 ","121.284417 ",B01,883,613.0,桃園分局,
建國國宅社區,中成里,桃園市桃園區中成里永安路385巷11號,"25.000707 ","121.298625 ",B01B02,6115,4246.0,桃園分局,
中國龍社區,中興里,桃園市桃園區中興里永安路223號,"24.998269 ","121.303457 ",B01B02,367,254.0,桃園分局,
中國龍社區,寶慶里,桃園市桃園區寶慶里寶慶路282號,"25.014741 ","121.292188 ",B01,1838,1276.0,桃園分局,
竹城賞社區,寶安里,桃園市桃園區寶安里南平路452號,"25.016991 ","121.295296 ",B01B02B03,3458,2401.0,桃園分局,
生活家社區,寶安里,桃園市桃園區寶安里中埔一街339巷1號,"25.017893 ","121.293573 ",B01B02,5018,3484.0,桃園分局,
中正晶華社區,北埔里,桃園市桃園區北埔里莊二街95號,"25.023629 ","121.293551 ",B01,1539,1068.0,桃園分局,
" 公寓",寶慶里,桃園市桃園區寶慶里中埔二街121號,"25.011861 ","121.295908 ",B01B02,399,277.0,桃園分局,
世界花園社區,中成里,桃園市桃園區中成里永安路401號,"25.001601 ","121.298336 ",B01B02B03,3782,2626.0,桃園分局,
米羅花園社區,寶慶里,桃園市桃園區寶慶里中埔二街125號,"25.012053 ","121.295817 ",B01B02,1324,919.0,桃園分局,
金融機構,中寧里,桃園市桃園區中寧里大興西路二段36號,25.011891,121.298815,B01,1635,1135.0,桃園分局,不對外開放
世紀風華社區,瑞慶里,桃園市桃園區瑞慶里莊敬路二段169號,"25.021560 ","121.290749 ",B01B02B03,5290,3673.0,桃園分局,
竹城御賞社區,寶慶里,桃園市桃園區寶慶里大興西路二段122號,"25.010761 ","121.296869 ",B01B02B03,5291,3674.0,桃園分局,
公寓,南埔里,桃園市桃園區南埔里永順街115號,"25.009080 ","121.296962 ",B01,463,514.0,桃園分局,
漂亮社區,寶安里,桃園市桃園區寶安里同德十街20巷1號,"25.018601 ","121.294071 ",B01B02B03,7160,4972.0,桃園分局,
瑞昇全家福社區,慈文里,桃園市桃園區慈文里慈光街101巷12號,"25.006364 ","121.298798 ",B01,105,72.0,桃園分局,
林內廚具,同德里,桃園市桃園區同德里同德五街220號,"25.013272 ","121.296990 ",B01B02,2395,1663.0,桃園分局,
桃園市桃園區同德國民小學,同德里,桃園市桃園區同德里同德六街175號,"25.014736 ","121.295872 ",B01,1215,843.0,桃園分局,
中正綠園邸社區,北埔里,桃園市桃園區北埔里中正路1393號,"25.024257 ","121.294518 ",B01B02,2545,1767.0,桃園分局,
竹城和賞社區,明德里,桃園市桃園區明德里中正路1333號,"25.022145 ","121.295511 ",B01B02B03,2376,1650.0,桃園分局,
上華文理語文數學短期補習班,同德里,桃園市桃園區同德里同德六街148號,"25.015920 ","121.297846 ",B01B02,1139,790.0,桃園分局,
電信機構,中埔里,桃園市桃園區中埔里富國路100號,25.012665,121.287424,B01B02B03,1460,1013.0,桃園分局,不對外開放
昇捷臻品社區,寶慶里,桃園市桃園區寶慶里寶慶路122號,"25.011848 ","121.294035 ",B01B02,3937,2734.0,桃園分局,
綠色奇跡社區,慈文里,桃園市桃園區慈文里慈光街93號,"25.005757 ","121.298747 ",B01B02B03,3370,2340.0,桃園分局,
公寓,中興里,桃園市桃園區中興里中山北路201號,"24.997367 ","121.302954 ",B01,400,277.0,桃園分局,
珍愛麗源社區,北埔里,桃園市桃園區北埔里敬二街23號,"25.022946 ","121.292973 ",B01,666,740.0,桃園分局,
公寓,中興里,桃園市桃園區中興里永安路333號,"24.999685 ","121.300683 ",B01B02,774,537.0,桃園分局,
竹城箱根社區,同德里,桃園市桃園區同德里南平路402號,"25.018188 ","121.296098 ",B01B02B03,5986,4156.0,桃園分局,
公寓,中寧里,桃園市桃園區中寧里同德二街168號,"25.010159 ","121.299828 ",B01,189,210.0,桃園分局,
登瑞臻品社區,瑞慶里,桃園市桃園區瑞慶里莊敬路二段113號,"25.022246 ","121.292543 ",B01B02B03,4387,3046.0,桃園分局,
京采社區,寶安里,桃園市桃園區寶安里永安北路450號之1,"25.017762 ","121.292955 ",B01B02,1363,946.0,桃園分局,
喜願社區,同德里,桃園市桃園區同德里中埔五街26號,"25.015418 ","121.297805 ",B01B02,1363,946.0,桃園分局,
公寓,永安里,桃園市桃園區永安里永康街141號,"24.999496 ","121.302610 ",B01,453,314.0,桃園分局,
中正悅光,永安里,桃園市桃園區永安里永安路330號,"24.999022 ","121.302602 ",B01,499,346.0,桃園分局,
阿曼社區,寶慶里,桃園市桃園區寶慶里同德五街281號,"25.012515 ","121.295506 ",B01B02,1520,1055.0,桃園分局,
桃園市立同德國民中學,寶慶里,桃園市桃園區寶慶里南平路487號,"25.015893 ","121.293336 ",B01,838,581.0,桃園分局,
懷石賞社區,同德里,桃園市桃園區同德里中埔六街10號,"25.016075 ","121.296385 ",B01B02,1803,1252.0,桃園分局,
中悅音樂廣場社區,明德里,桃園市桃園區明德里中正路1309號,"25.021633 ","121.295699 ",B01B02B03,9239,6415.0,桃園分局,
金和當舖,南埔里,桃園市桃園區南埔里大興西路二段255號,"25.008239 ","121.294198 ",B01B02B03,1578,1095.0,桃園分局,
桃園市桃園區莊敬國民小學,瑞慶里,桃園市桃園區瑞慶里莊一街107號,"25.021299 ","121.292600 ",B01,2297,1595.0,桃園分局,
亞曼尼社區,寶慶里,桃園市桃園區寶慶里大興西路二段192號,"25.009917 ","121.295642 ",B01B02B03,1763,1224.0,桃園分局,
尊爵會館社區,北埔里,桃園市桃園區北埔里敬二街61-71號,"25.023948 ","121.292478 ",B01,720,800.0,桃園分局,
上業記帳士事務所,寶慶里,桃園市桃園區寶慶里中埔二街200號,"25.013964 ","121.295218 ",B01B02,970,673.0,桃園分局,
綠意心賞社區,北埔里,桃園市桃園區北埔里莊二街168號,"25.023811 ","121.293256 ",B01B02,2138,1484.0,桃園分局,
臻愛一世社區,同德里,桃園市桃園區同德里中正路1165號,"25.018452 ","121.297310 ",B01B02B03,5604,6226.0,桃園分局,
陽光凱悅社區,北埔里,桃園市桃園區北埔里莊二街215號,"25.023046 ","121.292063 ",B01B02,765,531.0,桃園分局,
梵谷與我社區,寶慶里,桃園市桃園區寶慶里中埔二街202號,"25.013978 ","121.295100 ",B01,970,673.0,桃園分局,
中正御賞社區,長安里,桃園市桃園區長安里愛六街71號,"25.004015 ","121.301991 ",B01B02,609,422.0,桃園分局,
涵碧賞社區,同德里,桃園市桃園區同德里中埔六街37號,"25.016208 ","121.296123 ",B01B02,1104,766.0,桃園分局,
竹城東京社區,同德里,桃園市桃園區同德里中正路1113號,"25.017378 ","121.297700 ",B01B02B03,3661,2542.0,桃園分局,
日光流域社區,慈文里,桃園市桃園區慈文里慈德街110號,"25.008064 ","121.298921 ",B01B02B03,4142,2876.0,桃園分局,
歐洲桂冠社區,寶安里,桃園市桃園區寶安里中埔六街131號,"25.018144 ","121.294970 ",B01B02,8787,6102.0,桃園分局,
全家便利商店中寧店,同德里,桃園市桃園區同德里中正路1167號,"25.018518 ","121.296846 ",B01,596,413.0,桃園分局,
涵舍社區,明德里,桃園市桃園區明德里同德十一街76號,"25.020610 ","121.295962 ",B01B02,2060,1430.0,桃園分局,
金溪水晶,中興里,桃園市桃園區中興里民安路65號,"24.997964 ","121.300051 ",B01B02,474,329.0,桃園分局,
竹城北京社區,寶慶里,桃園市桃園區寶慶里大興西路二段130號,"25.010522 ","121.296439 ",B01B02B03,5228,3630.0,桃園分局,
公寓,慈文里,桃園市桃園區慈文里蓮埔街22號,"25.005836 ","121.298012 ",B01B02,230,159.0,桃園分局,
中正京華社區,同德里,桃園市桃園區同德里中埔六街79號,"25.016802 ","121.295835 ",B01,393,272.0,桃園分局,
紐約四季社區,寶安里,桃園市桃園區寶安里永安北路381巷6弄1號,"25.016439 ","121.292236 ",B01,3356,3728.0,桃園分局,
竹城兼六園社區,瑞慶里,桃園市桃園區瑞慶里莊一街156號,"25.021006 ","121.291208 ",B01B02,3244,2252.0,桃園分局,
